################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.2969033744524825E-01 a       531     0    27     1    11
  3.7926565841145193E-01 a       532     0    27     1    12
 -4.8356867104003567E-02 a       533     0    27     1    13
  1.9104314270480847E-02 a       534     0    27     1    14
 -2.1042459611863187E-01 a       535     0    27     1    15
  1.5084190329225655E-01 a       536     0    27     1    16
 -1.9361450756549010E+00 a       537     0    27     1    17
 -5.9855113380978364E-01 a       538     0    27     1    18
  5.3879902004880120E-01 a       539     0    27     1    19
  6.1040780177622966E-01 a       540     0    27     1    20
  4.6594453774070099E-01 b       541     1     1
 -8.8695446611743478E-01 b       542     1     2
  7.7095688656664330E-01 b       543     1     3
 -1.1145057890457220E+00 b       544     1     4
  2.5344451317497545E+00 b       545     1     5
 -8.1424902562675205E-02 b       546     1     6
  1.2988517374095245E+00 b       547     1     7
  7.0631551493900246E-01 b       548     1     8
  1.4389021575646797E+00 b       549     1     9
  9.9912310058702580E-01 b       550     1    10
  1.0521546746596715E+00 b       551     1    11
 -1.5780323694101414E-01 b       552     1    12
 -1.1574680814784248E+00 b       553     1    13
 -1.1169407111130927E+00 b       554     1    14
 -2.8816675907985723E-01 b       555     1    15
  1.2617364341697135E+00 b       556     1    16
  1.8407371018652956E+00 b       557     1    17
  1.8206967067376230E+00 b       558     1    18
 -1.5899291145243546E+00 b       559     1    19
 -1.5554565240028153E+00 b       560     1    20
  1.1622120439590904E+00 a       561     1     1     2     1
  3.0447114398088948E-01 a       562     1     1     2     2
 -6.0946315066342571E-01 a       563     1     1     2     3
 -5.0367599683215325E-01 a       564     1     1     2     4
 -9.4391901408791123E-01 a       565     1     1     2     5
  1.0950253732913626E+00 a       566     1     1     2     6
 -2.3475985660186668E-01 a       567     1     1     2     7
 -1.1046587599055159E-01 a       568     1     1     2     8
  5.2679677507216138E-01 a       569     1     1     2     9
 -7.4838994425408323E-01 a       570     1     1     2    10
 -3.7288434996616232E-01 a       571     1     1     2    11
  3.3398864869745393E+00 a       572     1     1     2    12
  3.1155918011225032E+00 a       573     1     1     2    13
  8.9794746930602831E-01 a       574     1     1     2    14
  5.3492569790948041E-01 a       575     1     1     2    15
  1.1914359420172589E+00 a       576     1     1     2    16
  3.3026842859031663E-01 a       577     1     1     2    17
 -5.0590474068663271E-01 a       578     1     1     2    18
  4.7667090803003645E-02 a       579     1     1     2    19
 -2.1666005638324236E-02 a       580     1     1     2    20
 -6.7346908051145418E-02 a       581     1     2     2     1
 -9.5570880950485948E-01 a       582     1     2     2     2
  3.5408623624408597E-01 a       583     1     2     2     3
 -8.2333556872506958E-02 a       584     1     2     2     4
  7.4108822239160865E-01 a       585     1     2     2     5
 -2.1600239768547795E+00 a       586     1     2     2     6
  1.8034573017890751E-01 a       587     1     2     2     7
 -2.2060869348085368E-01 a       588     1     2     2     8
 -1.4249370318361685E+00 a       589     1     2     2     9
 -4.4978962768047553E-01 a       590     1     2     2    10
 -5.4795065480394223E-01 a       591     1     2     2    11
  3.5344247440972987E-01 a       592     1     2     2    12
 -1.8886009421642688E-02 a       593     1     2     2    13
 -9.9979062938609875E-01 a       594     1     2     2    14
  6.3488057439301526E-01 a       595     1     2     2    15
  3.1518855617987596E-01 a       596     1     2     2    16
  1.4107258447479789E-02 a       597     1     2     2    17
 -6.6098490525730447E-01 a       598     1     2     2    18
  6.6266987058685578E-01 a       599     1     2     2    19
 -2.7449941018835890E-02 a       600     1     2     2    20
  4.2440399538126194E-01 a       601     1     3     2     1
  2.2931642269947075E-01 a       602     1     3     2     2
 -1.8582835517600454E-01 a       603     1     3     2     3
  1.9264842258592904E-01 a       604     1     3     2     4
 -1.1142593398661255E-01 a       605     1     3     2     5
  6.4973539591194029E-01 a       606     1     3     2     6
  3.5873317616091388E-01 a       607     1     3     2     7
  6.8445325959933212E-01 a       608     1     3     2     8
  2.8546500576875999E-01 a       609     1     3     2     9
  3.3619744964450367E-02 a       610     1     3     2    10
 -9.4765987457567664E-03 a       611     1     3     2    11
  5.8137503149185407E-02 a       612     1     3     2    12
  5.2027799998210233E-01 a       613     1     3     2    13
  5.5837260022184232E-01 a       614     1     3     2    14
  2.9328648469047116E-02 a       615     1     3     2    15
  1.6209970886783950E-01 a       616     1     3     2    16
  2.7618038099968234E-01 a       617     1     3     2    17
  2.3386598966425631E-01 a       618     1     3     2    18
  1.0113346648181243E-01 a       619     1     3     2    19
 -5.8356161169643161E-01 a       620     1     3     2    20
 -4.5428908381946292E-01 a       621     1     4     2     1
 -2.9509933734762500E-01 a       622     1     4     2     2
  6.7228264489274069E-03 a       623     1     4     2     3
  2.9893646665370194E-01 a       624     1     4     2     4
 -1.0555422819907694E-01 a       625     1     4     2     5
 -2.3439814286544349E+00 a       626     1     4     2     6
 -1.4827482137516155E+00 a       627     1     4     2     7
 -2.2884051645979775E-01 a       628     1     4     2     8
 -2.4009871431018412E-01 a       629     1     4     2     9
 -3.9310843189172268E-01 a       630     1     4     2    10
 -1.9615956078800026E-02 a       631     1     4     2    11
  1.0801707499494417E+00 a       632     1     4     2    12
  5.2404786905768486E-01 a       633     1     4     2    13
 -3.5351213460347014E-01 a       634     1     4     2    14
 -2.3818749322811836E-02 a       635     1     4     2    15
  2.3000028494206706E-01 a       636     1     4     2    16
 -2.8857685073114053E-01 a       637     1     4     2    17
  5.7741472872548782E-03 a       638     1     4     2    18
 -8.7562626090249285E-01 a       639     1     4     2    19
  1.5427702305207571E+00 a       640     1     4     2    20
 -7.5630782373465166E-01 a       641     1     5     2     1
  1.6957023994400733E+00 a       642     1     5     2     2
  1.4365564652172802E+00 a       643     1     5     2     3
  6.5738796518296627E-01 a       644     1     5     2     4
 -8.2185641405512666E-01 a       645     1     5     2     5
 -2.2437669061065790E+00 a       646     1     5     2     6
 -1.4703208798575282E+00 a       647     1     5     2     7
 -4.5078441521540977E+00 a       648     1     5     2     8
  1.4009465440891822E+00 a       649     1     5     2     9
 -2.0755648030062588E+00 a       650     1     5     2    10
 -7.1724999572143755E-01 a       651     1     5     2    11
  2.6525930588840794E+00 a       652     1     5     2    12
  2.2911165014375841E+00 a       653     1     5     2    13
  8.8845384346093947E-01 a       654     1     5     2    14
 -5.2529232596325948E-01 a       655     1     5     2    15
 -6.9089392672079752E-01 a       656     1     5     2    16
 -4.2192988872828713E-01 a       657     1     5     2    17
  7.0612778320341119E-01 a       658     1     5     2    18
  1.4943452311659666E+00 a       659     1     5     2    19
  5.9100306098093269E-01 a       660     1     5     2    20
  6.0845202793259438E-02 a       661     1     6     2     1
  3.7451090428059414E-01 a       662     1     6     2     2
  9.3420607943358672E-02 a       663     1     6     2     3
 -1.9063014116471522E-01 a       664     1     6     2     4
 -6.2167854657577770E-01 a       665     1     6     2     5
  5.0846776032536134E-01 a       666     1     6     2     6
  3.0194761050279412E-01 a       667     1     6     2     7
 -5.6320940469477565E-01 a       668     1     6     2     8
 -7.1444851830562109E-02 a       669     1     6     2     9
 -1.5707164419404451E-01 a       670     1     6     2    10
 -1.1762288306320363E-01 a       671     1     6     2    11
  2.6009447837206701E-01 a       672     1     6     2    12
 -1.9948337811405139E+00 a       673     1     6     2    13
 -2.3750838386858003E-01 a       674     1     6     2    14
  4.3566698995775377E-01 a       675     1     6     2    15
 -4.9561356295778965E-02 a       676     1     6     2    16
 -2.3922678025351021E-01 a       677     1     6     2    17
 -5.6927583062976950E-01 a       678     1     6     2    18
  9.9336314393988198E-02 a       679     1     6     2    19
  5.8553451613077023E-01 a       680     1     6     2    20
 -3.9544448178875341E-02 a       681     1     7     2     1
  3.3148033204036942E-01 a       682     1     7     2     2
  3.9856959487313781E-01 a       683     1     7     2     3
 -4.6499514406934284E-01 a       684     1     7     2     4
 -1.2661623159376689E+00 a       685     1     7     2     5
  1.4911045708715145E+00 a       686     1     7     2     6
  1.5326147575423812E+00 a       687     1     7     2     7
  1.4142883573852192E+00 a       688     1     7     2     8
  1.2234545946348547E+00 a       689     1     7     2     9
  7.4427106365773266E-01 a       690     1     7     2    10
  5.7493153281654122E-02 a       691     1     7     2    11
 -4.3083603803300879E-01 a       692     1     7     2    12
 -9.3169184074476696E-01 a       693     1     7     2    13
  5.3606530065966007E-01 a       694     1     7     2    14
 -1.2979824976520360E+00 a       695     1     7     2    15
  4.8918594222725398E-01 a       696     1     7     2    16
 -7.8828524626921881E-01 a       697     1     7     2    17
  7.0837911566728418E-01 a       698     1     7     2    18
 -4.0777343676111494E-02 a       699     1     7     2    19
  1.6602337330950190E+00 a       700     1     7     2    20
 -2.5207952756866453E-01 a       701     1     8     2     1
 -5.7876462946654583E-01 a       702     1     8     2     2
 -1.1881318307714199E-01 a       703     1     8     2     3
  4.8323512231646709E-01 a       704     1     8     2     4
  3.2786798328846611E-01 a       705     1     8     2     5
 -3.4948372985498638E-01 a       706     1     8     2     6
 -8.5415096003296365E-01 a       707     1     8     2     7
  6.6370543409414084E-01 a       708     1     8     2     8
 -5.4378433935184489E-01 a       709     1     8     2     9
  2.7300120193970900E-01 a       710     1     8     2    10
  4.9691160056852124E-01 a       711     1     8     2    11
 -1.4026867943669021E+00 a       712     1     8     2    12
  9.6100411439207789E-01 a       713     1     8     2    13
 -9.3997637611485232E-02 a       714     1     8     2    14
  1.2106604043727896E-01 a       715     1     8     2    15
 -5.6651796567915991E-01 a       716     1     8     2    16
 -3.3257861478398054E-01 a       717     1     8     2    17
  4.9274006136645732E-01 a       718     1     8     2    18
  1.9185426563157795E-01 a       719     1     8     2    19
 -3.7230054705849136E-01 a       720     1     8     2    20
 -2.2492306763471999E+00 a       721     1     9     2     1
  6.3418118942376922E-01 a       722     1     9     2     2
 -6.4411248113438913E-01 a       723     1     9     2     3
 -4.2838363581160122E-01 a       724     1     9     2     4
  5.7576359511480457E-01 a       725     1     9     2     5
 -8.7234352562083328E-01 a       726     1     9     2     6
 -2.2030284355010651E-01 a       727     1     9     2     7
  5.8726344831203336E-01 a       728     1     9     2     8
  5.8483204844365511E-01 a       729     1     9     2     9
  4.4128738084079433E-01 a       730     1     9     2    10
  9.6846324953697704E-01 a       731     1     9     2    11
 -2.5639661879700206E+00 a       732     1     9     2    12
 -1.5722422416940315E-01 a       733     1     9     2    13
 -1.2370922891952949E+00 a       734     1     9     2    14
  2.2537297400289921E-01 a       735     1     9     2    15
 -1.8001729321392150E+00 a       736     1     9     2    16
  1.9889390774422098E+00 a       737     1     9     2    17
  4.2000085976777907E-01 a       738     1     9     2    18
 -8.7429111705604612E-01 a       739     1     9     2    19
 -7.0168095394592095E-02 a       740     1     9     2    20
  8.9326457692660310E-01 a       741     1    10     2     1
  3.0937689003896779E-01 a       742     1    10     2     2
  2.0053436922138436E-02 a       743     1    10     2     3
  2.8426029655300319E-02 a       744     1    10     2     4
 -5.2355293124943492E-01 a       745     1    10     2     5
  8.4728289569071003E-01 a       746     1    10     2     6
 -2.7285102359044588E-02 a       747     1    10     2     7
 -5.8273359829710913E-01 a       748     1    10     2     8
 -1.3901590344536988E-01 a       749     1    10     2     9
 -3.4604629144076837E-01 a       750     1    10     2    10
 -6.5029825168183408E-01 a       751     1    10     2    11
  1.1327307955301773E+00 a       752     1    10     2    12
  2.7083901569688329E-01 a       753     1    10     2    13
 -1.0852990509190594E-01 a       754     1    10     2    14
  3.3196849186787586E-01 a       755     1    10     2    15
  1.6609518231535331E-01 a       756     1    10     2    16
 -9.0503804943855737E-02 a       757     1    10     2    17
 -6.1350503060169348E-01 a       758     1    10     2    18
  1.2470615843327504E-01 a       759     1    10     2    19
 -2.2531286071060788E-01 a       760     1    10     2    20
 -2.7008291054705980E-01 a       761     1    11     2     1
  5.3250246474157226E-01 a       762     1    11     2     2
 -6.6418553911613692E-02 a       763     1    11     2     3
 -1.4086307999890024E-01 a       764     1    11     2     4
  5.8118345650135010E-02 a       765     1    11     2     5
  2.1051519876560135E-01 a       766     1    11     2     6
  1.8722301887279558E-01 a       767     1    11     2     7
 -6.9984132456303930E-02 a       768     1    11     2     8
 -1.9286543565107908E-01 a       769     1    11     2     9
  2.5732210149683027E-01 a       770     1    11     2    10
  8.4616888346084086E-03 a       771     1    11     2    11
 -4.8150321348058162E-01 a       772     1    11     2    12
 -5.5895880148067151E-02 a       773     1    11     2    13
 -1.8979173366330000E-02 a       774     1    11     2    14
 -2.1521821203371808E-01 a       775     1    11     2    15
 -1.3775364850083083E-01 a       776     1    11     2    16
 -1.2088277462236997E-01 a       777     1    11     2    17
 -6.2473043620943955E-02 a       778     1    11     2    18
 -2.7858559034472358E-01 a       779     1    11     2    19
  3.4290907515383551E-01 a       780     1    11     2    20
  2.7763458251817053E-01 a       781     1    12     2     1
 -4.3012007603863661E-01 a       782     1    12     2     2
 -4.5703190283628259E-01 a       783     1    12     2     3
 -1.5098535603759486E-01 a       784     1    12     2     4
  1.8839436081606928E-01 a       785     1    12     2     5
  7.0895782383398318E-02 a       786     1    12     2     6
 -3.2900419400919279E-01 a       787     1    12     2     7
 -3.5745082868640238E-01 a       788     1    12     2     8
  1.0310874117968935E-01 a       789     1    12     2     9
 -4.0299735710930301E-01 a       790     1    12     2    10
 -7.6287073321034847E-03 a       791     1    12     2    11
  1.1701773868872534E+00 a       792     1    12     2    12
  8.7086654382342477E-01 a       793     1    12     2    13
  3.0202587207011977E-01 a       794     1    12     2    14
 -9.0027534188880765E-02 a       795     1    12     2    15
  7.3826439530098306E-02 a       796     1    12     2    16
  1.5543821212590800E-01 a       797     1    12     2    17
  3.7359232097640381E-02 a       798     1    12     2    18
 -1.6603225136217491E-02 a       799     1    12     2    19
 -1.0651143541946893E+00 a       800     1    12     2    20
 -2.2181033391679381E-01 a       801     1    13     2     1
  3.0415055106724548E-01 a       802     1    13     2     2
 -6.6441862817209996E-01 a       803     1    13     2     3
  1.0200585143688022E-01 a       804     1    13     2     4
 -2.0509657710217952E-01 a       805     1    13     2     5
  1.7025884492544507E-01 a       806     1    13     2     6
  6.8575383883902008E-01 a       807     1    13     2     7
  4.4205454675083472E-01 a       808     1    13     2     8
  3.0429495865607048E-01 a       809     1    13     2     9
 -3.9346736499814711E-02 a       810     1    13     2    10
  2.9621184957250668E-01 a       811     1    13     2    11
 -4.1306062135551841E-01 a       812     1    13     2    12
 -1.3155479069923566E+00 a       813     1    13     2    13
  7.1043538147250163E-01 a       814     1    13     2    14
  2.5787589179727255E-01 a       815     1    13     2    15
 -4.5613796668216311E-01 a       816     1    13     2    16
  3.7372648714630824E-01 a       817     1    13     2    17
  1.6322771035243977E-01 a       818     1    13     2    18
  3.0797012308977190E-01 a       819     1    13     2    19
 -6.2087865178560353E-01 a       820     1    13     2    20
 -1.0245194622482212E-01 a       821     1    14     2     1
 -1.5048252209752906E+00 a       822     1    14     2     2
  4.5515649979901318E-01 a       823     1    14     2     3
  7.5402331733227557E-01 a       824     1    14     2     4
  2.2815046028606939E-01 a       825     1    14     2     5
 -6.9506385288615335E-01 a       826     1    14     2     6
  5.5843479235456706E-01 a       827     1    14     2     7
 -2.6012935920614746E+00 a       828     1    14     2     8
  1.4829174053569580E+00 a       829     1    14     2     9
 -8.2440712578112796E-01 a       830     1    14     2    10
 -1.7334713593897635E+00 a       831     1    14     2    11
 -1.1962630823183220E+00 a       832     1    14     2    12
  4.3437755444280723E-01 a       833     1    14     2    13
 -2.4300556507824598E+00 a       834     1    14     2    14
 -1.4318571741370159E+00 a       835     1    14     2    15
 -1.8250214375216678E+00 a       836     1    14     2    16
  1.0578092459740338E+00 a       837     1    14     2    17
  1.4505463041371973E+00 a       838     1    14     2    18
  1.2427506277878528E+00 a       839     1    14     2    19
  1.8181319616684888E+00 a       840     1    14     2    20
 -3.5349716064343401E-01 a       841     1    15     2     1
  2.7136905515833210E-01 a       842     1    15     2     2
 -1.3364616740070647E+00 a       843     1    15     2     3
  2.4875737829148131E-01 a       844     1    15     2     4
  1.7862586520662951E-01 a       845     1    15     2     5
 -8.7428201104857461E-01 a       846     1    15     2     6
  6.9221291954654290E-02 a       847     1    15     2     7
  2.4446596517863478E-01 a       848     1    15     2     8
  2.7087814410935362E-01 a       849     1    15     2     9
 -1.9186188387354626E-03 a       850     1    15     2    10
  1.6371125277437104E-01 a       851     1    15     2    11
 -3.0748531342630636E-01 a       852     1    15     2    12
 -9.2179939992735549E-01 a       853     1    15     2    13
 -6.9955269385960889E-02 a       854     1    15     2    14
 -2.1336309788590932E-01 a       855     1    15     2    15
 -2.3582175971377725E-01 a       856     1    15     2    16
 -2.6102133713989114E-02 a       857     1    15     2    17
  6.3829985266202383E-01 a       858     1    15     2    18
 -2.2466018303480195E-01 a       859     1    15     2    19
 -3.7667022959458268E-01 a       860     1    15     2    20
 -1.0812647319954873E+00 a       861     1    16     2     1
  7.3207009098906672E-01 a       862     1    16     2     2
  1.9618342634603432E+00 a       863     1    16     2     3
  8.8993796532079872E-01 a       864     1    16     2     4
  9.9972986424131313E-02 a       865     1    16     2     5
  6.3957806214821811E-01 a       866     1    16     2     6
 -3.2565821246776733E-01 a       867     1    16     2     7
  4.5713802689241190E-01 a       868     1    16     2     8
  6.7150314193055793E-01 a       869     1    16     2     9
  8.9458513773997064E-02 a       870     1    16     2    10
  7.8032140652750759E-01 a       871     1    16     2    11
 -8.5498547979302597E-01 a       872     1    16     2    12
 -2.0226036990474765E+00 a       873     1    16     2    13
  8.9173840481049327E-01 a       874     1    16     2    14
 -8.5183113945969269E-01 a       875     1    16     2    15
 -1.6520596383961512E+00 a       876     1    16     2    16
 -3.4509157011265895E-01 a       877     1    16     2    17
  5.0848968091592961E-01 a       878     1    16     2    18
 -2.2843094843770193E-01 a       879     1    16     2    19
  2.1461393613095328E-01 a       880     1    16     2    20
  2.7829690785165111E-02 a       881     1    17     2     1
 -1.1738231379712832E-02 a       882     1    17     2     2
 -1.5513494415213239E-01 a       883     1    17     2     3
 -2.3219640457012300E-01 a       884     1    17     2     4
 -1.4456039182601149E-01 a       885     1    17     2     5
  8.2948354873893304E-01 a       886     1    17     2     6
  3.5214205402427950E-01 a       887     1    17     2     7
 -5.1484371298725816E-02 a       888     1    17     2     8
  1.9960600699535225E-01 a       889     1    17     2     9
  4.7103576411329770E-02 a       890     1    17     2    10
  5.5217361364423095E-02 a       891     1    17     2    11
  7.8433982849698547E-01 a       892     1    17     2    12
  2.8836727454120098E-01 a       893     1    17     2    13
  2.0807694781239569E-01 a       894     1    17     2    14
 -7.5869977451485482E-01 a       895     1    17     2    15
 -2.0588549241823609E-01 a       896     1    17     2    16
  3.5079599866406741E-01 a       897     1    17     2    17
  7.3269933051321345E-02 a       898     1    17     2    18
 -2.3598277125577316E-01 a       899     1    17     2    19
 -1.0130466601969934E-01 a       900     1    17     2    20
 -9.1089600261654824E-01 a       901     1    18     2     1
  4.5888570093242365E-01 a       902     1    18     2     2
 -4.0042239016982839E-01 a       903     1    18     2     3
  8.5001123509061449E-01 a       904     1    18     2     4
 -4.9791576157653200E-02 a       905     1    18     2     5
  2.0515401886481280E-01 a       906     1    18     2     6
 -6.8561253222365148E-01 a       907     1    18     2     7
  1.1131160440835808E+00 a       908     1    18     2     8
  8.6012016554679871E-01 a       909     1    18     2     9
  1.4993896133121911E+00 a       910     1    18     2    10
 -1.0692854528883906E+00 a       911     1    18     2    11
 -1.8028536239823030E+00 a       912     1    18     2    12
 -1.7783397808322980E+00 a       913     1    18     2    13
 -2.9264310595444365E+00 a       914     1    18     2    14
  8.7095188249722066E-01 a       915     1    18     2    15
  5.5038795679610353E-01 a       916     1    18     2    16
 -1.9918609981568041E+00 a       917     1    18     2    17
  8.3919376185603600E-01 a       918     1    18     2    18
 -5.8903571417722310E-02 a       919     1    18     2    19
  9.0041670066715407E-01 a       920     1    18     2    20
 -6.7091169423951247E-01 a       921     1    19     2     1
  2.7153222965321233E+00 a       922     1    19     2     2
 -1.1424755028085321E+00 a       923     1    19     2     3
 -1.6313098703968601E-01 a       924     1    19     2     4
  7.0354811543859877E-02 a       925     1    19     2     5
  1.0388845880897726E+00 a       926     1    19     2     6
  1.4581030744202574E+00 a       927     1    19     2     7
 -2.7716721011854378E-01 a       928     1    19     2     8
  2.0229272602619899E-01 a       929     1    19     2     9
  3.0108336964440641E-01 a       930     1    19     2    10
 -1.8538563765831215E+00 a       931     1    19     2    11
  7.9663790874917439E-01 a       932     1    19     2    12
  1.0662517092644448E+00 a       933     1    19     2    13
 -3.2893889934052389E-01 a       934     1    19     2    14
 -1.8353774415997108E+00 a       935     1    19     2    15
 -9.7400112835631480E-01 a       936     1    19     2    16
 -1.7390047370508238E-01 a       937     1    19     2    17
  1.0983952127029122E-02 a       938     1    19     2    18
 -7.6019444862446761E-01 a       939     1    19     2    19
  2.8340570396290451E-02 a       940     1    19     2    20
 -8.2895937494883820E-01 a       941     1    20     2     1
 -6.3622798777755218E-01 a       942     1    20     2     2
  6.2989420212126634E-01 a       943     1    20     2     3
 -1.5148333787729642E+00 a       944     1    20     2     4
 -5.2526249910881695E-01 a       945     1    20     2     5
  1.0955637229727628E+00 a       946     1    20     2     6
 -3.0998607542322765E-01 a       947     1    20     2     7
 -2.9935146906911632E+00 a       948     1    20     2     8
  1.1755347526891133E+00 a       949     1    20     2     9
 -9.9313027289348529E-02 a       950     1    20     2    10
 -3.9916178130898552E-02 a       951     1    20     2    11
 -3.7883971779536074E-01 a       952     1    20     2    12
  4.6594842112168058E+00 a       953     1    20     2    13
  8.6348236323535277E-01 a       954     1    20     2    14
 -2.6790424997815512E+00 a       955     1    20     2    15
 -1.4038262727413164E+00 a       956     1    20     2    16
  2.1000519486012976E+00 a       957     1    20     2    17
 -3.2797080046091487E-01 a       958     1    20     2    18
 -1.1011215050285148E+00 a       959     1    20     2    19
 -9.5913021906924667E-01 a       960     1    20     2    20
  9.0397754655509643E-01 b       961     2     1
 -5.9366497381113126E+00 b       962     2     2
 -4.7417758279893656E+00 b       963     2     3
 -2.3222993659030178E-01 b       964     2     4
  1.3331631510789224E-01 b       965     2     5
 -1.4761110793472800E+00 b       966     2     6
  1.5955499888277599E-01 b       967     2     7
 -1.4966901511699080E+00 b       968     2     8
  4.5707722516259597E-01 b       969     2     9
 -1.7388369851741912E+00 b       970     2    10
  1.5163465656093256E-01 b       971     2    11
  3.8444608000922145E+00 b       972     2    12
  7.6649021264740806E+00 b       973     2    13
  1.7419259555158060E+00 b       974     2    14
 -1.0956648110353093E+00 b       975     2    15
 -2.9203211962668907E+00 b       976     2    16
  3.0113550541566307E+00 b       977     2    17
  4.3966117307762542E-01 b       978     2    18
 -1.7314785259707750E+00 b       979     2    19
  4.2006518493878081E-01 b       980     2    20
 -3.1902394335420015E-01 a       981     2     1     3     1
 -8.8679870546802086E-01 a       982     2     2     3     1
 -2.4207494422321494E+00 a       983     2     3     3     1
  1.3734982644938554E+00 a       984     2     4     3     1
 -1.3387238441489229E+00 a       985     2     5     3     1
 -7.1326051459644407E-02 a       986     2     6     3     1
 -1.6750342186264238E+00 a       987     2     7     3     1
  1.5117900929819863E+00 a       988     2     8     3     1
  2.0096811888059900E+00 a       989     2     9     3     1
 -6.2432119067936753E-01 a       990     2    10     3     1
  2.0584126833609493E+00 a       991     2    11     3     1
  1.5955335776468713E+00 a       992     2    12     3     1
  4.7670256759341378E-01 a       993     2    13     3     1
  2.0565934157707635E+00 a       994     2    14     3     1
  1.7096340831087444E+00 a       995     2    15     3     1
 -4.3779174466277809E-01 a       996     2    16     3     1
 -4.8535243911688247E-01 a       997     2    17     3     1
  1.0851287962970064E+00 a       998     2    18     3     1
 -4.8210668085674818E-01 a       999     2    19     3     1
  1.3727828506550080E-01 a      1000     2    20     3     1
  1.1150830819960564E+00 b      1001     3     1
