################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.3181696285662850E-02 a       531     0    27     1    11
 -1.2281507913302583E-01 a       532     0    27     1    12
  3.1748086603817854E-01 a       533     0    27     1    13
 -4.7918692515895998E-02 a       534     0    27     1    14
 -4.9856198077042013E-01 a       535     0    27     1    15
 -1.0656066078817014E-01 a       536     0    27     1    16
  7.3815137096671909E-02 a       537     0    27     1    17
  2.0675560131188267E-01 a       538     0    27     1    18
  4.2824433358816394E-01 a       539     0    27     1    19
  1.8568155513480572E-01 a       540     0    27     1    20
 -4.6243576583611484E-01 b       541     1     1
 -7.0506745893865741E-01 b       542     1     2
 -7.9500983415332338E-01 b       543     1     3
  1.2996854745583644E+00 b       544     1     4
  5.1286010539240035E-01 b       545     1     5
 -3.4274814632231154E-01 b       546     1     6
  1.6359485684641850E-01 b       547     1     7
 -6.2762019752329445E-01 b       548     1     8
  1.2457710255477632E-02 b       549     1     9
 -5.8904800227429874E-02 b       550     1    10
  5.5712691059947472E-01 b       551     1    11
 -7.2843184402155509E-02 b       552     1    12
 -6.0637130344551227E-01 b       553     1    13
 -1.6716301833618656E+00 b       554     1    14
  1.4428603700286662E+00 b       555     1    15
 -7.4960904890240665E-01 b       556     1    16
 -1.0407522551756407E+00 b       557     1    17
  2.3379625048699573E-01 b       558     1    18
  1.4418762784147185E+00 b       559     1    19
 -4.9186397197187787E-01 b       560     1    20
  1.6019614619978000E+00 a       561     1     1     2     1
  6.5689073248009100E-01 a       562     1     1     2     2
  7.4454220873694896E-02 a       563     1     1     2     3
 -3.3985293137112715E-01 a       564     1     1     2     4
  2.8655193687210287E+00 a       565     1     1     2     5
 -6.2244169658310056E-01 a       566     1     1     2     6
  1.7740901759176608E+00 a       567     1     1     2     7
  6.7143089459715666E-01 a       568     1     1     2     8
 -2.7363045250827867E-01 a       569     1     1     2     9
  1.2480569715507185E-02 a       570     1     1     2    10
 -9.9813626872577632E-01 a       571     1     1     2    11
 -7.3335205405539716E-01 a       572     1     1     2    12
 -3.8789870929266940E-01 a       573     1     1     2    13
  3.7525475337339947E-01 a       574     1     1     2    14
 -5.8857760320242945E-02 a       575     1     1     2    15
  5.5233380232690166E-01 a       576     1     1     2    16
 -2.0514391202427090E-01 a       577     1     1     2    17
  3.8993630688998898E-01 a       578     1     1     2    18
  5.7576795933614267E-01 a       579     1     1     2    19
  1.0759860896650919E-01 a       580     1     1     2    20
  7.3395787687203659E-02 a       581     1     2     2     1
 -3.7051761458134069E-01 a       582     1     2     2     2
  4.4529507707775862E-01 a       583     1     2     2     3
  1.8046880178371197E-01 a       584     1     2     2     4
  5.5850712174391326E-01 a       585     1     2     2     5
 -1.2890224424209801E-01 a       586     1     2     2     6
 -9.0764164340525100E-01 a       587     1     2     2     7
  2.4801727682656302E-01 a       588     1     2     2     8
 -4.7031388736343654E-01 a       589     1     2     2     9
  7.2086536734858001E-02 a       590     1     2     2    10
  5.8055216653332842E-01 a       591     1     2     2    11
  3.9907266862914775E-01 a       592     1     2     2    12
 -2.1689965651140789E-02 a       593     1     2     2    13
  1.0912208755383841E-01 a       594     1     2     2    14
  6.3347829712565473E-01 a       595     1     2     2    15
  9.2133128546755441E-02 a       596     1     2     2    16
 -3.8955614441731867E-01 a       597     1     2     2    17
  3.0500935676849372E-02 a       598     1     2     2    18
 -3.2780298340868247E-01 a       599     1     2     2    19
 -1.1466630055709558E-01 a       600     1     2     2    20
 -1.4652867444211621E+00 a       601     1     3     2     1
 -6.9849238032578664E-01 a       602     1     3     2     2
  9.1332939144095626E-02 a       603     1     3     2     3
 -1.3089559416329145E-02 a       604     1     3     2     4
 -1.2552687267913258E+00 a       605     1     3     2     5
 -2.2975412551537724E-01 a       606     1     3     2     6
 -2.5014540364191942E+00 a       607     1     3     2     7
 -1.7255850330813621E-01 a       608     1     3     2     8
 -3.0374126913595678E-01 a       609     1     3     2     9
 -5.3940223917919340E-02 a       610     1     3     2    10
  2.7784218013280892E-01 a       611     1     3     2    11
  6.6955525241981728E-01 a       612     1     3     2    12
  3.9967897274833220E-01 a       613     1     3     2    13
 -5.7185596259327565E-01 a       614     1     3     2    14
 -4.0007415612048602E-01 a       615     1     3     2    15
 -3.6520565591949861E-01 a       616     1     3     2    16
 -3.5241481577349637E-01 a       617     1     3     2    17
  2.5631484934292958E-01 a       618     1     3     2    18
 -4.8291323940281705E-01 a       619     1     3     2    19
  9.4688662174423011E-02 a       620     1     3     2    20
 -7.4477019359739216E-02 a       621     1     4     2     1
  8.1645118843932141E-01 a       622     1     4     2     2
 -3.3723112515455234E-01 a       623     1     4     2     3
 -5.9015235495033436E-01 a       624     1     4     2     4
  8.2276415705190301E-02 a       625     1     4     2     5
  2.5299881466897167E-01 a       626     1     4     2     6
  2.7561874317751847E+00 a       627     1     4     2     7
  5.8978978404053062E-01 a       628     1     4     2     8
  2.1018480186022517E-01 a       629     1     4     2     9
  7.1659093024802611E-02 a       630     1     4     2    10
  3.3609829451670248E-01 a       631     1     4     2    11
 -4.4741991912615681E-01 a       632     1     4     2    12
  7.4184913912166722E-02 a       633     1     4     2    13
  8.9645955930094900E-01 a       634     1     4     2    14
 -1.1008975342705094E+00 a       635     1     4     2    15
  1.0192017392851929E-01 a       636     1     4     2    16
  4.9491798449786108E-02 a       637     1     4     2    17
  1.4093351960934664E-01 a       638     1     4     2    18
 -3.4432972757161806E-01 a       639     1     4     2    19
  2.2071570497979334E-01 a       640     1     4     2    20
 -1.2980193084485776E+00 a       641     1     5     2     1
 -4.0580818304373151E-01 a       642     1     5     2     2
  2.4318945085463620E-01 a       643     1     5     2     3
  2.3693279383047181E-01 a       644     1     5     2     4
  9.0991389452718885E-01 a       645     1     5     2     5
  1.8275729208502740E+00 a       646     1     5     2     6
  4.5924666706753919E-01 a       647     1     5     2     7
  1.6261756591628243E-01 a       648     1     5     2     8
 -1.0279680465219954E+00 a       649     1     5     2     9
 -3.3121268727495615E-02 a       650     1     5     2    10
  1.3311471773782646E+00 a       651     1     5     2    11
 -2.9162526560486773E-01 a       652     1     5     2    12
  7.1231097728050044E-02 a       653     1     5     2    13
  1.1651687699991746E+00 a       654     1     5     2    14
  4.3354573706986793E-01 a       655     1     5     2    15
 -2.1976819716669430E-01 a       656     1     5     2    16
 -7.4379926728146162E-01 a       657     1     5     2    17
  6.4697175436947840E-01 a       658     1     5     2    18
 -6.4517726870512337E-01 a       659     1     5     2    19
  1.1362951658972642E-02 a       660     1     5     2    20
 -4.7790880077512160E-01 a       661     1     6     2     1
  6.6239354058059297E-01 a       662     1     6     2     2
 -4.1057898380600105E-01 a       663     1     6     2     3
 -2.8469929603350097E-01 a       664     1     6     2     4
  8.6186740168479281E-01 a       665     1     6     2     5
  1.9078341678436414E-01 a       666     1     6     2     6
  7.1883318444081090E-01 a       667     1     6     2     7
 -2.3961756099711698E-01 a       668     1     6     2     8
 -1.3307867713375499E-01 a       669     1     6     2     9
 -2.6115213655749753E-01 a       670     1     6     2    10
  1.0789022202045249E+00 a       671     1     6     2    11
  3.1398899955542886E-01 a       672     1     6     2    12
 -2.0808172262131500E-01 a       673     1     6     2    13
  9.7145840048275334E-01 a       674     1     6     2    14
  5.5253401102145061E-01 a       675     1     6     2    15
  7.7426898784875145E-02 a       676     1     6     2    16
 -1.5556239594883692E-01 a       677     1     6     2    17
  2.2815574410402392E-01 a       678     1     6     2    18
 -6.7985814378001691E-02 a       679     1     6     2    19
 -3.5902370797048076E-02 a       680     1     6     2    20
  2.4208725731124570E-01 a       681     1     7     2     1
  1.0248220751940145E+00 a       682     1     7     2     2
  2.0367521873753427E-01 a       683     1     7     2     3
 -3.8258682990299508E-01 a       684     1     7     2     4
 -5.9356578102244439E-01 a       685     1     7     2     5
 -5.7113184835334685E-01 a       686     1     7     2     6
 -4.5195762644228088E-02 a       687     1     7     2     7
 -1.8665264727928679E-01 a       688     1     7     2     8
 -8.6951331154149672E-02 a       689     1     7     2     9
  2.0809301955999038E-01 a       690     1     7     2    10
 -2.6878756462790093E-01 a       691     1     7     2    11
  3.9695051763833189E-01 a       692     1     7     2    12
 -5.5403786020104297E-02 a       693     1     7     2    13
 -2.9575061990271662E-01 a       694     1     7     2    14
  2.7312509024512271E-01 a       695     1     7     2    15
  2.7296146531977428E-01 a       696     1     7     2    16
  1.5508377388193936E-01 a       697     1     7     2    17
 -2.8418405079068276E-01 a       698     1     7     2    18
  1.5155203542942780E-01 a       699     1     7     2    19
 -1.1011061043163682E-01 a       700     1     7     2    20
 -9.3924326291336142E-04 a       701     1     8     2     1
 -5.5997617874799156E-02 a       702     1     8     2     2
  1.4434776105287588E-02 a       703     1     8     2     3
 -1.4686448029190105E-01 a       704     1     8     2     4
  1.6662585629681770E+00 a       705     1     8     2     5
  1.9204888266885226E-01 a       706     1     8     2     6
  9.4807492305070484E-01 a       707     1     8     2     7
  2.0946654203040696E-01 a       708     1     8     2     8
 -6.9542801443948055E-01 a       709     1     8     2     9
  4.7612801489078116E-01 a       710     1     8     2    10
  1.0300672649931335E+00 a       711     1     8     2    11
  2.6779045445856531E-01 a       712     1     8     2    12
 -5.3951087027048450E-01 a       713     1     8     2    13
  1.0471858755595329E+00 a       714     1     8     2    14
  6.6910686399767627E-01 a       715     1     8     2    15
 -6.2182141974098559E-01 a       716     1     8     2    16
 -5.7126951789179548E-01 a       717     1     8     2    17
 -1.4076522700783023E+00 a       718     1     8     2    18
 -2.2675147081452618E-01 a       719     1     8     2    19
 -2.3183666857297336E-01 a       720     1     8     2    20
  4.2413308456017407E-01 a       721     1     9     2     1
 -2.2009139363798375E-01 a       722     1     9     2     2
  4.1967561562938439E-02 a       723     1     9     2     3
  9.3476935954578094E-02 a       724     1     9     2     4
  1.1078287790595896E-01 a       725     1     9     2     5
 -5.0765244950029847E-02 a       726     1     9     2     6
 -1.3856914486154823E+00 a       727     1     9     2     7
 -1.0451597803461336E-01 a       728     1     9     2     8
 -2.1045053020053375E-01 a       729     1     9     2     9
 -6.7653131215739515E-02 a       730     1     9     2    10
  5.0976753238761341E-01 a       731     1     9     2    11
  1.0121988567480952E-01 a       732     1     9     2    12
 -6.7018930772756086E-02 a       733     1     9     2    13
 -1.8580379996282081E-01 a       734     1     9     2    14
  3.4003724201831220E-01 a       735     1     9     2    15
 -2.2735560099031257E-01 a       736     1     9     2    16
 -2.5628791147912677E-01 a       737     1     9     2    17
  3.1853764879063806E-01 a       738     1     9     2    18
 -1.2097046952758532E-01 a       739     1     9     2    19
 -1.2271971073185077E-01 a       740     1     9     2    20
  2.8850086783528578E-01 a       741     1    10     2     1
  8.7794508342211153E-01 a       742     1    10     2     2
  4.6136371965422929E-01 a       743     1    10     2     3
 -3.8589452519144746E-01 a       744     1    10     2     4
 -1.5192591916012175E+00 a       745     1    10     2     5
 -8.4972708230158100E-01 a       746     1    10     2     6
 -2.3006586697407183E+00 a       747     1    10     2     7
  3.4756426813414132E-01 a       748     1    10     2     8
 -3.8490831091600214E-01 a       749     1    10     2     9
  4.6414267308338697E-01 a       750     1    10     2    10
 -8.4535143043781111E-02 a       751     1    10     2    11
  5.5011392510857149E-01 a       752     1    10     2    12
  2.2628011416106808E-01 a       753     1    10     2    13
  5.3227062879638937E-02 a       754     1    10     2    14
  3.8279091434541654E-02 a       755     1    10     2    15
  1.8070989755185898E-01 a       756     1    10     2    16
 -2.3645040248999635E-01 a       757     1    10     2    17
  4.1988384216054497E-02 a       758     1    10     2    18
 -2.9802327749845425E-01 a       759     1    10     2    19
 -3.5657219715440630E-01 a       760     1    10     2    20
 -2.8911541169925742E-01 a       761     1    11     2     1
 -8.3006695624089022E-01 a       762     1    11     2     2
 -1.1014888178421067E+00 a       763     1    11     2     3
  3.0266061159489877E-01 a       764     1    11     2     4
  1.3952075608649168E+00 a       765     1    11     2     5
 -3.6120438247174552E-01 a       766     1    11     2     6
 -1.1997601184520827E+00 a       767     1    11     2     7
  1.2743498807951816E+00 a       768     1    11     2     8
 -8.3450479036793840E-02 a       769     1    11     2     9
  1.3076566308362364E-01 a       770     1    11     2    10
 -1.4597897957272536E+00 a       771     1    11     2    11
  8.3691252171890096E-01 a       772     1    11     2    12
  2.1001966082273271E-01 a       773     1    11     2    13
 -1.4428615336210451E-01 a       774     1    11     2    14
 -4.9732461533255395E-01 a       775     1    11     2    15
 -5.5928619666045239E-02 a       776     1    11     2    16
  1.9529708569252807E-01 a       777     1    11     2    17
 -8.9244207287330224E-01 a       778     1    11     2    18
 -1.6095591208127033E-01 a       779     1    11     2    19
  1.2576196120274213E-01 a       780     1    11     2    20
 -9.2544820986550458E-01 a       781     1    12     2     1
  6.7658470565265194E-02 a       782     1    12     2     2
 -2.7307549943217602E-01 a       783     1    12     2     3
  6.9369359542923525E-01 a       784     1    12     2     4
  6.8177285305428637E-01 a       785     1    12     2     5
  3.8342667555813320E-01 a       786     1    12     2     6
  3.4277334120047370E-01 a       787     1    12     2     7
 -7.5547452385360570E-01 a       788     1    12     2     8
  2.8621716047205958E-01 a       789     1    12     2     9
 -6.3935647831336295E-01 a       790     1    12     2    10
 -6.3713360063586841E-02 a       791     1    12     2    11
  2.7084931780424182E-01 a       792     1    12     2    12
  2.5724986509562819E-01 a       793     1    12     2    13
 -9.7384990402829885E-01 a       794     1    12     2    14
  1.0466910718634907E-01 a       795     1    12     2    15
 -3.9523929786954926E-01 a       796     1    12     2    16
 -2.5684782664684291E-01 a       797     1    12     2    17
  6.4770267500936540E-01 a       798     1    12     2    18
  7.9324620585094752E-01 a       799     1    12     2    19
  4.0830515580828758E-01 a       800     1    12     2    20
 -3.1486287772434435E-01 a       801     1    13     2     1
  7.4068063727959188E-01 a       802     1    13     2     2
  1.3172885679318505E-01 a       803     1    13     2     3
 -1.3127717745909415E-01 a       804     1    13     2     4
 -2.2428346396350083E+00 a       805     1    13     2     5
  4.5571023791247302E-03 a       806     1    13     2     6
 -1.2347529950101346E+00 a       807     1    13     2     7
  3.2789100200188742E-01 a       808     1    13     2     8
 -6.7426408462750678E-02 a       809     1    13     2     9
  4.3656927306213739E-01 a       810     1    13     2    10
 -2.6319614219083126E-01 a       811     1    13     2    11
 -4.9050711177021873E-02 a       812     1    13     2    12
  5.2299254231971271E-01 a       813     1    13     2    13
  2.9177461455292436E-01 a       814     1    13     2    14
 -3.7880290098777986E-01 a       815     1    13     2    15
  8.9670674340318821E-02 a       816     1    13     2    16
  4.9740866193362911E-02 a       817     1    13     2    17
  5.3369189940259953E-01 a       818     1    13     2    18
 -2.4883561340278090E-01 a       819     1    13     2    19
 -2.6924950823141659E-02 a       820     1    13     2    20
  1.9505499607703691E+00 a       821     1    14     2     1
  1.1389636793982263E+00 a       822     1    14     2     2
 -1.9954149909912831E+00 a       823     1    14     2     3
  2.6142009103076558E+00 a       824     1    14     2     4
  2.6115820546859680E-01 a       825     1    14     2     5
  2.1455511599065180E-01 a       826     1    14     2     6
  1.8428150864300255E-01 a       827     1    14     2     7
  1.3304541746634921E+00 a       828     1    14     2     8
  1.0594384937002109E-01 a       829     1    14     2     9
  4.2841937596972746E-01 a       830     1    14     2    10
  1.3856348601231958E+00 a       831     1    14     2    11
  1.1945740898546462E+00 a       832     1    14     2    12
 -1.6430208107270221E+00 a       833     1    14     2    13
  2.4914665357569390E-01 a       834     1    14     2    14
  1.5729154985866225E+00 a       835     1    14     2    15
  3.3529591457505997E-01 a       836     1    14     2    16
  9.1817687649315505E-01 a       837     1    14     2    17
 -1.9227070898464016E+00 a       838     1    14     2    18
  1.8310918168710795E+00 a       839     1    14     2    19
 -4.6591642262768684E-01 a       840     1    14     2    20
 -1.9125880539355256E+00 a       841     1    15     2     1
  1.9256976391816316E+00 a       842     1    15     2     2
 -1.7146503907058277E+00 a       843     1    15     2     3
  8.1880321999182548E-01 a       844     1    15     2     4
  1.0031664077913327E+00 a       845     1    15     2     5
  3.2635208708817025E-02 a       846     1    15     2     6
 -1.7725588807826484E+00 a       847     1    15     2     7
  1.2351703754349084E+00 a       848     1    15     2     8
  7.9535993603393618E-01 a       849     1    15     2     9
 -7.3314686347477565E-01 a       850     1    15     2    10
  1.6740499125847639E+00 a       851     1    15     2    11
  4.4599677092072652E+00 a       852     1    15     2    12
 -7.1955369781767675E-01 a       853     1    15     2    13
  2.4763348079961611E+00 a       854     1    15     2    14
  2.5901968803404434E+00 a       855     1    15     2    15
 -7.3575273688429199E-01 a       856     1    15     2    16
  8.8666861204912784E-01 a       857     1    15     2    17
 -2.7941225320565549E-01 a       858     1    15     2    18
 -6.5097402312558494E-01 a       859     1    15     2    19
 -1.2987039496905901E+00 a       860     1    15     2    20
 -3.2594180275321116E-01 a       861     1    16     2     1
  1.8360707556922418E+00 a       862     1    16     2     2
  5.2951427709310184E-01 a       863     1    16     2     3
  4.8572795042584977E-03 a       864     1    16     2     4
 -1.6860487076370241E+00 a       865     1    16     2     5
  5.0471088326288627E-01 a       866     1    16     2     6
  5.9577474942970419E+00 a       867     1    16     2     7
 -8.6116742666136070E-01 a       868     1    16     2     8
 -1.4521646839943425E-01 a       869     1    16     2     9
  9.6689301806802141E-01 a       870     1    16     2    10
  3.7391321507428810E-01 a       871     1    16     2    11
 -1.6704178801684122E+00 a       872     1    16     2    12
  2.6754358202444783E-01 a       873     1    16     2    13
 -1.3697115700923985E+00 a       874     1    16     2    14
 -5.2657605811061925E-01 a       875     1    16     2    15
  7.8887496367326859E-01 a       876     1    16     2    16
 -6.9459820572419229E-02 a       877     1    16     2    17
 -3.8686167576655606E-02 a       878     1    16     2    18
 -1.9633185076415346E-01 a       879     1    16     2    19
  4.0722113277556771E-01 a       880     1    16     2    20
 -3.2725429476031626E-01 a       881     1    17     2     1
  2.8347627885027754E-01 a       882     1    17     2     2
 -2.3807848643089177E-01 a       883     1    17     2     3
  3.4404075528702699E-01 a       884     1    17     2     4
  3.4444882625699419E-01 a       885     1    17     2     5
 -5.3003398020989211E-02 a       886     1    17     2     6
 -2.6455328340692073E+00 a       887     1    17     2     7
 -6.2779267047551346E-01 a       888     1    17     2     8
  2.1558416695197108E-01 a       889     1    17     2     9
 -7.3508004535547078E-01 a       890     1    17     2    10
 -2.7724211235726121E-01 a       891     1    17     2    11
  7.3751189733690325E-01 a       892     1    17     2    12
  5.9820095591731896E-02 a       893     1    17     2    13
 -5.9137486355726820E-01 a       894     1    17     2    14
  1.8890729798297567E-01 a       895     1    17     2    15
 -7.5137411825143696E-01 a       896     1    17     2    16
  1.3983508501451250E-01 a       897     1    17     2    17
  1.9475268334485885E-01 a       898     1    17     2    18
  3.8688675150977098E-01 a       899     1    17     2    19
  4.1628195152840046E-02 a       900     1    17     2    20
  4.4105577162315661E-02 a       901     1    18     2     1
  5.3726156169896033E-01 a       902     1    18     2     2
  1.0291352307329414E-01 a       903     1    18     2     3
 -1.0751807140950802E-02 a       904     1    18     2     4
 -5.7112942063874232E-02 a       905     1    18     2     5
  1.6948881786203235E-01 a       906     1    18     2     6
  2.4406459086141528E+00 a       907     1    18     2     7
 -2.2223831503885283E-01 a       908     1    18     2     8
  9.7903384510612410E-02 a       909     1    18     2     9
  1.6985403089010898E-01 a       910     1    18     2    10
  1.6399131144412499E-01 a       911     1    18     2    11
 -5.5718543874561632E-01 a       912     1    18     2    12
 -2.6699086173097963E-01 a       913     1    18     2    13
  2.0906330321818087E-01 a       914     1    18     2    14
  4.9391979495754551E-01 a       915     1    18     2    15
  2.0036416795085199E-01 a       916     1    18     2    16
  1.4435055592345011E-01 a       917     1    18     2    17
 -3.8885214245081506E-01 a       918     1    18     2    18
  1.0836603880753264E+00 a       919     1    18     2    19
 -8.6165796878436667E-03 a       920     1    18     2    20
  1.5181755491138265E+00 a       921     1    19     2     1
  2.5157397990211283E+00 a       922     1    19     2     2
 -1.8555879435431943E-01 a       923     1    19     2     3
  2.8686494812942587E-01 a       924     1    19     2     4
 -7.4246398884862608E-01 a       925     1    19     2     5
 -1.7295107762924394E-02 a       926     1    19     2     6
  1.4900015655417309E+00 a       927     1    19     2     7
  3.5111691067664669E-01 a       928     1    19     2     8
  3.9652137877370741E-01 a       929     1    19     2     9
  4.1980039574283340E-01 a       930     1    19     2    10
 -9.7771159062575930E-01 a       931     1    19     2    11
  2.5897025386084394E-01 a       932     1    19     2    12
  8.9622440926291613E-01 a       933     1    19     2    13
  1.4874389792056639E+00 a       934     1    19     2    14
 -7.2077806505691200E-01 a       935     1    19     2    15
  3.5225614819448781E-01 a       936     1    19     2    16
 -1.4597665522347416E+00 a       937     1    19     2    17
  1.4772814368833542E+00 a       938     1    19     2    18
  1.1987949137994705E-01 a       939     1    19     2    19
 -6.3263413513852063E-01 a       940     1    19     2    20
 -7.2769979764057857E-01 a       941     1    20     2     1
 -2.0526200833715946E-01 a       942     1    20     2     2
  4.0110561345069173E-01 a       943     1    20     2     3
  5.9845075499781930E-01 a       944     1    20     2     4
  1.3183259964452579E-01 a       945     1    20     2     5
 -2.1215737690907238E-01 a       946     1    20     2     6
 -2.3630322059013364E+00 a       947     1    20     2     7
  3.2549128694983975E-01 a       948     1    20     2     8
 -5.1368345756290912E-01 a       949     1    20     2     9
 -3.5191322722964047E-02 a       950     1    20     2    10
  4.7712304395467503E-01 a       951     1    20     2    11
  3.2966773252981957E-01 a       952     1    20     2    12
  8.1805497896312931E-02 a       953     1    20     2    13
 -7.9123637061228691E-01 a       954     1    20     2    14
  4.8837480194458348E-02 a       955     1    20     2    15
  9.2324711108247845E-02 a       956     1    20     2    16
 -2.4104222538286527E-01 a       957     1    20     2    17
  3.9535552344702451E-01 a       958     1    20     2    18
 -3.5287919017814234E-01 a       959     1    20     2    19
  1.0398531713278709E-01 a       960     1    20     2    20
 -4.8978155290574454E-01 b       961     2     1
 -4.4301061486161508E+00 b       962     2     2
  1.3399231472675184E+00 b       963     2     3
  2.7721897379025466E+00 b       964     2     4
 -3.7136491859102039E+00 b       965     2     5
  1.0215632388885767E+00 b       966     2     6
 -1.8387106012055328E+00 b       967     2     7
 -2.3615975042363543E-01 b       968     2     8
  4.8040552506755074E-01 b       969     2     9
 -5.5293878124651752E-01 b       970     2    10
  1.4225234408421655E-01 b       971     2    11
 -3.8215512931259787E-01 b       972     2    12
 -3.5865059207561234E-01 b       973     2    13
 -3.3839179971386129E+00 b       974     2    14
 -3.0718936800301122E-01 b       975     2    15
  2.1660853670031366E+00 b       976     2    16
  1.9877253212915187E+00 b       977     2    17
 -4.4293769999819164E+00 b       978     2    18
  3.8241657316384564E-01 b       979     2    19
 -2.9422628255245037E-01 b       980     2    20
 -2.3246163406459539E+00 a       981     2     1     3     1
 -2.5928743442065150E+00 a       982     2     2     3     1
  4.8887780440767320E-01 a       983     2     3     3     1
  5.8367081139852939E-01 a       984     2     4     3     1
 -1.0495163676567592E+00 a       985     2     5     3     1
  1.3271306952444804E+00 a       986     2     6     3     1
 -1.3395900896840290E-01 a       987     2     7     3     1
  9.7981901179697217E-01 a       988     2     8     3     1
  1.4822583379847079E+00 a       989     2     9     3     1
 -1.6265450044961736E+00 a       990     2    10     3     1
 -1.6125031806944115E-01 a       991     2    11     3     1
  2.3767640887102246E+00 a       992     2    12     3     1
  7.5747785301773884E-01 a       993     2    13     3     1
  1.0080191662825575E+00 a       994     2    14     3     1
 -3.7480886984963846E-01 a       995     2    15     3     1
  1.8787551240147229E+00 a       996     2    16     3     1
  7.5882186890487713E-01 a       997     2    17     3     1
 -1.1367011258571185E+00 a       998     2    18     3     1
 -1.8598177505733842E+00 a       999     2    19     3     1
 -1.3375286988778847E+00 a      1000     2    20     3     1
  1.2792145987771621E+00 b      1001     3     1
