################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.5392862343394556E+01 a      1014     0    64     1     6
  4.2306210668615352E+00 a      1015     0    64     1     7
 -1.3430752514248788E+01 a      1016     0    64     1     8
  9.9140261343801317E+00 a      1017     0    64     1     9
  6.9050261334561318E+00 a      1018     0    64     1    10
 -1.8537415588745589E+00 a      1019     0    64     1    11
 -1.3888609147491666E+00 a      1020     0    64     1    12
  5.0940203647825311E-01 a      1021     0    64     1    13
 -3.9698828588423689E+00 a      1022     0    64     1    14
 -3.3011903435176579E+00 a      1023     0    64     1    15
  5.2148679519766827E-01 a      1024     0    64     1    16
  2.4933765071233260E-01 b      1025     1     1
  3.2293589133520351E-01 b      1026     1     2
 -6.8190198294919915E-02 b      1027     1     3
 -5.9847057178447932E-02 b      1028     1     4
 -1.0389591576229475E-01 b      1029     1     5
  2.6016811035280768E-01 b      1030     1     6
  2.1072078392223359E-01 b      1031     1     7
  1.5257139568851388E-01 b      1032     1     8
  1.9081913988773860E-02 b      1033     1     9
  2.8656159389759278E-01 b      1034     1    10
  8.5649145119960787E-02 b      1035     1    11
  2.0232016251094340E-01 b      1036     1    12
 -4.0551531962958090E-02 b      1037     1    13
  1.5363206965193457E-01 b      1038     1    14
  3.1517928099528331E-01 b      1039     1    15
  9.0393178919687137E-02 b      1040     1    16
 -1.3566974768876778E+00 a      1041     1     1     2     1
 -1.3394527184106957E+00 a      1042     1     1     2     2
 -8.8701745894325790E-01 a      1043     1     1     2     3
 -2.9689096644525645E+00 a      1044     1     1     2     4
  3.1518066023445296E-01 a      1045     1     1     2     5
 -9.4588704370404530E-01 a      1046     1     1     2     6
  7.8352582052515074E-01 a      1047     1     1     2     7
 -8.7170402187741158E-01 a      1048     1     1     2     8
 -9.3730226877188449E-01 a      1049     1     1     2     9
  5.2540799260005788E-01 a      1050     1     1     2    10
 -1.7955638953088002E+00 a      1051     1     1     2    11
  4.4455700284894560E-02 a      1052     1     1     2    12
  1.2066134895736189E-01 a      1053     1     1     2    13
 -3.5465000998407574E+00 a      1054     1     1     2    14
  1.4981077280042958E+00 a      1055     1     1     2    15
 -8.1391351102603426E-01 a      1056     1     1     2    16
 -1.1043870912422917E+00 a      1057     1     2     2     1
 -6.8883853577102894E-01 a      1058     1     2     2     2
 -6.3019741267343243E-01 a      1059     1     2     2     3
 -2.2725138012834663E+00 a      1060     1     2     2     4
 -1.5474431356102620E+00 a      1061     1     2     2     5
 -2.2189933911418044E-01 a      1062     1     2     2     6
 -5.5090093874066515E-01 a      1063     1     2     2     7
 -1.2814027791991476E+00 a      1064     1     2     2     8
 -2.3066181242535140E+00 a      1065     1     2     2     9
 -2.9269911417489936E+00 a      1066     1     2     2    10
 -1.7843344384946405E-01 a      1067     1     2     2    11
  1.6563769163181141E-01 a      1068     1     2     2    12
  9.3550554550298293E-01 a      1069     1     2     2    13
 -7.5380966275850589E+00 a      1070     1     2     2    14
  4.7471191321300044E-01 a      1071     1     2     2    15
 -1.7579636422874734E+00 a      1072     1     2     2    16
  1.8411279924024129E+00 a      1073     1     3     2     1
  1.9222553792392507E+00 a      1074     1     3     2     2
 -3.1680703967458611E-02 a      1075     1     3     2     3
  2.5593932923634033E+00 a      1076     1     3     2     4
  1.8828393290913161E+00 a      1077     1     3     2     5
  7.2396127858362347E-01 a      1078     1     3     2     6
  1.9437047070311883E-01 a      1079     1     3     2     7
  9.5453954761892623E-01 a      1080     1     3     2     8
  3.3422154830128816E+00 a      1081     1     3     2     9
  4.8328944022600062E+00 a      1082     1     3     2    10
 -1.0837537224407526E-01 a      1083     1     3     2    11
  3.2253328614888294E-01 a      1084     1     3     2    12
 -4.9796332757032058E-01 a      1085     1     3     2    13
  8.1673375825984138E+00 a      1086     1     3     2    14
  5.2502872705472237E-01 a      1087     1     3     2    15
  2.2308457424140360E+00 a      1088     1     3     2    16
 -7.2628972609138820E-01 a      1089     1     4     2     1
 -5.9586384112928859E-01 a      1090     1     4     2     2
  4.4469199258733372E-01 a      1091     1     4     2     3
  2.0574531005996932E+00 a      1092     1     4     2     4
  1.2464001602825949E+00 a      1093     1     4     2     5
  4.0035881494460296E-01 a      1094     1     4     2     6
 -3.1025522414787898E-01 a      1095     1     4     2     7
  3.4989746636836921E-01 a      1096     1     4     2     8
  1.3891977756748999E+00 a      1097     1     4     2     9
  3.7806095988971944E-01 a      1098     1     4     2    10
 -5.0311267690724104E-01 a      1099     1     4     2    11
  1.7446725965499823E+00 a      1100     1     4     2    12
 -6.0901216828584681E-01 a      1101     1     4     2    13
 -6.3305328100560987E-01 a      1102     1     4     2    14
 -8.3000306082856667E-01 a      1103     1     4     2    15
  1.0505774938026349E+00 a      1104     1     4     2    16
 -1.4987251577887978E-01 a      1105     1     5     2     1
 -3.3678065846378397E-01 a      1106     1     5     2     2
 -3.4610012301645166E-01 a      1107     1     5     2     3
 -1.9854038621437327E+00 a      1108     1     5     2     4
  6.7306012529549242E-01 a      1109     1     5     2     5
  2.0862031233759720E-01 a      1110     1     5     2     6
 -2.6765137238816661E+00 a      1111     1     5     2     7
 -1.2029542153115080E-01 a      1112     1     5     2     8
  6.6342083636181814E-01 a      1113     1     5     2     9
  1.3929968712595333E+00 a      1114     1     5     2    10
 -4.4525628059976141E-01 a      1115     1     5     2    11
 -2.8727938858600149E-01 a      1116     1     5     2    12
  9.5632128296960661E-02 a      1117     1     5     2    13
 -2.9813188523478931E+00 a      1118     1     5     2    14
  9.4408093359824019E-01 a      1119     1     5     2    15
 -7.1527628765263118E-01 a      1120     1     5     2    16
  4.8920441103774925E-01 a      1121     1     6     2     1
  8.5536462591705853E-01 a      1122     1     6     2     2
 -5.5000328608939475E-01 a      1123     1     6     2     3
  1.0152886505288212E+00 a      1124     1     6     2     4
 -9.9394828110554567E-01 a      1125     1     6     2     5
 -5.1929625400523871E-01 a      1126     1     6     2     6
 -7.2535640930994638E-01 a      1127     1     6     2     7
  2.4170968630781609E-01 a      1128     1     6     2     8
 -1.0934529990358786E+00 a      1129     1     6     2     9
 -1.4916419166405721E+00 a      1130     1     6     2    10
  2.6789535722574981E-01 a      1131     1     6     2    11
 -6.6831955202454341E-01 a      1132     1     6     2    12
  2.0113292206471217E-01 a      1133     1     6     2    13
  1.1803747414349810E+00 a      1134     1     6     2    14
 -1.5374869565739262E+00 a      1135     1     6     2    15
 -1.6651148168739854E-01 a      1136     1     6     2    16
  3.7520019156915979E-01 a      1137     1     7     2     1
 -5.6613278304748105E-02 a      1138     1     7     2     2
  3.6690050567154697E-01 a      1139     1     7     2     3
 -4.3270417924478433E-01 a      1140     1     7     2     4
 -6.2908636553840536E-01 a      1141     1     7     2     5
  2.4538300617384326E-01 a      1142     1     7     2     6
  4.2293460208444875E+00 a      1143     1     7     2     7
 -4.6048512077846476E-01 a      1144     1     7     2     8
 -5.3465806720195019E-01 a      1145     1     7     2     9
 -2.7948232598143147E-01 a      1146     1     7     2    10
  1.0855941639829705E+00 a      1147     1     7     2    11
 -2.3479068706190742E-01 a      1148     1     7     2    12
 -2.1830149421108519E-01 a      1149     1     7     2    13
  1.8546371217910693E+00 a      1150     1     7     2    14
  6.7873342487315369E-01 a      1151     1     7     2    15
 -2.4225848879694617E-01 a      1152     1     7     2    16
  3.1226255007533005E-01 a      1153     1     8     2     1
  2.7651856935555674E-01 a      1154     1     8     2     2
 -8.9587107895399254E-02 a      1155     1     8     2     3
 -3.0502875435626559E-01 a      1156     1     8     2     4
  1.4301934414378703E-01 a      1157     1     8     2     5
 -3.2267027232659695E-01 a      1158     1     8     2     6
  1.6817136857829540E+00 a      1159     1     8     2     7
 -1.9279176211069318E-01 a      1160     1     8     2     8
 -3.7614983192569679E-01 a      1161     1     8     2     9
  9.4529141268831518E-01 a      1162     1     8     2    10
 -3.6282856255872314E-01 a      1163     1     8     2    11
  8.2051385972692481E-01 a      1164     1     8     2    12
  4.5593098959764444E-01 a      1165     1     8     2    13
 -2.2146218563097822E-01 a      1166     1     8     2    14
  6.2666223771166707E-01 a      1167     1     8     2    15
  4.8378075578455615E-01 a      1168     1     8     2    16
 -5.4516306974129314E-01 a      1169     1     9     2     1
  1.5888853320540716E-01 a      1170     1     9     2     2
 -4.5284556312671698E-02 a      1171     1     9     2     3
  1.4557758317547189E+00 a      1172     1     9     2     4
 -6.9194483109022786E-01 a      1173     1     9     2     5
 -4.4577579732203915E-01 a      1174     1     9     2     6
 -8.3828344472970895E-01 a      1175     1     9     2     7
 -4.1018316088177065E-01 a      1176     1     9     2     8
 -6.7111384584166422E-01 a      1177     1     9     2     9
 -2.5226631088296290E+00 a      1178     1     9     2    10
 -1.9779332638542327E-02 a      1179     1     9     2    11
 -9.7127321552443446E-01 a      1180     1     9     2    12
 -6.4155471040347656E-01 a      1181     1     9     2    13
  5.6055730319239616E-01 a      1182     1     9     2    14
 -8.4837885796521384E-01 a      1183     1     9     2    15
 -2.2680069323344090E-01 a      1184     1     9     2    16
  1.1969039955869167E+00 a      1185     1    10     2     1
  2.8241481624075328E-02 a      1186     1    10     2     2
 -3.3160689429100793E-01 a      1187     1    10     2     3
 -1.2775161179876104E+00 a      1188     1    10     2     4
 -8.6837002717412703E-01 a      1189     1    10     2     5
 -2.0435157641540591E-01 a      1190     1    10     2     6
 -5.1585743511435866E-01 a      1191     1    10     2     7
 -1.1096620400071185E-01 a      1192     1    10     2     8
 -2.5375399150392935E-01 a      1193     1    10     2     9
  1.0871974551149934E+00 a      1194     1    10     2    10
  1.2740662907003721E+00 a      1195     1    10     2    11
  1.8929136327246546E-01 a      1196     1    10     2    12
  2.5328543945405357E-01 a      1197     1    10     2    13
 -1.4177249306258788E-01 a      1198     1    10     2    14
  6.3544300917996832E-01 a      1199     1    10     2    15
  1.4929768980797333E+00 a      1200     1    10     2    16
  3.1904606940226921E-01 a      1201     1    11     2     1
  3.6318744351206883E-01 a      1202     1    11     2     2
  3.9204154556278642E-01 a      1203     1    11     2     3
 -6.1870910872637397E-01 a      1204     1    11     2     4
  7.7852146528244138E-03 a      1205     1    11     2     5
  7.5442775849176058E-01 a      1206     1    11     2     6
  1.2429644455970690E-01 a      1207     1    11     2     7
 -2.2100119113767042E-01 a      1208     1    11     2     8
  3.4480565532824092E-01 a      1209     1    11     2     9
 -5.5334200780002396E-01 a      1210     1    11     2    10
  8.1582016943376051E-02 a      1211     1    11     2    11
 -4.1873343898191523E-01 a      1212     1    11     2    12
 -5.0842791609504619E-02 a      1213     1    11     2    13
 -3.0761356722753885E+00 a      1214     1    11     2    14
  9.1648258244200742E-01 a      1215     1    11     2    15
  5.8676152560038297E-01 a      1216     1    11     2    16
 -7.0158968540495770E-01 a      1217     1    12     2     1
 -7.6664356327810057E-01 a      1218     1    12     2     2
 -4.5509491201959579E-01 a      1219     1    12     2     3
  3.4431839523460395E-01 a      1220     1    12     2     4
  2.3181666823288419E-01 a      1221     1    12     2     5
 -4.4048333194249606E-01 a      1222     1    12     2     6
 -3.5011062196356102E+00 a      1223     1    12     2     7
 -8.8623547538860981E-01 a      1224     1    12     2     8
  2.2972157737579441E-01 a      1225     1    12     2     9
 -1.8012437223173445E+00 a      1226     1    12     2    10
  5.7142156536813997E-03 a      1227     1    12     2    11
 -3.4910676007906785E-03 a      1228     1    12     2    12
 -5.6810353802876572E-02 a      1229     1    12     2    13
 -2.6424761682653437E+00 a      1230     1    12     2    14
 -9.3288636290309168E-01 a      1231     1    12     2    15
 -1.9212452708223404E-01 a      1232     1    12     2    16
 -1.4979416356762770E-01 a      1233     1    13     2     1
 -9.3559874522697639E-01 a      1234     1    13     2     2
  9.2814546938711084E-01 a      1235     1    13     2     3
 -1.4510938466862278E+00 a      1236     1    13     2     4
 -1.2611775668938883E+00 a      1237     1    13     2     5
 -1.6472736144752344E-02 a      1238     1    13     2     6
  4.2478820710594407E+00 a      1239     1    13     2     7
 -7.7635138517542246E-01 a      1240     1    13     2     8
 -1.2861740972724474E+00 a      1241     1    13     2     9
 -2.0949532796077790E+00 a      1242     1    13     2    10
  1.3487959428346954E+00 a      1243     1    13     2    11
 -6.8039447232341274E-02 a      1244     1    13     2    12
 -7.7940765931041533E-01 a      1245     1    13     2    13
  2.6985755208911684E+00 a      1246     1    13     2    14
 -1.2100381706831311E+00 a      1247     1    13     2    15
 -4.9859576976793613E-01 a      1248     1    13     2    16
  1.6049389460015934E-01 a      1249     1    14     2     1
  1.9868685862422295E-01 a      1250     1    14     2     2
 -9.0772262217000033E-01 a      1251     1    14     2     3
 -6.4143050463633056E-01 a      1252     1    14     2     4
 -1.8427705699085051E-01 a      1253     1    14     2     5
 -5.6806344731303782E-01 a      1254     1    14     2     6
 -1.1720951279108947E+00 a      1255     1    14     2     7
 -5.8344607347541944E-01 a      1256     1    14     2     8
 -2.7737868899961432E-01 a      1257     1    14     2     9
 -1.5351964732712675E+00 a      1258     1    14     2    10
  1.7370238720883607E-01 a      1259     1    14     2    11
 -4.8966508768613859E-01 a      1260     1    14     2    12
  3.0555245555567839E-01 a      1261     1    14     2    13
 -1.7444628922557750E+00 a      1262     1    14     2    14
  2.6292674760003115E-01 a      1263     1    14     2    15
 -2.8057475968521228E-01 a      1264     1    14     2    16
 -3.5031942300035507E-02 a      1265     1    15     2     1
 -1.3934058714437061E+00 a      1266     1    15     2     2
  6.4468447947783791E-01 a      1267     1    15     2     3
 -6.1434636883660965E-01 a      1268     1    15     2     4
  1.2982653836192237E+00 a      1269     1    15     2     5
 -2.0449832405080612E-01 a      1270     1    15     2     6
  1.4992427336970071E+00 a      1271     1    15     2     7
 -6.3905345602671759E-01 a      1272     1    15     2     8
  7.3528483094817965E-01 a      1273     1    15     2     9
  2.4351486009509982E+00 a      1274     1    15     2    10
  2.7193031313855903E-01 a      1275     1    15     2    11
  1.2489936819856415E+00 a      1276     1    15     2    12
 -2.6425687664985037E-01 a      1277     1    15     2    13
 -1.4962536927027514E+00 a      1278     1    15     2    14
  1.7602496355819977E+00 a      1279     1    15     2    15
  1.0394943601743218E+00 a      1280     1    15     2    16
 -4.6580992950544076E-01 a      1281     1    16     2     1
  5.2240480865131855E-01 a      1282     1    16     2     2
  3.9582014734181359E-01 a      1283     1    16     2     3
  8.2317642410374769E-01 a      1284     1    16     2     4
 -1.7907186397689800E-01 a      1285     1    16     2     5
  2.7781095670985451E-01 a      1286     1    16     2     6
 -1.5154794371352067E+00 a      1287     1    16     2     7
 -5.6320558211363103E-01 a      1288     1    16     2     8
 -2.2966449288352779E-02 a      1289     1    16     2     9
  8.4700268459660266E-01 a      1290     1    16     2    10
 -7.7725940850171327E-01 a      1291     1    16     2    11
 -7.3483771416805532E-01 a      1292     1    16     2    12
 -3.4700991915870660E-01 a      1293     1    16     2    13
 -1.8758719848100993E+00 a      1294     1    16     2    14
  6.5639451251827252E-01 a      1295     1    16     2    15
 -6.1569888032584608E-01 a      1296     1    16     2    16
  1.5686376998557892E+00 b      1297     2     1
  6.2637832795522719E-01 b      1298     2     2
 -2.7334118478183683E-01 b      1299     2     3
  3.9153503595214985E+00 b      1300     2     4
  2.3710709188913165E-01 b      1301     2     5
 -2.4834816293015480E-01 b      1302     2     6
  2.0819836553389406E+00 b      1303     2     7
  1.0029711697833474E+00 b      1304     2     8
 -4.4620978683566537E-01 b      1305     2     9
  1.3734236595739375E+00 b      1306     2    10
  7.9516290155963620E-01 b      1307     2    11
  8.7727730569599938E-01 b      1308     2    12
  4.8007337516797355E-01 b      1309     2    13
  7.4962248082707097E+00 b      1310     2    14
 -2.3049182882822770E+00 b      1311     2    15
  4.6505280380067640E-02 b      1312     2    16
  4.5717114423987526E-01 a      1313     2     1     3     1
 -2.1376051810728949E-01 a      1314     2     2     3     1
  5.9145461748451211E-01 a      1315     2     3     3     1
 -3.7002147589663803E-02 a      1316     2     4     3     1
 -3.9510403162828828E-01 a      1317     2     5     3     1
 -7.6198784328419900E-01 a      1318     2     6     3     1
 -4.5778473054407985E-02 a      1319     2     7     3     1
 -6.1613300514147995E-01 a      1320     2     8     3     1
  7.0806398687827576E-01 a      1321     2     9     3     1
 -3.6288348765005522E-02 a      1322     2    10     3     1
 -2.0234376424751718E-01 a      1323     2    11     3     1
  1.7910686504198856E-01 a      1324     2    12     3     1
 -4.3431710805767532E-01 a      1325     2    13     3     1
  1.0661216069226898E-02 a      1326     2    14     3     1
  8.1738196665752258E-02 a      1327     2    15     3     1
 -1.5817485658091934E-01 a      1328     2    16     3     1
  2.2790302593947469E-02 b      1329     3     1
