################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.6707901187757425E-01 a       531     0    27     1    11
 -2.8441606040141709E-01 a       532     0    27     1    12
  3.2290211196982039E-03 a       533     0    27     1    13
  1.8004686971157538E-01 a       534     0    27     1    14
 -2.1821117340115856E-01 a       535     0    27     1    15
  4.6896071638706328E-02 a       536     0    27     1    16
  8.4300049131915661E-02 a       537     0    27     1    17
 -1.9623117676128449E-01 a       538     0    27     1    18
 -4.8083126206885141E-01 a       539     0    27     1    19
 -3.2123833903985870E-02 a       540     0    27     1    20
 -4.6000185335119598E-01 b       541     1     1
  2.9865739578898665E-01 b       542     1     2
  9.8561412130246229E-01 b       543     1     3
 -4.3079246422777595E-01 b       544     1     4
  2.8574009714133177E-02 b       545     1     5
 -1.8457112280403639E-02 b       546     1     6
 -6.7030294088668207E-01 b       547     1     7
 -1.8155334736142847E-02 b       548     1     8
 -1.2976441586533324E-01 b       549     1     9
 -2.0912094447891794E-01 b       550     1    10
  4.1054594516300930E-01 b       551     1    11
 -2.8033998944845845E-01 b       552     1    12
 -4.8135212606362221E-01 b       553     1    13
 -1.5430097183694775E+00 b       554     1    14
 -3.1310185860254586E-01 b       555     1    15
  7.8775805151657576E-03 b       556     1    16
 -6.2062331356369460E-01 b       557     1    17
 -4.1867804103332928E-01 b       558     1    18
 -3.3270628836202709E-01 b       559     1    19
 -5.3068179761046304E-03 b       560     1    20
 -2.9192532959978271E-02 a       561     1     1     2     1
 -3.1004795129901046E-02 a       562     1     1     2     2
 -6.6079570870285242E-01 a       563     1     1     2     3
  7.0479618837175384E-01 a       564     1     1     2     4
 -4.9278536416316499E-01 a       565     1     1     2     5
 -8.1848378162672386E-01 a       566     1     1     2     6
 -2.4194048594203951E-01 a       567     1     1     2     7
 -4.5839308499210507E-01 a       568     1     1     2     8
 -4.1090097804506021E-01 a       569     1     1     2     9
 -2.0488214687677189E-01 a       570     1     1     2    10
  2.9884062451233062E-01 a       571     1     1     2    11
 -7.2512712500928181E-02 a       572     1     1     2    12
 -6.1130520219726681E-01 a       573     1     1     2    13
  9.7563030782887472E-01 a       574     1     1     2    14
  6.6318353919239159E-01 a       575     1     1     2    15
 -2.8155195966509194E-01 a       576     1     1     2    16
  7.3492942480586043E-01 a       577     1     1     2    17
 -1.1439820806915248E+00 a       578     1     1     2    18
 -4.1189517746360521E-01 a       579     1     1     2    19
  2.3697643224481815E-01 a       580     1     1     2    20
  1.5520307075821720E+00 a       581     1     2     2     1
 -5.5498298323248693E-02 a       582     1     2     2     2
 -4.7065205450994901E-01 a       583     1     2     2     3
  9.6545339673350461E-01 a       584     1     2     2     4
  4.1172814926913534E-02 a       585     1     2     2     5
  9.8796347133705753E-01 a       586     1     2     2     6
  1.7312145488235446E+00 a       587     1     2     2     7
 -6.1121791052221097E-01 a       588     1     2     2     8
  2.3181514539864911E-01 a       589     1     2     2     9
  4.5248663853768456E-01 a       590     1     2     2    10
 -6.0236726469393187E-01 a       591     1     2     2    11
 -2.3218817341932257E-01 a       592     1     2     2    12
  2.2992216845284741E-01 a       593     1     2     2    13
 -1.3080869586332331E+00 a       594     1     2     2    14
 -1.1749419653538047E+00 a       595     1     2     2    15
  2.0293667686579385E-04 a       596     1     2     2    16
  5.5930407158555506E-01 a       597     1     2     2    17
 -4.3990232484777991E-01 a       598     1     2     2    18
  1.2414796184258671E-01 a       599     1     2     2    19
  1.2767470505509676E-01 a       600     1     2     2    20
 -1.9779257887821304E-02 a       601     1     3     2     1
  5.1437143261811857E-01 a       602     1     3     2     2
 -1.8294299402504660E-01 a       603     1     3     2     3
 -8.6041368729573453E-01 a       604     1     3     2     4
 -5.3183480282701645E-01 a       605     1     3     2     5
 -2.7567825194975420E-01 a       606     1     3     2     6
 -1.3277613054097477E+00 a       607     1     3     2     7
  2.3183557138408282E-02 a       608     1     3     2     8
 -3.7988661653759320E-01 a       609     1     3     2     9
  1.3967570946107349E-01 a       610     1     3     2    10
  2.1932789102788233E-01 a       611     1     3     2    11
  1.1805446995664705E-03 a       612     1     3     2    12
  6.7626291383965739E-02 a       613     1     3     2    13
 -4.2655553489549486E-01 a       614     1     3     2    14
 -3.6690205773549711E-01 a       615     1     3     2    15
 -7.3949255487629609E-02 a       616     1     3     2    16
 -2.4746691227643458E-01 a       617     1     3     2    17
  5.4886452538482022E-01 a       618     1     3     2    18
  9.6527934457891318E-02 a       619     1     3     2    19
  3.8923564564530416E-02 a       620     1     3     2    20
 -4.8535583071144972E-01 a       621     1     4     2     1
 -5.1821745462692670E-01 a       622     1     4     2     2
 -8.8005737544794668E-02 a       623     1     4     2     3
  4.4613290333144062E-01 a       624     1     4     2     4
  8.8982350529459658E-02 a       625     1     4     2     5
 -7.0733237902822155E-01 a       626     1     4     2     6
  1.3120767870202783E+00 a       627     1     4     2     7
 -2.0774385579357102E-01 a       628     1     4     2     8
  1.2309654024124239E-01 a       629     1     4     2     9
 -3.1580860686679132E-02 a       630     1     4     2    10
  1.8431188734840544E-02 a       631     1     4     2    11
 -1.9257699299484529E-01 a       632     1     4     2    12
 -9.8058906771175472E-02 a       633     1     4     2    13
  6.9953132778737070E-01 a       634     1     4     2    14
 -9.5536444886336794E-02 a       635     1     4     2    15
  9.3919712516196852E-02 a       636     1     4     2    16
 -2.5567990579991190E-01 a       637     1     4     2    17
 -3.3347281697860115E-01 a       638     1     4     2    18
 -1.5479450153435734E-01 a       639     1     4     2    19
 -9.9626351520977235E-02 a       640     1     4     2    20
 -2.0367251385955809E+00 a       641     1     5     2     1
 -5.7122742223927969E-01 a       642     1     5     2     2
  4.3413651336604950E-02 a       643     1     5     2     3
  5.9563924628945308E-01 a       644     1     5     2     4
 -2.4040259542679257E-01 a       645     1     5     2     5
  4.5012077869173876E-02 a       646     1     5     2     6
 -6.7074604209698491E-02 a       647     1     5     2     7
  8.6722587311954646E-01 a       648     1     5     2     8
  3.7722306566813252E-01 a       649     1     5     2     9
 -2.5880652756588923E-01 a       650     1     5     2    10
 -1.5516305694491569E-01 a       651     1     5     2    11
  5.8657607630681652E-01 a       652     1     5     2    12
  6.0099315147062449E-01 a       653     1     5     2    13
  1.2256489876305061E+00 a       654     1     5     2    14
 -5.6370704156790206E-02 a       655     1     5     2    15
  4.0999737508603157E-01 a       656     1     5     2    16
 -1.8560450306637014E-01 a       657     1     5     2    17
  2.0595568332937436E-03 a       658     1     5     2    18
 -2.9620216609830702E-01 a       659     1     5     2    19
 -3.9908264968733745E-02 a       660     1     5     2    20
  8.0168929834778402E-01 a       661     1     6     2     1
  1.3562273546568804E-01 a       662     1     6     2     2
 -3.8488505942787049E-01 a       663     1     6     2     3
 -8.2670422491911300E-01 a       664     1     6     2     4
 -1.3609907398116811E-01 a       665     1     6     2     5
  6.3773469134352234E-01 a       666     1     6     2     6
  4.5167737148745718E-01 a       667     1     6     2     7
 -4.7802645843537184E-01 a       668     1     6     2     8
  3.1618224440744946E-01 a       669     1     6     2     9
  6.3727346962060824E-02 a       670     1     6     2    10
 -5.3956280987463012E-01 a       671     1     6     2    11
 -7.5887095150060413E-01 a       672     1     6     2    12
  6.4526670612557013E-02 a       673     1     6     2    13
  4.6748221244163590E-01 a       674     1     6     2    14
 -7.6483169382272909E-01 a       675     1     6     2    15
  8.5052586434577297E-03 a       676     1     6     2    16
 -5.9745238975342910E-02 a       677     1     6     2    17
  2.9834802337081367E-02 a       678     1     6     2    18
 -7.8194313200056875E-02 a       679     1     6     2    19
  2.5515071742067369E-01 a       680     1     6     2    20
  1.4142626001156502E-01 a       681     1     7     2     1
 -6.3167262987716533E-01 a       682     1     7     2     2
 -3.6747738402807553E-02 a       683     1     7     2     3
 -6.9548661429598710E-03 a       684     1     7     2     4
 -4.1082651193581898E-01 a       685     1     7     2     5
  4.2859307465267538E-01 a       686     1     7     2     6
  1.1022941827759278E+00 a       687     1     7     2     7
  6.5542754606381060E-01 a       688     1     7     2     8
 -6.6611389103101229E-02 a       689     1     7     2     9
  3.1187173558348263E-01 a       690     1     7     2    10
  1.8687084237615695E-01 a       691     1     7     2    11
 -3.9541533013652291E-01 a       692     1     7     2    12
 -6.0380163773849901E-02 a       693     1     7     2    13
 -4.9007378818930275E-01 a       694     1     7     2    14
 -1.1340905989964505E+00 a       695     1     7     2    15
 -8.0587649888776480E-02 a       696     1     7     2    16
 -7.7928711483337820E-01 a       697     1     7     2    17
 -4.3601385564467049E-01 a       698     1     7     2    18
  2.6629877328093077E-01 a       699     1     7     2    19
  8.9671396064933850E-02 a       700     1     7     2    20
  3.3914756387627918E+00 a       701     1     8     2     1
 -5.9515139385655946E-01 a       702     1     8     2     2
  7.5244065459925569E-01 a       703     1     8     2     3
 -8.8026243037540608E-01 a       704     1     8     2     4
  2.4161468624560462E-01 a       705     1     8     2     5
  2.2749198315147237E-01 a       706     1     8     2     6
 -7.7195603097228271E-01 a       707     1     8     2     7
  6.2108855608915525E-01 a       708     1     8     2     8
 -3.0387632713060736E-01 a       709     1     8     2     9
 -4.9408664527309493E-02 a       710     1     8     2    10
  7.4119081260798270E-01 a       711     1     8     2    11
 -3.2124685959297922E-01 a       712     1     8     2    12
  2.2263339872832347E-01 a       713     1     8     2    13
 -7.2962264816479249E-03 a       714     1     8     2    14
  7.1866613532342771E-01 a       715     1     8     2    15
  4.0465108174587106E-01 a       716     1     8     2    16
 -6.0618922634896144E-01 a       717     1     8     2    17
  2.4994382342554677E-01 a       718     1     8     2    18
  4.7872186396655456E-03 a       719     1     8     2    19
 -1.2144817000635379E-01 a       720     1     8     2    20
 -5.0732110508596129E-01 a       721     1     9     2     1
  6.2943373023001437E-01 a       722     1     9     2     2
 -4.3684808425312099E-01 a       723     1     9     2     3
  4.6573735402070315E-01 a       724     1     9     2     4
  5.5276972786865095E-02 a       725     1     9     2     5
  3.8992910149481508E-01 a       726     1     9     2     6
  7.2666880109895193E-01 a       727     1     9     2     7
 -3.7968850561365403E-01 a       728     1     9     2     8
 -2.7554538496594344E-01 a       729     1     9     2     9
 -3.4638039740635472E-02 a       730     1     9     2    10
 -6.3598003819406757E-01 a       731     1     9     2    11
 -2.8169028460006473E-01 a       732     1     9     2    12
 -2.1733800065972891E-01 a       733     1     9     2    13
 -2.5924118098524795E-01 a       734     1     9     2    14
 -5.0183030722803601E-01 a       735     1     9     2    15
 -3.2772609416775589E-01 a       736     1     9     2    16
  6.2340129445028269E-01 a       737     1     9     2    17
 -3.8358398612963324E-01 a       738     1     9     2    18
  2.8351182898519327E-02 a       739     1     9     2    19
  2.5915162042487538E-01 a       740     1     9     2    20
  1.8864695267942141E-01 a       741     1    10     2     1
  3.5117729650380488E-03 a       742     1    10     2     2
  5.3664650206925413E-01 a       743     1    10     2     3
  1.1789576068381824E+00 a       744     1    10     2     4
 -2.0002694723121647E-01 a       745     1    10     2     5
  4.3640509473925965E-01 a       746     1    10     2     6
  5.8718993144018994E-01 a       747     1    10     2     7
  9.0282127969679571E-01 a       748     1    10     2     8
 -5.1908902901448373E-01 a       749     1    10     2     9
  1.4701644924741095E-01 a       750     1    10     2    10
  5.2675632747465218E-01 a       751     1    10     2    11
  2.8162223449314688E-01 a       752     1    10     2    12
 -9.1531246733736216E-01 a       753     1    10     2    13
 -2.0716822023663178E-01 a       754     1    10     2    14
 -3.8862328721205819E-01 a       755     1    10     2    15
  2.8645613121761677E-02 a       756     1    10     2    16
  1.1887307382420599E-01 a       757     1    10     2    17
 -1.0493471674171808E+00 a       758     1    10     2    18
 -2.0569623725127276E-01 a       759     1    10     2    19
  3.4092087528905340E-01 a       760     1    10     2    20
 -2.2257500680181521E+00 a       761     1    11     2     1
 -6.5765513189601443E-01 a       762     1    11     2     2
 -2.9668115567723108E-01 a       763     1    11     2     3
  3.3736359750295664E-01 a       764     1    11     2     4
 -1.4137174216484871E-01 a       765     1    11     2     5
 -9.0521741989730009E-01 a       766     1    11     2     6
 -4.3991928198696684E-02 a       767     1    11     2     7
 -1.0024845214729725E+00 a       768     1    11     2     8
 -3.1184228588389573E-01 a       769     1    11     2     9
  5.7998281618567890E-02 a       770     1    11     2    10
 -1.3472824839921058E-01 a       771     1    11     2    11
  1.9602786331620964E-01 a       772     1    11     2    12
 -3.9506812934191265E-01 a       773     1    11     2    13
  1.6387907818523371E+00 a       774     1    11     2    14
  2.2700937586450234E-01 a       775     1    11     2    15
 -1.4359482367324763E-01 a       776     1    11     2    16
  3.4756311359998410E-01 a       777     1    11     2    17
 -2.5529648439737296E-01 a       778     1    11     2    18
 -6.1775899466962644E-02 a       779     1    11     2    19
 -1.3415562888515392E-01 a       780     1    11     2    20
  4.8293564701508040E-01 a       781     1    12     2     1
 -2.2810354523437865E-01 a       782     1    12     2     2
  2.7916105201538161E-01 a       783     1    12     2     3
  1.5232609311032457E+00 a       784     1    12     2     4
 -3.1174303518502289E-01 a       785     1    12     2     5
  3.5426332846162256E-01 a       786     1    12     2     6
  1.9971932150106300E+00 a       787     1    12     2     7
  4.3329373997068316E-01 a       788     1    12     2     8
 -4.6735698548645532E-01 a       789     1    12     2     9
  4.3603303134284710E-01 a       790     1    12     2    10
  7.3278549691938322E-01 a       791     1    12     2    11
 -2.7408317227896301E-01 a       792     1    12     2    12
 -5.5213652760868381E-01 a       793     1    12     2    13
 -1.1503087761717665E+00 a       794     1    12     2    14
 -6.0951643728547711E-01 a       795     1    12     2    15
 -3.2980597347487678E-01 a       796     1    12     2    16
  1.0877212629790982E-01 a       797     1    12     2    17
 -1.0205994115394650E+00 a       798     1    12     2    18
  9.3598631347417569E-02 a       799     1    12     2    19
  4.1265442915683781E-01 a       800     1    12     2    20
  1.9149046687037767E+00 a       801     1    13     2     1
  1.1310063993717103E+00 a       802     1    13     2     2
 -5.5730567699045941E-01 a       803     1    13     2     3
  7.0115787395863882E-01 a       804     1    13     2     4
  4.4115919452728969E-01 a       805     1    13     2     5
  6.2354259733094075E-01 a       806     1    13     2     6
 -2.5365942930183630E-02 a       807     1    13     2     7
 -1.5107631059976481E+00 a       808     1    13     2     8
  5.6620092748530505E-02 a       809     1    13     2     9
 -3.8158104417218852E-01 a       810     1    13     2    10
 -6.2125202366421817E-01 a       811     1    13     2    11
 -1.8160174391560355E-01 a       812     1    13     2    12
  4.8091779698222153E-01 a       813     1    13     2    13
 -6.5526464276127505E-01 a       814     1    13     2    14
  1.5492303891576991E+00 a       815     1    13     2    15
  2.1909548601059120E-02 a       816     1    13     2    16
  9.6427416485171014E-01 a       817     1    13     2    17
  5.2972175069461991E-01 a       818     1    13     2    18
  9.0070612706859871E-02 a       819     1    13     2    19
  1.2091244979528817E+00 a       820     1    13     2    20
  7.2147026824133698E-01 a       821     1    14     2     1
  2.0995457164045339E+00 a       822     1    14     2     2
 -2.3495924925781839E+00 a       823     1    14     2     3
  4.0822844565929262E-01 a       824     1    14     2     4
  1.5189991703526862E+00 a       825     1    14     2     5
  1.3673222533729350E+00 a       826     1    14     2     6
  1.7241798934082123E-01 a       827     1    14     2     7
 -2.2217291281281740E-01 a       828     1    14     2     8
 -4.2938904038184833E-01 a       829     1    14     2     9
  3.6969200795419693E-01 a       830     1    14     2    10
  1.5390746493742864E+00 a       831     1    14     2    11
  1.3052147961708024E-01 a       832     1    14     2    12
  7.5937651034234485E-02 a       833     1    14     2    13
  1.5622284679840950E+00 a       834     1    14     2    14
  1.0818670688514513E+00 a       835     1    14     2    15
 -3.4671315079402953E-01 a       836     1    14     2    16
  1.9602797560327381E+00 a       837     1    14     2    17
  9.7610667140351304E-01 a       838     1    14     2    18
 -7.9955628170043846E-01 a       839     1    14     2    19
 -5.4535465823656957E-03 a       840     1    14     2    20
 -1.6258711683509608E-01 a       841     1    15     2     1
  1.3486656683909120E+00 a       842     1    15     2     2
 -2.7553407791157974E-01 a       843     1    15     2     3
  1.2648633029390374E-01 a       844     1    15     2     4
 -3.4209364597890667E-02 a       845     1    15     2     5
 -1.0261555943474833E-01 a       846     1    15     2     6
  2.8869838679258519E-02 a       847     1    15     2     7
 -6.9128064742888773E-01 a       848     1    15     2     8
 -3.4466701148838996E-01 a       849     1    15     2     9
  5.6284142327186398E-02 a       850     1    15     2    10
 -1.1270936495011455E-01 a       851     1    15     2    11
  4.0763165981048212E-02 a       852     1    15     2    12
 -5.1673754591119359E-01 a       853     1    15     2    13
 -6.3092795472755991E-01 a       854     1    15     2    14
  3.0747517380721995E-01 a       855     1    15     2    15
 -1.3978446162245950E-01 a       856     1    15     2    16
  2.7243466954332596E-01 a       857     1    15     2    17
 -4.8354232801185182E-01 a       858     1    15     2    18
 -3.2166055461527975E-02 a       859     1    15     2    19
  3.0390393091189633E-01 a       860     1    15     2    20
 -7.6566917215279839E-01 a       861     1    16     2     1
  1.0206942282847926E-01 a       862     1    16     2     2
 -1.9648099957280205E-01 a       863     1    16     2     3
 -1.1285303942736555E-02 a       864     1    16     2     4
 -2.0957930213656256E-01 a       865     1    16     2     5
 -5.7573511852869519E-01 a       866     1    16     2     6
 -3.7815882189106720E-01 a       867     1    16     2     7
  1.0072385712243491E-01 a       868     1    16     2     8
  6.2157900361501817E-01 a       869     1    16     2     9
  4.7526810706603646E-02 a       870     1    16     2    10
  1.6166566454658823E-01 a       871     1    16     2    11
  1.1616084004790805E-01 a       872     1    16     2    12
 -2.2614870807801654E-01 a       873     1    16     2    13
  1.4931918219878698E-01 a       874     1    16     2    14
 -1.2580829585880396E-01 a       875     1    16     2    15
 -1.1894020599446103E-01 a       876     1    16     2    16
 -1.0378626653562334E-01 a       877     1    16     2    17
  8.5913978615924369E-02 a       878     1    16     2    18
 -1.5754161992027363E-01 a       879     1    16     2    19
 -1.3897280245311672E-02 a       880     1    16     2    20
 -3.5648513563941098E-01 a       881     1    17     2     1
  1.0691872932312324E-01 a       882     1    17     2     2
 -1.4212844633651567E-01 a       883     1    17     2     3
  6.3263994320997829E-01 a       884     1    17     2     4
 -4.5324656649445350E-01 a       885     1    17     2     5
 -6.1042199047311307E-01 a       886     1    17     2     6
 -3.6063704699240182E-02 a       887     1    17     2     7
 -6.2331936429479673E-01 a       888     1    17     2     8
  5.0151088879462191E-01 a       889     1    17     2     9
 -2.0343011376734804E-01 a       890     1    17     2    10
 -3.8277503244367289E-01 a       891     1    17     2    11
 -1.6586255517187006E-02 a       892     1    17     2    12
 -4.3379233601958228E-01 a       893     1    17     2    13
  7.9581357644082285E-01 a       894     1    17     2    14
  1.7675424038398850E+00 a       895     1    17     2    15
 -2.4457038345832494E-01 a       896     1    17     2    16
  3.1489306852423260E-01 a       897     1    17     2    17
 -7.4179110625146105E-01 a       898     1    17     2    18
 -2.6123437729443116E-01 a       899     1    17     2    19
  1.3600725790989135E-01 a       900     1    17     2    20
 -1.5150837481797139E+00 a       901     1    18     2     1
  7.0056296096917281E-01 a       902     1    18     2     2
  2.8082504588535756E-01 a       903     1    18     2     3
 -6.8358884920678420E-01 a       904     1    18     2     4
  3.6133327754176958E-01 a       905     1    18     2     5
 -9.6058058343639827E-02 a       906     1    18     2     6
 -1.0688146150129865E+00 a       907     1    18     2     7
 -1.7208875708137024E+00 a       908     1    18     2     8
 -1.0477011907781588E+00 a       909     1    18     2     9
 -4.5776825019288488E-02 a       910     1    18     2    10
 -4.7929848248814544E-01 a       911     1    18     2    11
  5.0160997795854823E-01 a       912     1    18     2    12
 -3.2464596999487498E-02 a       913     1    18     2    13
  2.6150198870718094E-01 a       914     1    18     2    14
 -7.5649032423332929E-02 a       915     1    18     2    15
 -8.1579446299707106E-02 a       916     1    18     2    16
 -3.4380315260969185E-01 a       917     1    18     2    17
  7.3273884498408090E-02 a       918     1    18     2    18
  4.9221629015721369E-01 a       919     1    18     2    19
 -2.7065218116691553E-01 a       920     1    18     2    20
 -8.5034309009469689E-01 a       921     1    19     2     1
 -1.6438187401787445E+00 a       922     1    19     2     2
  4.2397631303541056E-01 a       923     1    19     2     3
  1.6081046135457058E-01 a       924     1    19     2     4
  1.8331405372475029E-01 a       925     1    19     2     5
  4.9205180136141041E-01 a       926     1    19     2     6
  1.8282591148140175E+00 a       927     1    19     2     7
 -9.1893897603426711E-01 a       928     1    19     2     8
  6.2271007983495871E-02 a       929     1    19     2     9
  2.8419905216855790E-01 a       930     1    19     2    10
  2.1584579722058006E-01 a       931     1    19     2    11
  3.1157389813389164E-01 a       932     1    19     2    12
 -9.2382001086899770E-02 a       933     1    19     2    13
 -8.4240952328259833E-01 a       934     1    19     2    14
 -7.2585436569202755E-01 a       935     1    19     2    15
 -2.1375090782615344E-01 a       936     1    19     2    16
 -3.0547118023059217E-01 a       937     1    19     2    17
  2.7109696626758609E-02 a       938     1    19     2    18
  4.4546213488897762E-01 a       939     1    19     2    19
 -1.0528661662134894E-01 a       940     1    19     2    20
  2.0817583227254469E-01 a       941     1    20     2     1
  1.5719561842437080E-01 a       942     1    20     2     2
 -5.6936782127323518E-02 a       943     1    20     2     3
 -2.1116669641397484E-01 a       944     1    20     2     4
  5.4804941154446440E-01 a       945     1    20     2     5
  5.1737248577584882E-01 a       946     1    20     2     6
  2.2858865887676061E-01 a       947     1    20     2     7
  3.1580917206403664E-01 a       948     1    20     2     8
 -6.8142444327094909E-01 a       949     1    20     2     9
  4.0960018661155548E-02 a       950     1    20     2    10
 -1.7064382132764055E-01 a       951     1    20     2    11
 -7.9493168235796025E-02 a       952     1    20     2    12
 -2.4723919067252353E-01 a       953     1    20     2    13
 -1.6917620121885812E+00 a       954     1    20     2    14
 -1.0925227878264816E+00 a       955     1    20     2    15
 -2.5500037593793790E-01 a       956     1    20     2    16
 -1.6527215967806878E-02 a       957     1    20     2    17
 -1.8280502604731516E-01 a       958     1    20     2    18
  3.0874039322678487E-01 a       959     1    20     2    19
 -2.1732271478898706E-02 a       960     1    20     2    20
  5.6441204429031466E-01 b       961     2     1
 -3.0787362838999677E-01 b       962     2     2
 -3.3678099307643055E+00 b       963     2     3
 -1.3349028367482196E+00 b       964     2     4
  3.3399260149383800E+00 b       965     2     5
  3.6210634903063328E+00 b       966     2     6
  2.4270877934603758E+00 b       967     2     7
  1.0159954566029370E+00 b       968     2     8
  1.0801938205568717E+00 b       969     2     9
  1.0890820295331398E+00 b       970     2    10
 -6.5126403951707390E-01 b       971     2    11
  1.1328380947304157E+00 b       972     2    12
 -2.5160868144527835E+00 b       973     2    13
  1.6276447142856292E+00 b       974     2    14
  4.8729977943445473E+00 b       975     2    15
  7.2136181731735427E-01 b       976     2    16
  1.0910330179514915E+00 b       977     2    17
 -6.9280751380479977E-01 b       978     2    18
 -1.7984174307090988E+00 b       979     2    19
 -6.1215354450322534E-01 b       980     2    20
  7.3067880714524436E-03 a       981     2     1     3     1
 -1.5510736436508838E+00 a       982     2     2     3     1
 -8.7978540890371515E-01 a       983     2     3     3     1
 -2.7944307206703072E+00 a       984     2     4     3     1
  1.2268842876465196E+00 a       985     2     5     3     1
  1.8509102839976626E+00 a       986     2     6     3     1
 -1.5487567754683651E-01 a       987     2     7     3     1
  1.1661220376592292E+00 a       988     2     8     3     1
  9.4412794641565823E-01 a       989     2     9     3     1
  6.1944863753606261E-01 a       990     2    10     3     1
 -1.3743479965332523E+00 a       991     2    11     3     1
  5.5348779659371139E-01 a       992     2    12     3     1
 -1.3138533037012265E+00 a       993     2    13     3     1
 -2.1890550446163476E-01 a       994     2    14     3     1
  7.4173295949278251E-01 a       995     2    15     3     1
  1.1421991101058624E+00 a       996     2    16     3     1
 -4.2397156779418216E-01 a       997     2    17     3     1
 -7.2078883516633419E-01 a       998     2    18     3     1
 -1.2996543985072551E+00 a       999     2    19     3     1
 -1.5342311048413366E+00 a      1000     2    20     3     1
  4.4783582885153006E+00 b      1001     3     1
