################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.0703432304494322E+00 a       531     0    27     1    11
  1.9431732881438435E+00 a       532     0    27     1    12
  8.8037628048041960E-01 a       533     0    27     1    13
 -1.3027306029274743E+00 a       534     0    27     1    14
  1.0644932697827746E-01 a       535     0    27     1    15
  7.8388705569367528E-02 a       536     0    27     1    16
 -1.7457534728945592E+00 a       537     0    27     1    17
  1.3942265008708348E+00 a       538     0    27     1    18
 -2.4037790403954296E-01 a       539     0    27     1    19
  5.3880207380986622E-01 a       540     0    27     1    20
 -2.1490781039195062E-01 a       541     0    28     1     1
 -5.1955286470656714E-01 a       542     0    28     1     2
 -3.2065306390611847E-01 a       543     0    28     1     3
 -3.8056784995538278E-03 a       544     0    28     1     4
  5.2197611400093957E-01 a       545     0    28     1     5
 -3.9008283201638361E-01 a       546     0    28     1     6
 -6.0637108948166030E-01 a       547     0    28     1     7
 -1.1605852765041429E-01 a       548     0    28     1     8
  6.0848626350579893E-01 a       549     0    28     1     9
 -2.0256090201459098E-01 a       550     0    28     1    10
 -7.2958782867604699E-01 a       551     0    28     1    11
 -6.1100167663042021E-02 a       552     0    28     1    12
 -3.6908843791164309E-01 a       553     0    28     1    13
 -1.9890812440498734E-01 a       554     0    28     1    14
 -2.1882298929132593E-01 a       555     0    28     1    15
 -4.3718614744582829E-01 a       556     0    28     1    16
  5.5185962991332549E-01 a       557     0    28     1    17
 -7.7577102899099737E-01 a       558     0    28     1    18
  1.1344986199257365E+00 a       559     0    28     1    19
 -4.6682261536827141E-01 a       560     0    28     1    20
 -1.1889850046810255E+00 a       561     0    29     1     1
  5.1250136904548493E-01 a       562     0    29     1     2
 -5.8199357776460547E-01 a       563     0    29     1     3
  1.0084117129977523E-01 a       564     0    29     1     4
 -1.0345516180570653E+00 a       565     0    29     1     5
  4.5546033382206624E-01 a       566     0    29     1     6
  5.3652866600670956E-01 a       567     0    29     1     7
  1.5720048219888629E+00 a       568     0    29     1     8
 -2.9837903946526417E-01 a       569     0    29     1     9
 -2.1373175563742688E+00 a       570     0    29     1    10
 -2.2954094798473754E+00 a       571     0    29     1    11
  1.4481735396091142E+00 a       572     0    29     1    12
  9.1104009417694188E-03 a       573     0    29     1    13
 -1.8825882219115792E-01 a       574     0    29     1    14
  7.5878732607901800E-01 a       575     0    29     1    15
  1.7839115664073638E-01 a       576     0    29     1    16
 -4.2522202505335605E-01 a       577     0    29     1    17
  3.9049471433033245E-01 a       578     0    29     1    18
  2.3412887212751117E+00 a       579     0    29     1    19
 -1.4431948199996489E-01 a       580     0    29     1    20
 -1.4929095164286310E-01 a       581     0    30     1     1
  1.4893035221172118E-01 a       582     0    30     1     2
  3.9554138395101773E-01 a       583     0    30     1     3
 -1.5556913818249452E-01 a       584     0    30     1     4
 -8.7989548245888272E-01 a       585     0    30     1     5
  3.2467010366814075E-01 a       586     0    30     1     6
 -5.4806294715303927E-01 a       587     0    30     1     7
  1.7317788523596200E+00 a       588     0    30     1     8
 -8.3657650236968706E-01 a       589     0    30     1     9
  1.7267706433182145E-01 a       590     0    30     1    10
  4.2571203243661387E-01 a       591     0    30     1    11
 -1.5729999783538595E+00 a       592     0    30     1    12
  7.4371689300209887E-01 a       593     0    30     1    13
 -8.4889678687762349E-01 a       594     0    30     1    14
 -3.8793475610890921E-01 a       595     0    30     1    15
  3.7434509328489785E-01 a       596     0    30     1    16
 -3.8623652419468979E-01 a       597     0    30     1    17
  5.3808911665051007E-01 a       598     0    30     1    18
 -5.3181133995703012E-01 a       599     0    30     1    19
 -4.0652382327172759E-01 a       600     0    30     1    20
 -8.3358286992757136E-01 b       601     1     1
  9.8599407106022940E-02 b       602     1     2
 -5.4502048323872299E-01 b       603     1     3
  4.3086387955361882E-01 b       604     1     4
 -6.0941350113332093E-01 b       605     1     5
 -1.5604966974685219E-01 b       606     1     6
 -4.5621086577537789E-01 b       607     1     7
  3.6379121551995064E-01 b       608     1     8
  6.7500639916986893E-01 b       609     1     9
 -2.5953679560884964E-02 b       610     1    10
 -4.2402510345568850E-01 b       611     1    11
 -1.4249282535764747E+00 b       612     1    12
  1.0345478245743128E-01 b       613     1    13
 -3.0710992922813390E-01 b       614     1    14
 -8.3790769001069887E-01 b       615     1    15
  1.0817625630387255E+00 b       616     1    16
 -5.1500540544070483E-01 b       617     1    17
 -8.1247067980599119E-01 b       618     1    18
 -1.7110252470195753E-01 b       619     1    19
  1.1705973453382428E+00 b       620     1    20
  5.3806937952783018E-01 a       621     1     1     2     1
  1.8668179388291035E-02 a       622     1     1     2     2
  6.0411844454197583E-01 a       623     1     1     2     3
  8.0780587040128415E-01 a       624     1     1     2     4
 -4.3642154272356798E-01 a       625     1     1     2     5
 -9.2953454338619423E-01 a       626     1     1     2     6
  1.9763375426722468E-01 a       627     1     1     2     7
 -1.3548438551253439E+00 a       628     1     1     2     8
  2.0539737234356914E-01 a       629     1     1     2     9
 -3.4845450472072470E-01 a       630     1     1     2    10
 -1.2389455429670317E+00 a       631     1     1     2    11
 -2.1624481285402575E-01 a       632     1     1     2    12
  1.1236385266827498E+00 a       633     1     1     2    13
  1.5289981708938867E+00 a       634     1     1     2    14
  5.4711979694351076E-01 a       635     1     1     2    15
  4.8156586627005477E-01 a       636     1     1     2    16
 -9.3455548504888297E-01 a       637     1     1     2    17
 -4.3106365122415830E-01 a       638     1     1     2    18
 -2.2207606180546211E+00 a       639     1     1     2    19
 -1.2031113528614441E+00 a       640     1     1     2    20
 -5.2841858157969761E-02 a       641     1     2     2     1
  7.3172462012266004E-01 a       642     1     2     2     2
 -1.2398091237660838E-01 a       643     1     2     2     3
 -1.0215968080931157E+00 a       644     1     2     2     4
  6.8305941488598210E-01 a       645     1     2     2     5
 -2.1009166686261679E-01 a       646     1     2     2     6
  5.6905851311393629E-01 a       647     1     2     2     7
  3.3716280587509689E-01 a       648     1     2     2     8
 -2.0684308777538551E-01 a       649     1     2     2     9
 -3.8636455713613405E-01 a       650     1     2     2    10
  3.5831615183834026E-01 a       651     1     2     2    11
  4.4093456492979244E-01 a       652     1     2     2    12
 -4.1111962064383939E-01 a       653     1     2     2    13
 -1.3259486664056108E-01 a       654     1     2     2    14
 -4.9495787863835305E-01 a       655     1     2     2    15
  8.6204844566538125E-02 a       656     1     2     2    16
 -2.2599292304902452E-01 a       657     1     2     2    17
  2.7157189549597066E-01 a       658     1     2     2    18
  6.8561082355247349E-01 a       659     1     2     2    19
  1.0118641989424948E+00 a       660     1     2     2    20
  1.1876860363518282E-01 a       661     1     3     2     1
 -2.2600883045224346E-01 a       662     1     3     2     2
 -4.5316660548123805E-01 a       663     1     3     2     3
 -1.3151675602419901E+00 a       664     1     3     2     4
 -1.5216653807152141E+00 a       665     1     3     2     5
  1.3001934938843434E+00 a       666     1     3     2     6
 -5.4968187160061188E-01 a       667     1     3     2     7
  3.5390951375803692E-01 a       668     1     3     2     8
 -1.0209751029092538E-01 a       669     1     3     2     9
 -7.5241821402524211E-05 a       670     1     3     2    10
  1.3648163722782365E+00 a       671     1     3     2    11
 -3.5746886377456405E-01 a       672     1     3     2    12
  2.1539697214336670E-01 a       673     1     3     2    13
 -1.1333780389201964E+00 a       674     1     3     2    14
  6.4417375936451737E-01 a       675     1     3     2    15
 -4.4601643799838980E-01 a       676     1     3     2    16
  2.9425138149562310E-02 a       677     1     3     2    17
  6.1216590738457621E-01 a       678     1     3     2    18
  1.3857753924673675E+00 a       679     1     3     2    19
  7.7818322240508819E-01 a       680     1     3     2    20
 -3.6127855124569985E-01 a       681     1     4     2     1
 -4.4715117684595468E-01 a       682     1     4     2     2
  8.8983352853078346E-01 a       683     1     4     2     3
  4.9812623071863521E-01 a       684     1     4     2     4
 -3.6646737017812286E-01 a       685     1     4     2     5
  2.0160684237344279E-01 a       686     1     4     2     6
 -4.9959278063297696E-01 a       687     1     4     2     7
  2.5849372756344080E-01 a       688     1     4     2     8
  1.2443041224070961E-03 a       689     1     4     2     9
 -3.9874713268384804E-01 a       690     1     4     2    10
  1.5476515810997932E-01 a       691     1     4     2    11
  1.2803474232145071E-01 a       692     1     4     2    12
 -2.6293052159697994E-01 a       693     1     4     2    13
 -7.4802584381764559E-01 a       694     1     4     2    14
 -2.0418393318562378E-01 a       695     1     4     2    15
  6.0290455832794743E-01 a       696     1     4     2    16
 -1.3884283651174417E-01 a       697     1     4     2    17
 -3.3733079551876644E-01 a       698     1     4     2    18
 -3.2053925423377938E-01 a       699     1     4     2    19
 -9.8347756578922740E-01 a       700     1     4     2    20
 -9.4584762030175273E-01 a       701     1     5     2     1
 -4.6492221777668813E-01 a       702     1     5     2     2
  3.9882166481164677E-01 a       703     1     5     2     3
 -7.1507567529870442E-01 a       704     1     5     2     4
  9.0434669864449513E-01 a       705     1     5     2     5
 -5.5434128923094284E-01 a       706     1     5     2     6
 -1.6574591823844620E-01 a       707     1     5     2     7
 -7.8776974613012959E-02 a       708     1     5     2     8
 -2.3051289830868937E-01 a       709     1     5     2     9
 -1.8133541827932524E-02 a       710     1     5     2    10
  6.0751314894851027E-01 a       711     1     5     2    11
 -2.1424871511901050E-01 a       712     1     5     2    12
 -1.1317072337430524E-01 a       713     1     5     2    13
  1.3699019735136486E+00 a       714     1     5     2    14
 -1.6483380361189937E-01 a       715     1     5     2    15
  3.3607900118352635E-01 a       716     1     5     2    16
 -3.5710734534509264E-01 a       717     1     5     2    17
 -7.7741757342991469E-01 a       718     1     5     2    18
  1.8933236486457774E+00 a       719     1     5     2    19
 -1.1996106451405095E+00 a       720     1     5     2    20
 -4.2817276602519794E-01 a       721     1     6     2     1
  7.3985591992685484E-01 a       722     1     6     2     2
 -4.7167726409669264E-01 a       723     1     6     2     3
  9.2307277991197723E-01 a       724     1     6     2     4
  7.9920391607358379E-02 a       725     1     6     2     5
 -5.5305760968308901E-02 a       726     1     6     2     6
  1.7734213635410803E+00 a       727     1     6     2     7
 -1.8623798982037942E-01 a       728     1     6     2     8
 -1.4644151685185722E-01 a       729     1     6     2     9
 -1.7168790149474497E-01 a       730     1     6     2    10
 -5.3830758050427530E-01 a       731     1     6     2    11
  2.8717634532119579E-01 a       732     1     6     2    12
 -3.6688854943751265E-01 a       733     1     6     2    13
  8.8449265448247050E-01 a       734     1     6     2    14
  2.7734007318854831E-01 a       735     1     6     2    15
  1.0546485796782339E+00 a       736     1     6     2    16
 -6.9011403502700448E-03 a       737     1     6     2    17
  2.4308262649643722E-01 a       738     1     6     2    18
 -1.9294476345446845E-01 a       739     1     6     2    19
 -1.5016909295238692E+00 a       740     1     6     2    20
  2.4891595560256541E-01 a       741     1     7     2     1
 -2.1937177898396834E-01 a       742     1     7     2     2
  5.8819597322322101E-02 a       743     1     7     2     3
  2.4676209404249155E-01 a       744     1     7     2     4
 -2.9102515875984025E-01 a       745     1     7     2     5
  3.2295066223351612E-02 a       746     1     7     2     6
 -1.4040570099438629E-01 a       747     1     7     2     7
 -6.0544933595166128E-01 a       748     1     7     2     8
  2.3116397701805189E-01 a       749     1     7     2     9
  1.0519933479115512E-01 a       750     1     7     2    10
 -7.8351350748423076E-01 a       751     1     7     2    11
 -1.6437824880356477E-01 a       752     1     7     2    12
  1.0613235733885105E+00 a       753     1     7     2    13
  8.1431525750051814E-01 a       754     1     7     2    14
  2.1857448912364755E-01 a       755     1     7     2    15
 -7.3158792726569466E-01 a       756     1     7     2    16
 -2.6054441363863475E-02 a       757     1     7     2    17
 -5.9860836424721342E-01 a       758     1     7     2    18
 -3.6581663753166704E-01 a       759     1     7     2    19
 -1.9408044456045634E-01 a       760     1     7     2    20
  1.5156913923673371E-01 a       761     1     8     2     1
 -2.8829647330493935E-01 a       762     1     8     2     2
  2.3006038726342509E-01 a       763     1     8     2     3
  8.6510183773851801E-01 a       764     1     8     2     4
  9.1773039440476600E-01 a       765     1     8     2     5
 -4.4421841621924191E-01 a       766     1     8     2     6
  2.3606767315601584E-01 a       767     1     8     2     7
 -1.9693554037758648E-01 a       768     1     8     2     8
  3.5816135424488221E-01 a       769     1     8     2     9
 -9.0991135896285297E-02 a       770     1     8     2    10
 -6.6160357006735593E-01 a       771     1     8     2    11
  4.0406301903005226E-01 a       772     1     8     2    12
 -1.0973708793655845E-01 a       773     1     8     2    13
  2.5056847901707985E-01 a       774     1     8     2    14
 -2.9664190879244216E-02 a       775     1     8     2    15
  7.5958411579412666E-01 a       776     1     8     2    16
 -3.5160064468477942E-01 a       777     1     8     2    17
 -1.6677437252577407E-02 a       778     1     8     2    18
 -1.2811298696325035E+00 a       779     1     8     2    19
 -1.2341770572589301E+00 a       780     1     8     2    20
  5.7117418336696667E-02 a       781     1     9     2     1
  7.9234829110735039E-01 a       782     1     9     2     2
 -3.2810544455969443E-01 a       783     1     9     2     3
  2.4088770068372170E-01 a       784     1     9     2     4
 -9.7863195119145235E-02 a       785     1     9     2     5
  5.2279743918761268E-01 a       786     1     9     2     6
  3.4317559851181245E-01 a       787     1     9     2     7
  1.6642628180912927E-01 a       788     1     9     2     8
 -8.0362815185640840E-02 a       789     1     9     2     9
  2.8234482280877554E-01 a       790     1     9     2    10
  4.9489035920098584E-01 a       791     1     9     2    11
  2.5547331379942201E-01 a       792     1     9     2    12
 -2.3437725347588617E-01 a       793     1     9     2    13
  1.3107199359535771E-02 a       794     1     9     2    14
  3.3090760202209296E-01 a       795     1     9     2    15
 -2.4541996130158464E-01 a       796     1     9     2    16
 -1.2709743374514987E-01 a       797     1     9     2    17
  2.5224224704308906E-01 a       798     1     9     2    18
 -5.9159423560685531E-01 a       799     1     9     2    19
 -1.7612003089379377E-01 a       800     1     9     2    20
  2.2366293688931008E-02 a       801     1    10     2     1
 -3.0550510786134405E-01 a       802     1    10     2     2
  2.1485968604744410E-01 a       803     1    10     2     3
  7.2268445550203986E-01 a       804     1    10     2     4
  7.0770927409676623E-02 a       805     1    10     2     5
 -1.7602326653020553E-01 a       806     1    10     2     6
  3.3586252170777720E-01 a       807     1    10     2     7
 -8.7099252158524287E-01 a       808     1    10     2     8
 -1.5061655193257140E-01 a       809     1    10     2     9
  4.4515158340416389E-01 a       810     1    10     2    10
 -3.7601442719205780E-01 a       811     1    10     2    11
  1.3752225390950992E-01 a       812     1    10     2    12
  3.1517998982942280E-01 a       813     1    10     2    13
  1.1499335591975488E+00 a       814     1    10     2    14
  4.8992329832393233E-01 a       815     1    10     2    15
 -2.0690914135432137E-01 a       816     1    10     2    16
  1.1743094094169292E-01 a       817     1    10     2    17
 -4.4528578908439936E-01 a       818     1    10     2    18
 -5.6793022902148660E-01 a       819     1    10     2    19
 -1.4876712941151786E+00 a       820     1    10     2    20
  1.7953121277146894E-01 a       821     1    11     2     1
  8.5754583580718780E-01 a       822     1    11     2     2
 -3.2928227483365408E-01 a       823     1    11     2     3
  2.5059295968154272E-01 a       824     1    11     2     4
 -5.7802408417339010E-02 a       825     1    11     2     5
 -2.0264392051849325E-01 a       826     1    11     2     6
  1.3215496779172895E+00 a       827     1    11     2     7
 -1.4008930886022974E-01 a       828     1    11     2     8
  1.5167622658220096E-03 a       829     1    11     2     9
  6.3806809001219017E-02 a       830     1    11     2    10
 -1.1040780515072163E-01 a       831     1    11     2    11
  7.3072293402919694E-02 a       832     1    11     2    12
  3.6674817165328782E-01 a       833     1    11     2    13
 -7.6362161824815977E-02 a       834     1    11     2    14
  2.5372951135256244E-01 a       835     1    11     2    15
  5.8625004475894937E-01 a       836     1    11     2    16
 -2.2704073220365356E-01 a       837     1    11     2    17
 -8.5727223339157832E-02 a       838     1    11     2    18
 -2.0621141059297523E+00 a       839     1    11     2    19
 -2.7899421090417881E-01 a       840     1    11     2    20
 -9.3849638013213477E-01 a       841     1    12     2     1
  6.7458852123335147E-02 a       842     1    12     2     2
  2.4188148864768921E-01 a       843     1    12     2     3
  1.2603960137963681E+00 a       844     1    12     2     4
  6.1165432162143496E-01 a       845     1    12     2     5
  4.8955783415541582E-01 a       846     1    12     2     6
  2.5110725676556815E+00 a       847     1    12     2     7
 -9.7884525164549196E-01 a       848     1    12     2     8
 -1.9418891275338049E-01 a       849     1    12     2     9
 -9.2997074183188833E-01 a       850     1    12     2    10
  5.4028430872382203E-02 a       851     1    12     2    11
 -4.0946851426477804E-01 a       852     1    12     2    12
 -8.0027546113120296E-01 a       853     1    12     2    13
  1.9339064127294206E-01 a       854     1    12     2    14
  1.7010692833130769E+00 a       855     1    12     2    15
  1.5191370356033056E+00 a       856     1    12     2    16
  1.6983049152953051E+00 a       857     1    12     2    17
 -4.9163632979346790E-02 a       858     1    12     2    18
 -1.4890147744455389E+00 a       859     1    12     2    19
 -6.4776162719128205E-01 a       860     1    12     2    20
 -4.7522621426066870E-02 a       861     1    13     2     1
 -5.9657212484809485E-01 a       862     1    13     2     2
  7.3454508081006109E-01 a       863     1    13     2     3
 -8.5881416191240179E-01 a       864     1    13     2     4
 -1.5858228962363041E-01 a       865     1    13     2     5
  4.5384414143957474E-01 a       866     1    13     2     6
 -1.3950162881656483E+00 a       867     1    13     2     7
  6.4884771622570325E-01 a       868     1    13     2     8
 -4.6910818514274272E-01 a       869     1    13     2     9
  3.0806176463837326E-01 a       870     1    13     2    10
  7.1086750820308886E-01 a       871     1    13     2    11
  8.1043683449963919E-02 a       872     1    13     2    12
 -8.4918713546257063E-01 a       873     1    13     2    13
 -9.1951944066881797E-01 a       874     1    13     2    14
 -7.9181990878145958E-01 a       875     1    13     2    15
 -2.1678539628159843E+00 a       876     1    13     2    16
 -2.2296028062345521E-01 a       877     1    13     2    17
 -5.4865155411077793E-01 a       878     1    13     2    18
 -4.3291941843207038E-01 a       879     1    13     2    19
  5.0521141132364156E-01 a       880     1    13     2    20
 -1.1027702084657082E-01 a       881     1    14     2     1
 -6.5593021008536889E-01 a       882     1    14     2     2
  6.7022250592318577E-01 a       883     1    14     2     3
  1.2859820109007070E-01 a       884     1    14     2     4
  1.2015458928710020E-01 a       885     1    14     2     5
 -1.6812700544620432E-01 a       886     1    14     2     6
 -1.8740258255400182E+00 a       887     1    14     2     7
 -1.5321192442982615E-01 a       888     1    14     2     8
  3.4152709719496377E-01 a       889     1    14     2     9
  5.0297233010390163E-01 a       890     1    14     2    10
  6.8420986915720461E-01 a       891     1    14     2    11
 -6.2029626671907634E-01 a       892     1    14     2    12
  2.9800090435873955E-01 a       893     1    14     2    13
 -1.8158262923468152E-01 a       894     1    14     2    14
  6.9463727971887546E-02 a       895     1    14     2    15
 -7.8599293080779897E-01 a       896     1    14     2    16
  1.4362686560981081E-01 a       897     1    14     2    17
  2.1558215104681630E-02 a       898     1    14     2    18
  1.2600477523589613E+00 a       899     1    14     2    19
  2.4897840522106859E-02 a       900     1    14     2    20
  1.7078654340794389E-01 a       901     1    15     2     1
  5.6644683895229586E-01 a       902     1    15     2     2
 -1.1369670792752722E+00 a       903     1    15     2     3
  1.8501486560161799E+00 a       904     1    15     2     4
 -8.7406628373988271E-01 a       905     1    15     2     5
  9.5930276855583718E-01 a       906     1    15     2     6
  9.8756406287334522E-03 a       907     1    15     2     7
 -5.3424767592067179E-01 a       908     1    15     2     8
 -1.6746703486377906E-01 a       909     1    15     2     9
  2.6764100141371183E-01 a       910     1    15     2    10
 -9.0611372158867443E-02 a       911     1    15     2    11
  1.7532445312561837E-01 a       912     1    15     2    12
  1.6927400111510609E+00 a       913     1    15     2    13
  1.4497434032157164E+00 a       914     1    15     2    14
  5.7280438932542954E-01 a       915     1    15     2    15
  7.5754113340786722E-01 a       916     1    15     2    16
  6.9856464219810777E-01 a       917     1    15     2    17
 -2.4944695821588386E-01 a       918     1    15     2    18
  2.0615852689485261E+00 a       919     1    15     2    19
 -1.0520813110773080E+00 a       920     1    15     2    20
  6.5815982238757315E-02 a       921     1    16     2     1
 -7.8422580209854509E-01 a       922     1    16     2     2
 -9.4003632713073637E-01 a       923     1    16     2     3
  1.8820739580432302E+00 a       924     1    16     2     4
  5.5819608403659471E-01 a       925     1    16     2     5
  8.8794233025929070E-01 a       926     1    16     2     6
  1.2941173732893414E+00 a       927     1    16     2     7
 -6.6262782343611926E-01 a       928     1    16     2     8
 -1.8440375088030125E-01 a       929     1    16     2     9
  7.3256273393139260E-01 a       930     1    16     2    10
 -2.0662021875672190E-02 a       931     1    16     2    11
  3.5235485915262849E-01 a       932     1    16     2    12
  1.1686683738071171E+00 a       933     1    16     2    13
 -6.9588384652432200E-04 a       934     1    16     2    14
 -7.7722739895284354E-01 a       935     1    16     2    15
  6.3326136428350457E-02 a       936     1    16     2    16
  7.4943307149254268E-01 a       937     1    16     2    17
  7.0223948850589779E-01 a       938     1    16     2    18
  1.2463499064830752E+00 a       939     1    16     2    19
 -6.8873610971978905E-01 a       940     1    16     2    20
  3.4602457894452676E-01 a       941     1    17     2     1
 -3.4441366201083906E-01 a       942     1    17     2     2
 -9.8781189433081262E-01 a       943     1    17     2     3
  1.4389026610692826E-01 a       944     1    17     2     4
  2.4596887228665607E-01 a       945     1    17     2     5
  2.0539512740469582E-01 a       946     1    17     2     6
  9.2670189634471420E-02 a       947     1    17     2     7
 -3.7661234486945361E-02 a       948     1    17     2     8
  3.5320646271860395E-01 a       949     1    17     2     9
 -5.0326425996465696E-01 a       950     1    17     2    10
 -6.4234667057812833E-01 a       951     1    17     2    11
  3.1997283615558647E-01 a       952     1    17     2    12
  3.4471437080809342E-01 a       953     1    17     2    13
 -4.5213137619388849E-01 a       954     1    17     2    14
 -9.5853121340021119E-01 a       955     1    17     2    15
  9.0069864665302446E-01 a       956     1    17     2    16
  2.4762940940375802E-01 a       957     1    17     2    17
  5.7334801577530170E-01 a       958     1    17     2    18
  7.0776107307968328E-01 a       959     1    17     2    19
  1.6058309319701127E+00 a       960     1    17     2    20
  2.4162222797328065E-01 a       961     1    18     2     1
  1.2668368429107540E-01 a       962     1    18     2     2
  1.8817442370834767E-01 a       963     1    18     2     3
  4.3872885324352023E-01 a       964     1    18     2     4
  6.6122076394959706E-01 a       965     1    18     2     5
  8.2383301999072567E-02 a       966     1    18     2     6
  2.7847270538289642E-01 a       967     1    18     2     7
 -4.9164374713850434E-02 a       968     1    18     2     8
  3.1121359869562003E-02 a       969     1    18     2     9
 -4.1198278475683220E-02 a       970     1    18     2    10
  4.6902966807963670E-01 a       971     1    18     2    11
 -1.9890590025727706E-01 a       972     1    18     2    12
 -2.4169524378482510E-01 a       973     1    18     2    13
  4.6564971974865182E-01 a       974     1    18     2    14
  3.9604698216655465E-01 a       975     1    18     2    15
  4.8992477670511923E-02 a       976     1    18     2    16
  1.6699099020650007E-01 a       977     1    18     2    17
 -5.7953513403553890E-02 a       978     1    18     2    18
 -7.3540833230895358E-02 a       979     1    18     2    19
 -6.5756462760833367E-01 a       980     1    18     2    20
 -6.6359040249869064E-02 a       981     1    19     2     1
 -1.0469485751216598E-01 a       982     1    19     2     2
  3.5769617583721817E-02 a       983     1    19     2     3
  6.5036704255191631E-04 a       984     1    19     2     4
 -6.8477087109462575E-01 a       985     1    19     2     5
  1.5939436089740619E-01 a       986     1    19     2     6
 -2.7467144681093691E-01 a       987     1    19     2     7
  7.8625034110192490E-02 a       988     1    19     2     8
 -1.0557297915579507E-02 a       989     1    19     2     9
  1.4149157288749037E-01 a       990     1    19     2    10
  1.6986048485755043E-01 a       991     1    19     2    11
  4.5703619285714037E-02 a       992     1    19     2    12
  6.5216099339596628E-02 a       993     1    19     2    13
  3.3664556119787040E-02 a       994     1    19     2    14
 -1.0667957022533502E-01 a       995     1    19     2    15
 -2.8310614431452336E-01 a       996     1    19     2    16
 -2.5879066031053172E-01 a       997     1    19     2    17
 -5.6894897370444029E-02 a       998     1    19     2    18
 -2.3837705982389698E-01 a       999     1    19     2    19
  1.3542551555338125E-01 a      1000     1    19     2    20
  1.3804894794724007E-01 a      1001     1    20     2     1
 -2.5091850942135274E-01 a      1002     1    20     2     2
  3.0620350510055477E-01 a      1003     1    20     2     3
  8.0417461612854324E-01 a      1004     1    20     2     4
  3.5025379715060262E-01 a      1005     1    20     2     5
  4.5794546452871671E-01 a      1006     1    20     2     6
 -4.5119058733515027E-01 a      1007     1    20     2     7
 -4.1090866191553521E-01 a      1008     1    20     2     8
  8.6166623192648284E-02 a      1009     1    20     2     9
  8.4559912125302528E-01 a      1010     1    20     2    10
  1.2713111995281873E-01 a      1011     1    20     2    11
  2.3347262588678774E-01 a      1012     1    20     2    12
 -5.1774701212900398E-01 a      1013     1    20     2    13
 -2.0795558063140052E-01 a      1014     1    20     2    14
  4.9784698387462495E-02 a      1015     1    20     2    15
  3.3864312278001729E-01 a      1016     1    20     2    16
  2.7899975711121201E-02 a      1017     1    20     2    17
 -5.6215773477267850E-01 a      1018     1    20     2    18
 -1.6561157236173729E+00 a      1019     1    20     2    19
 -5.1120099618667525E-01 a      1020     1    20     2    20
  3.3421298493494594E-01 b      1021     2     1
 -1.3386453573471218E+00 b      1022     2     2
  1.1455825731256306E+00 b      1023     2     3
  2.6438010610464380E+00 b      1024     2     4
  1.5448887625091483E+00 b      1025     2     5
 -2.7177453388120965E+00 b      1026     2     6
  1.5669499402962450E+00 b      1027     2     7
 -1.0227111823396562E+00 b      1028     2     8
  1.4413036530618824E+00 b      1029     2     9
 -9.0828610082646299E-01 b      1030     2    10
 -1.9032858394594188E+00 b      1031     2    11
 -1.5063409774517915E+00 b      1032     2    12
  1.5075202960611251E+00 b      1033     2    13
  1.0286491631326138E+00 b      1034     2    14
  1.0870898986103672E+00 b      1035     2    15
  2.0832887511466289E+00 b      1036     2    16
 -4.2656888759718919E-01 b      1037     2    17
 -2.8669112961185819E-02 b      1038     2    18
  4.2117510796742774E-01 b      1039     2    19
 -1.0219468507467420E+00 b      1040     2    20
  6.2379574010109007E-01 a      1041     2     1     3     1
 -1.4043336136554347E+00 a      1042     2     2     3     1
  5.2453663950773866E-01 a      1043     2     3     3     1
  2.1579892754177683E+00 a      1044     2     4     3     1
  4.8779114952016200E-01 a      1045     2     5     3     1
 -5.5697422497383808E-01 a      1046     2     6     3     1
  1.9795327937554841E-01 a      1047     2     7     3     1
 -5.0276716333581550E-01 a      1048     2     8     3     1
  1.1507834923258635E+00 a      1049     2     9     3     1
  5.5517961755591216E-01 a      1050     2    10     3     1
 -7.9724851773485583E-01 a      1051     2    11     3     1
 -6.6919058955561939E-01 a      1052     2    12     3     1
 -1.8399166735270536E-01 a      1053     2    13     3     1
 -1.3309355675470604E+00 a      1054     2    14     3     1
 -2.1286486448516126E+00 a      1055     2    15     3     1
 -7.6316659051792177E-02 a      1056     2    16     3     1
 -1.2468266100810399E+00 a      1057     2    17     3     1
  4.1962086192065773E-01 a      1058     2    18     3     1
  3.6234823487352359E-02 a      1059     2    19     3     1
  1.1762165494350199E-01 a      1060     2    20     3     1
  2.2391790640607465E+00 b      1061     3     1
