################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.2919765678908425E-01 a      1023     0    64     1    15
  2.7963187649114314E+00 a      1024     0    64     1    16
 -1.1221476045273722E-01 b      1025     1     1
  2.0017069453130004E-01 b      1026     1     2
 -1.3429102951314786E-01 b      1027     1     3
  6.0925379659077339E-01 b      1028     1     4
 -2.5668465723696010E-01 b      1029     1     5
  2.0608225067174479E-01 b      1030     1     6
 -2.5757007146460387E-01 b      1031     1     7
  6.1838351240524159E-01 b      1032     1     8
 -1.9455705768352713E-01 b      1033     1     9
  6.2678956306708083E-02 b      1034     1    10
  2.6367205217061379E-01 b      1035     1    11
 -1.0055623085221257E-01 b      1036     1    12
  1.2216286445422889E-01 b      1037     1    13
  1.8140389081925354E-01 b      1038     1    14
 -6.9915047349841733E-02 b      1039     1    15
 -1.5723420651143374E-01 b      1040     1    16
 -4.2167860249446198E-01 a      1041     1     1     2     1
 -8.4675479211127877E-02 a      1042     1     1     2     2
 -4.7111620291015471E-01 a      1043     1     1     2     3
  6.0563312328128033E-02 a      1044     1     1     2     4
  9.6112738992752036E-02 a      1045     1     1     2     5
  4.7131202570449210E-01 a      1046     1     1     2     6
  8.7735705021423374E-02 a      1047     1     1     2     7
  4.9533337012490347E-01 a      1048     1     1     2     8
  2.4447687764560594E-01 a      1049     1     1     2     9
  2.2489092326150768E+00 a      1050     1     1     2    10
 -1.4835788559674075E+00 a      1051     1     1     2    11
  6.7344912997312023E-01 a      1052     1     1     2    12
  9.9992321214447211E-01 a      1053     1     1     2    13
 -1.4767652848921651E+00 a      1054     1     1     2    14
 -1.0845595159120052E+00 a      1055     1     1     2    15
 -6.0661965049773670E-01 a      1056     1     1     2    16
 -8.3753907307807046E-02 a      1057     1     2     2     1
 -7.0543767934524149E-01 a      1058     1     2     2     2
 -2.7805750468758739E-01 a      1059     1     2     2     3
  5.5492217553046075E-01 a      1060     1     2     2     4
  6.0882409196955412E-01 a      1061     1     2     2     5
  1.1721590964267561E+00 a      1062     1     2     2     6
  2.2110943949377310E-01 a      1063     1     2     2     7
  6.5901034925675217E-01 a      1064     1     2     2     8
 -7.3880479879359295E-01 a      1065     1     2     2     9
  9.1492477199800215E-01 a      1066     1     2     2    10
  4.9322842350105650E-01 a      1067     1     2     2    11
  1.0411317140938980E+00 a      1068     1     2     2    12
  1.4212074238815450E-01 a      1069     1     2     2    13
 -8.0281385897295360E-02 a      1070     1     2     2    14
  3.5363324357945436E-01 a      1071     1     2     2    15
 -3.3976245759947865E-01 a      1072     1     2     2    16
  2.4775144136528840E-01 a      1073     1     3     2     1
  2.9017357629177420E-01 a      1074     1     3     2     2
  3.5417201108374102E-01 a      1075     1     3     2     3
  5.8892424714180894E-02 a      1076     1     3     2     4
  3.9063154801872391E-01 a      1077     1     3     2     5
 -3.7510986009337291E-02 a      1078     1     3     2     6
  2.7231713857493828E-01 a      1079     1     3     2     7
 -8.8986283805544875E-01 a      1080     1     3     2     8
 -1.1112365426129762E-02 a      1081     1     3     2     9
  2.0661601530601237E+00 a      1082     1     3     2    10
  1.5960159817709483E+00 a      1083     1     3     2    11
 -9.6198761335450678E-01 a      1084     1     3     2    12
 -1.9600991913486879E-01 a      1085     1     3     2    13
  4.6018471552617246E-01 a      1086     1     3     2    14
 -1.8454425080099084E-02 a      1087     1     3     2    15
  7.5022180287181897E-02 a      1088     1     3     2    16
  2.8589751476863084E-01 a      1089     1     4     2     1
  4.3597940239029870E-01 a      1090     1     4     2     2
 -1.8117885421429911E-01 a      1091     1     4     2     3
  6.3099208737724966E-01 a      1092     1     4     2     4
  7.7695401840047182E-02 a      1093     1     4     2     5
  4.7656512030919795E-01 a      1094     1     4     2     6
 -1.3635765464315538E-02 a      1095     1     4     2     7
 -9.9802817863727272E-02 a      1096     1     4     2     8
 -4.6174089397947898E-01 a      1097     1     4     2     9
  3.4501553197875852E-02 a      1098     1     4     2    10
 -9.9660948579538877E-01 a      1099     1     4     2    11
  8.2183602729204652E-01 a      1100     1     4     2    12
  8.6072472927918486E-01 a      1101     1     4     2    13
 -7.4501517609798548E-02 a      1102     1     4     2    14
  2.4775320619451435E-01 a      1103     1     4     2    15
 -2.6408677971675293E-01 a      1104     1     4     2    16
  1.3163662735275778E+00 a      1105     1     5     2     1
  9.3311214634198525E-01 a      1106     1     5     2     2
  1.2189752886056735E+00 a      1107     1     5     2     3
  7.0563961228083849E-01 a      1108     1     5     2     4
  1.6561469102626417E-01 a      1109     1     5     2     5
  8.6099200985305469E-01 a      1110     1     5     2     6
 -6.5658960970598623E-01 a      1111     1     5     2     7
  1.1324930740829389E+00 a      1112     1     5     2     8
 -8.9973214845902771E-01 a      1113     1     5     2     9
  2.6579841986188346E+00 a      1114     1     5     2    10
 -3.4197096415207556E-01 a      1115     1     5     2    11
 -1.4293581546500509E+00 a      1116     1     5     2    12
  1.5442104131514145E-02 a      1117     1     5     2    13
  1.7710470269719383E+00 a      1118     1     5     2    14
  2.5608812644621759E-01 a      1119     1     5     2    15
  4.7250753766092357E-01 a      1120     1     5     2    16
 -8.2949926899845896E-03 a      1121     1     6     2     1
  5.2585998307199115E-02 a      1122     1     6     2     2
  1.4349614158628479E-01 a      1123     1     6     2     3
  5.4617478619098703E-01 a      1124     1     6     2     4
  1.1970379929410280E+00 a      1125     1     6     2     5
 -2.2201093702197186E-01 a      1126     1     6     2     6
  9.7260803769510928E-01 a      1127     1     6     2     7
 -2.5645511228735018E+00 a      1128     1     6     2     8
  2.5791814961254373E+00 a      1129     1     6     2     9
  4.2655051662462207E-01 a      1130     1     6     2    10
  2.3608765502509015E+00 a      1131     1     6     2    11
 -1.5939987263723643E+00 a      1132     1     6     2    12
 -5.8942889867211454E-02 a      1133     1     6     2    13
  1.2313275994891795E+00 a      1134     1     6     2    14
  5.1276562635169687E-01 a      1135     1     6     2    15
  1.5972290262510784E-02 a      1136     1     6     2    16
  3.1825061278371680E-01 a      1137     1     7     2     1
  9.2531431186095525E-02 a      1138     1     7     2     2
  2.4973986005396628E-01 a      1139     1     7     2     3
 -1.0024817256279117E+00 a      1140     1     7     2     4
  9.6431241270223372E-02 a      1141     1     7     2     5
 -5.6075009922766361E-01 a      1142     1     7     2     6
  2.7409945375846789E-01 a      1143     1     7     2     7
 -3.5979814742968708E-01 a      1144     1     7     2     8
 -8.1266328575757085E-01 a      1145     1     7     2     9
 -4.6931034298168517E-01 a      1146     1     7     2    10
  8.6285435484440487E-01 a      1147     1     7     2    11
 -3.3888612879954150E-01 a      1148     1     7     2    12
 -1.5111771824306706E+00 a      1149     1     7     2    13
 -6.1888616282203746E-01 a      1150     1     7     2    14
  6.2959806486376824E-01 a      1151     1     7     2    15
  5.2354340628119667E-01 a      1152     1     7     2    16
  5.0073698829086077E-01 a      1153     1     8     2     1
 -3.1054701263323677E-03 a      1154     1     8     2     2
  1.4489843282907314E-01 a      1155     1     8     2     3
 -1.8878734166416022E-01 a      1156     1     8     2     4
  5.6497386442454112E-01 a      1157     1     8     2     5
  3.3463109283807890E-01 a      1158     1     8     2     6
  5.8342376045275768E-01 a      1159     1     8     2     7
 -2.6390936043407986E-01 a      1160     1     8     2     8
  2.0835012127075550E-01 a      1161     1     8     2     9
 -1.3236417564797945E-01 a      1162     1     8     2    10
  1.2948725093439921E+00 a      1163     1     8     2    11
 -2.4407077993508258E-01 a      1164     1     8     2    12
 -9.3011925241487700E-02 a      1165     1     8     2    13
  1.0094013847676520E-01 a      1166     1     8     2    14
 -4.3680578185240587E-01 a      1167     1     8     2    15
  5.1085042081810583E-02 a      1168     1     8     2    16
  1.0898995366355730E+00 a      1169     1     9     2     1
 -5.7219950885331883E-01 a      1170     1     9     2     2
 -1.8740384266370377E-01 a      1171     1     9     2     3
 -1.2594388944754059E-01 a      1172     1     9     2     4
  1.4901545256428778E-01 a      1173     1     9     2     5
  8.3713199225735768E-01 a      1174     1     9     2     6
  6.3708164281912227E-02 a      1175     1     9     2     7
 -6.4351370118070156E-02 a      1176     1     9     2     8
 -1.1329999508959228E+00 a      1177     1     9     2     9
 -1.7670225375668441E-01 a      1178     1     9     2    10
  6.9401276527758216E-01 a      1179     1     9     2    11
  2.8443606991217474E-01 a      1180     1     9     2    12
  7.0796412527703501E-01 a      1181     1     9     2    13
 -1.4455213517043666E+00 a      1182     1     9     2    14
 -1.7307840874623340E-01 a      1183     1     9     2    15
  3.6001983417522720E-01 a      1184     1     9     2    16
 -4.0909730646077563E-01 a      1185     1    10     2     1
  8.1230939837764737E-01 a      1186     1    10     2     2
 -1.0259939040516819E-01 a      1187     1    10     2     3
  1.3150662039645270E-02 a      1188     1    10     2     4
 -4.3040351528995163E-01 a      1189     1    10     2     5
 -3.2345767986039020E-01 a      1190     1    10     2     6
 -9.0931988843091838E-02 a      1191     1    10     2     7
  8.5023029376951509E-01 a      1192     1    10     2     8
 -4.5490697946560889E-02 a      1193     1    10     2     9
  2.5797855616532024E+00 a      1194     1    10     2    10
 -1.4791966591048233E-01 a      1195     1    10     2    11
  6.2489990208222512E-01 a      1196     1    10     2    12
 -1.2034953259129122E+00 a      1197     1    10     2    13
 -5.0042329396055785E-01 a      1198     1    10     2    14
 -1.0177305005952435E+00 a      1199     1    10     2    15
 -7.1534308906546173E-01 a      1200     1    10     2    16
  1.8306865845555806E-01 a      1201     1    11     2     1
 -3.1960668981983903E-01 a      1202     1    11     2     2
  3.1476598401349154E-01 a      1203     1    11     2     3
  3.3395277528491618E-01 a      1204     1    11     2     4
  7.7302684781153919E-01 a      1205     1    11     2     5
 -3.8954058170039585E-01 a      1206     1    11     2     6
  2.0960433698757175E-01 a      1207     1    11     2     7
 -1.4197779659691059E-01 a      1208     1    11     2     8
  1.4534310006042328E+00 a      1209     1    11     2     9
 -1.8276638166306947E+00 a      1210     1    11     2    10
 -7.1656078157062930E-01 a      1211     1    11     2    11
 -2.5941342057713865E+00 a      1212     1    11     2    12
 -3.0538949352531086E-01 a      1213     1    11     2    13
  5.6966283292251518E-01 a      1214     1    11     2    14
  9.6995953673930657E-01 a      1215     1    11     2    15
  1.0636651566506994E+00 a      1216     1    11     2    16
 -4.8526884232725481E-01 a      1217     1    12     2     1
  2.9280877734580768E-01 a      1218     1    12     2     2
  4.0701126778163198E-02 a      1219     1    12     2     3
 -5.9873125459659537E-01 a      1220     1    12     2     4
 -5.1184340485062929E-01 a      1221     1    12     2     5
 -1.4068675016465962E-02 a      1222     1    12     2     6
 -1.8912142481010744E-01 a      1223     1    12     2     7
  7.1067074485882953E-01 a      1224     1    12     2     8
 -3.2273036757321072E-02 a      1225     1    12     2     9
  1.4611566838349774E+00 a      1226     1    12     2    10
  4.5661367197808028E-01 a      1227     1    12     2    11
  1.7034135172378079E-01 a      1228     1    12     2    12
 -1.8703919450376587E+00 a      1229     1    12     2    13
 -7.5075950583244705E-02 a      1230     1    12     2    14
 -1.1765735693131107E+00 a      1231     1    12     2    15
 -7.7586888899570128E-01 a      1232     1    12     2    16
 -1.2164553272064943E-01 a      1233     1    13     2     1
 -5.6454222186518188E-01 a      1234     1    13     2     2
 -6.3099586342498126E-01 a      1235     1    13     2     3
  2.2680298877313945E-01 a      1236     1    13     2     4
  5.7560199807831836E-01 a      1237     1    13     2     5
 -6.5126623738577882E-01 a      1238     1    13     2     6
  8.8621244443629965E-01 a      1239     1    13     2     7
 -9.5807165656774607E-01 a      1240     1    13     2     8
  6.1256950574411861E-01 a      1241     1    13     2     9
 -1.2438590878347247E+00 a      1242     1    13     2    10
 -8.0224639632724776E-02 a      1243     1    13     2    11
 -3.0090914876825009E-01 a      1244     1    13     2    12
 -6.0850569802764015E-02 a      1245     1    13     2    13
 -1.6559112869534962E-01 a      1246     1    13     2    14
  7.6731394715449353E-01 a      1247     1    13     2    15
  2.7163223449291263E-01 a      1248     1    13     2    16
 -8.2833334954784139E-03 a      1249     1    14     2     1
 -7.3167886267139423E-02 a      1250     1    14     2     2
 -7.8379714831241243E-01 a      1251     1    14     2     3
 -4.3594018721071673E-02 a      1252     1    14     2     4
 -6.1067613317031932E-01 a      1253     1    14     2     5
  1.8249724186498389E-01 a      1254     1    14     2     6
 -3.3574887180900370E-01 a      1255     1    14     2     7
  3.0062793028298906E-01 a      1256     1    14     2     8
 -1.3666666610764160E+00 a      1257     1    14     2     9
  1.3921289839515227E+00 a      1258     1    14     2    10
 -1.3027815580069984E+00 a      1259     1    14     2    11
  2.0957802497458515E+00 a      1260     1    14     2    12
 -2.6068285745774805E-01 a      1261     1    14     2    13
 -1.9692609938340413E+00 a      1262     1    14     2    14
 -2.0982056789839763E+00 a      1263     1    14     2    15
 -3.7730656681625507E-01 a      1264     1    14     2    16
 -2.8152948878201228E-01 a      1265     1    15     2     1
 -8.5488383054563810E-01 a      1266     1    15     2     2
  3.8508806670127271E-01 a      1267     1    15     2     3
  1.5620736330960576E+00 a      1268     1    15     2     4
  1.1726133102749283E+00 a      1269     1    15     2     5
 -9.4083245943319307E-02 a      1270     1    15     2     6
  2.4075716556872109E-01 a      1271     1    15     2     7
 -7.0704805368072288E-01 a      1272     1    15     2     8
  9.2324566787482831E-01 a      1273     1    15     2     9
  2.0031548255304082E-01 a      1274     1    15     2    10
 -5.9626489391806747E-01 a      1275     1    15     2    11
 -1.9189644216114652E+00 a      1276     1    15     2    12
 -5.3062721115993217E-01 a      1277     1    15     2    13
  3.9720846037071256E-01 a      1278     1    15     2    14
 -5.3529853548413131E-01 a      1279     1    15     2    15
 -4.4247835042537723E-02 a      1280     1    15     2    16
 -3.4297326204066531E-01 a      1281     1    16     2     1
  5.8760290497960166E-02 a      1282     1    16     2     2
  3.2519951267788998E-02 a      1283     1    16     2     3
  1.1080098376788172E+00 a      1284     1    16     2     4
  1.6151623988356303E-01 a      1285     1    16     2     5
 -1.4570468501208747E-01 a      1286     1    16     2     6
 -4.1621309059431899E-01 a      1287     1    16     2     7
  8.1930281143398942E-01 a      1288     1    16     2     8
  3.5337655977586186E-03 a      1289     1    16     2     9
 -2.3542456738061399E+00 a      1290     1    16     2    10
 -6.3762905994364316E-01 a      1291     1    16     2    11
  2.8472748090777428E-01 a      1292     1    16     2    12
 -2.5128084609257523E-01 a      1293     1    16     2    13
 -7.8512270317684707E-02 a      1294     1    16     2    14
  6.3168379480135706E-01 a      1295     1    16     2    15
  4.4923254061903971E-02 a      1296     1    16     2    16
 -5.9261446260045447E-01 b      1297     2     1
  8.2974253441719101E-04 b      1298     2     2
  3.6622695391166060E-01 b      1299     2     3
 -2.0883430719753301E-01 b      1300     2     4
  6.5772262095973297E-02 b      1301     2     5
  4.8945145020626823E-01 b      1302     2     6
 -5.0980542741703105E-01 b      1303     2     7
  1.0984875197941026E+00 b      1304     2     8
 -3.2391603964920468E-01 b      1305     2     9
 -3.5076747596927076E+00 b      1306     2    10
 -3.5702221655754141E+00 b      1307     2    11
  8.3612308480690165E-02 b      1308     2    12
 -1.1759962814560363E+00 b      1309     2    13
  1.6578984197039113E+00 b      1310     2    14
  2.2640614445596206E+00 b      1311     2    15
  9.1839452671788530E-02 b      1312     2    16
  1.7109384262981397E-01 a      1313     2     1     3     1
  2.2210734720545430E-01 a      1314     2     2     3     1
 -7.0386515434734587E-01 a      1315     2     3     3     1
 -3.0369572808629480E-01 a      1316     2     4     3     1
  8.0375093096181704E-01 a      1317     2     5     3     1
 -2.4464846833888471E-01 a      1318     2     6     3     1
 -7.7879451876650274E-01 a      1319     2     7     3     1
 -4.7547219162396542E-02 a      1320     2     8     3     1
 -9.0242171552036218E-02 a      1321     2     9     3     1
 -1.6443484280041651E-02 a      1322     2    10     3     1
  3.6490508622664716E-02 a      1323     2    11     3     1
  1.8639308694541257E-01 a      1324     2    12     3     1
 -2.0528043635267529E-01 a      1325     2    13     3     1
  1.3757517805961517E-01 a      1326     2    14     3     1
 -8.8887906617656789E-02 a      1327     2    15     3     1
 -4.4972734773656670E-01 a      1328     2    16     3     1
  1.6929022296979221E-01 b      1329     3     1
