################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.6918228843394155E-02 a       531     0    27     1    11
  3.7954208840844120E-02 a       532     0    27     1    12
 -1.7936427519568166E+00 a       533     0    27     1    13
 -1.3149904441341376E-01 a       534     0    27     1    14
 -5.9315981730871559E-01 a       535     0    27     1    15
 -6.5839723569390296E-01 a       536     0    27     1    16
  7.3046777887332215E-01 a       537     0    27     1    17
 -5.5416316832174052E-02 a       538     0    27     1    18
 -3.5200584970151296E+00 a       539     0    27     1    19
 -2.0774073942311519E-01 a       540     0    27     1    20
 -1.5385327945715455E-01 a       541     0    28     1     1
 -6.1803553663810651E-01 a       542     0    28     1     2
  8.1826605537773955E-01 a       543     0    28     1     3
 -1.9660635878213031E-01 a       544     0    28     1     4
 -4.3004570308052992E-01 a       545     0    28     1     5
  2.7972187196004394E-01 a       546     0    28     1     6
 -7.7147492437643378E-02 a       547     0    28     1     7
 -2.5862041721648787E-01 a       548     0    28     1     8
  1.1165991250533011E-01 a       549     0    28     1     9
  4.2570193958968233E-01 a       550     0    28     1    10
 -2.2516884430360065E-01 a       551     0    28     1    11
  2.6322715965513038E-01 a       552     0    28     1    12
 -1.9253026924644676E-01 a       553     0    28     1    13
  4.0777991612172805E-02 a       554     0    28     1    14
  1.3297851823623100E-01 a       555     0    28     1    15
 -6.6525883328193485E-03 a       556     0    28     1    16
  2.2720318705557341E-02 a       557     0    28     1    17
  3.0143678905595428E-01 a       558     0    28     1    18
  9.1227622473496739E-01 a       559     0    28     1    19
 -2.5669822791096814E-01 a       560     0    28     1    20
 -4.1093082513882168E-01 a       561     0    29     1     1
  3.2564931694483057E-01 a       562     0    29     1     2
 -2.0421881466806950E-02 a       563     0    29     1     3
 -1.3916525601535776E+00 a       564     0    29     1     4
  5.6886269994406624E-01 a       565     0    29     1     5
 -1.5441779402888600E+00 a       566     0    29     1     6
 -2.5255079810623016E-01 a       567     0    29     1     7
 -1.5755081578122174E+00 a       568     0    29     1     8
  1.4097768612042398E+00 a       569     0    29     1     9
  8.7231749464434849E-01 a       570     0    29     1    10
  8.3575456716536667E-01 a       571     0    29     1    11
  3.5545849213385783E-01 a       572     0    29     1    12
 -3.9186128154659557E-02 a       573     0    29     1    13
  1.8974795257451441E-01 a       574     0    29     1    14
 -1.2058742976827663E-02 a       575     0    29     1    15
  1.1189331323499014E+00 a       576     0    29     1    16
  1.7056922144805431E-01 a       577     0    29     1    17
 -1.6211833832369826E+00 a       578     0    29     1    18
  1.4747818576885132E+00 a       579     0    29     1    19
  4.4731421964209461E-01 a       580     0    29     1    20
 -4.3613590191031887E-01 a       581     0    30     1     1
 -1.3679080551779810E-01 a       582     0    30     1     2
 -6.0234375001647145E-01 a       583     0    30     1     3
  2.9588805466021512E-01 a       584     0    30     1     4
  8.3239569229774379E-01 a       585     0    30     1     5
 -1.5231692430611066E-01 a       586     0    30     1     6
 -1.9578118979291648E-01 a       587     0    30     1     7
  1.3664894414941633E+00 a       588     0    30     1     8
  5.3415579022963167E-01 a       589     0    30     1     9
  3.4595201381781604E-01 a       590     0    30     1    10
  2.0545063574349604E-01 a       591     0    30     1    11
 -5.0950915340609704E-01 a       592     0    30     1    12
 -1.3071875468112049E+00 a       593     0    30     1    13
  2.5500151729673320E-01 a       594     0    30     1    14
  1.3217789893176260E-01 a       595     0    30     1    15
  2.5784135545138015E-01 a       596     0    30     1    16
 -2.3527904702004401E-01 a       597     0    30     1    17
 -6.6793338458478169E-01 a       598     0    30     1    18
 -5.0143731623808674E-01 a       599     0    30     1    19
  4.8874105650856137E-01 a       600     0    30     1    20
 -6.2345756872272329E-01 b       601     1     1
 -6.5302760658315040E-01 b       602     1     2
 -6.5843549837483006E-01 b       603     1     3
  2.5366689823731575E-01 b       604     1     4
 -7.8494817002383244E-01 b       605     1     5
 -2.9238011983973738E-01 b       606     1     6
 -5.3059765210204224E-01 b       607     1     7
 -9.1289995874366736E-01 b       608     1     8
  7.1077289289359036E-01 b       609     1     9
  1.2779116712674869E+00 b       610     1    10
 -5.7379886978813126E-02 b       611     1    11
 -1.9494036752533409E-01 b       612     1    12
 -7.6862758169606682E-01 b       613     1    13
  7.1356219757468831E-01 b       614     1    14
  5.9870056791557380E-01 b       615     1    15
  9.8157389675680606E-02 b       616     1    16
 -2.5881998141472112E-01 b       617     1    17
 -6.6949336070239140E-01 b       618     1    18
  6.6386580165610731E-01 b       619     1    19
  8.2457117517869138E-01 b       620     1    20
  5.5267945136905561E-01 a       621     1     1     2     1
  6.8786064915080214E-01 a       622     1     1     2     2
  1.5961561216914473E+00 a       623     1     1     2     3
  1.5994671444493988E-01 a       624     1     1     2     4
  1.7521413099042363E-01 a       625     1     1     2     5
 -9.0722792418694786E-01 a       626     1     1     2     6
 -1.3870199211404348E+00 a       627     1     1     2     7
 -1.4870089562225126E+00 a       628     1     1     2     8
  5.5721903258239347E-01 a       629     1     1     2     9
  1.1629392319422263E+00 a       630     1     1     2    10
  4.7697008336982893E-01 a       631     1     1     2    11
 -5.9259200555393798E-01 a       632     1     1     2    12
 -2.1596359625062356E-01 a       633     1     1     2    13
 -6.7310310522647909E-02 a       634     1     1     2    14
  7.4594311744270392E-01 a       635     1     1     2    15
 -1.5248352144181931E+00 a       636     1     1     2    16
 -4.1229390573874686E-01 a       637     1     1     2    17
 -4.2647837119023008E-02 a       638     1     1     2    18
  5.0499820272256135E-01 a       639     1     1     2    19
  4.0875200904632258E-01 a       640     1     1     2    20
  6.3788689841848001E-01 a       641     1     2     2     1
 -2.2581349772421119E-01 a       642     1     2     2     2
  2.2540172289858434E-01 a       643     1     2     2     3
  3.9612073891972777E-01 a       644     1     2     2     4
 -5.1675660530627554E-02 a       645     1     2     2     5
  6.6830750403726658E-01 a       646     1     2     2     6
  1.7862148660655162E+00 a       647     1     2     2     7
  1.9222330656473265E+00 a       648     1     2     2     8
  9.4155304972749976E-01 a       649     1     2     2     9
  1.4531044297777667E+00 a       650     1     2     2    10
  7.0747188565298963E-03 a       651     1     2     2    11
  5.1139709035908443E-01 a       652     1     2     2    12
 -1.0356534913270741E+00 a       653     1     2     2    13
  3.9976355853037562E-02 a       654     1     2     2    14
 -9.1454595635539215E-01 a       655     1     2     2    15
 -4.0034914580749453E-01 a       656     1     2     2    16
  5.5660300696908860E-01 a       657     1     2     2    17
 -2.4946942550275852E-02 a       658     1     2     2    18
  6.5688742014532397E-01 a       659     1     2     2    19
 -8.5459359045056660E-01 a       660     1     2     2    20
  1.0501273146944157E-01 a       661     1     3     2     1
  4.2812647969879031E-01 a       662     1     3     2     2
  1.1451189102409612E-01 a       663     1     3     2     3
  3.8017787385189333E-01 a       664     1     3     2     4
  6.1706519635072887E-01 a       665     1     3     2     5
  5.5609631782698410E-01 a       666     1     3     2     6
  1.3202404654767533E-01 a       667     1     3     2     7
  9.1750527502279633E-02 a       668     1     3     2     8
  6.5598191153019947E-01 a       669     1     3     2     9
  9.1928618651142513E-01 a       670     1     3     2    10
 -2.6943871983179563E-01 a       671     1     3     2    11
 -5.2536749346359701E-01 a       672     1     3     2    12
 -1.8458773545345775E-01 a       673     1     3     2    13
  1.1412941062712325E+00 a       674     1     3     2    14
  1.5089975349859730E+00 a       675     1     3     2    15
 -7.9534306273010635E-01 a       676     1     3     2    16
 -3.0549805114316331E-01 a       677     1     3     2    17
 -5.7907755439879005E-01 a       678     1     3     2    18
  3.5125525632970728E-01 a       679     1     3     2    19
  7.6718297340059227E-01 a       680     1     3     2    20
 -3.0725600513848591E-02 a       681     1     4     2     1
  6.9242990578231856E-01 a       682     1     4     2     2
  8.8383055415381861E-01 a       683     1     4     2     3
  6.7086712967920703E-01 a       684     1     4     2     4
  9.7106941852335468E-02 a       685     1     4     2     5
  7.6957554785831031E-03 a       686     1     4     2     6
 -3.6268355621320825E-01 a       687     1     4     2     7
  1.0012426832350649E-01 a       688     1     4     2     8
 -3.1881368575599794E-01 a       689     1     4     2     9
 -2.0460489773326637E-01 a       690     1     4     2    10
  3.1652164758157891E-01 a       691     1     4     2    11
  5.8517628011921161E-02 a       692     1     4     2    12
  1.1308279254892237E-02 a       693     1     4     2    13
 -1.4073922720229102E+00 a       694     1     4     2    14
 -5.3277616980633113E-01 a       695     1     4     2    15
  7.5053452861251990E-01 a       696     1     4     2    16
  4.6886442979046800E-01 a       697     1     4     2    17
 -5.4090603694977357E-01 a       698     1     4     2    18
 -1.1953741447142167E-01 a       699     1     4     2    19
 -7.6824589045536462E-01 a       700     1     4     2    20
 -4.1000287382705156E-02 a       701     1     5     2     1
  7.2767260030559819E-02 a       702     1     5     2     2
  1.4153693684776968E-02 a       703     1     5     2     3
 -3.7030619165395073E-01 a       704     1     5     2     4
  6.1938624689633559E-01 a       705     1     5     2     5
 -2.2040022244058843E-01 a       706     1     5     2     6
  3.4127041530708063E-01 a       707     1     5     2     7
  4.5380563678027841E-01 a       708     1     5     2     8
 -4.5802382278825399E-01 a       709     1     5     2     9
  8.5354451145641985E-01 a       710     1     5     2    10
 -8.6828433673905400E-02 a       711     1     5     2    11
 -1.5483641463202896E-02 a       712     1     5     2    12
  4.1087821151600235E-01 a       713     1     5     2    13
  1.5830025483964894E-01 a       714     1     5     2    14
  5.7225690235308302E-01 a       715     1     5     2    15
 -1.6428112120423359E+00 a       716     1     5     2    16
 -6.6875845127181011E-01 a       717     1     5     2    17
 -1.7402698536467270E-01 a       718     1     5     2    18
 -7.7315922005012264E-02 a       719     1     5     2    19
  1.8483328843399258E-01 a       720     1     5     2    20
  7.4029654098581490E-02 a       721     1     6     2     1
  4.0801334323960346E-02 a       722     1     6     2     2
 -9.4336758446323821E-01 a       723     1     6     2     3
  5.7832518783540204E-02 a       724     1     6     2     4
  1.2842986528524536E-01 a       725     1     6     2     5
 -1.4953737290864980E-01 a       726     1     6     2     6
 -9.9502685815073566E-01 a       727     1     6     2     7
 -8.9117764986805126E-01 a       728     1     6     2     8
 -2.6493571125639870E-01 a       729     1     6     2     9
 -1.9280368894207889E-01 a       730     1     6     2    10
  1.0319907394510885E-01 a       731     1     6     2    11
 -1.4979537911553131E-01 a       732     1     6     2    12
 -1.1648593124157720E-01 a       733     1     6     2    13
 -1.0953052252840709E-01 a       734     1     6     2    14
  1.2798027824454963E+00 a       735     1     6     2    15
 -5.4069677821363726E-01 a       736     1     6     2    16
 -2.7516157922161050E-01 a       737     1     6     2    17
  1.8926371977054446E-01 a       738     1     6     2    18
 -2.3511176752801927E-01 a       739     1     6     2    19
 -3.1615673976555891E-01 a       740     1     6     2    20
  4.5111825094289215E-01 a       741     1     7     2     1
  2.4380147561562085E-01 a       742     1     7     2     2
  1.3482902163519619E+00 a       743     1     7     2     3
  6.9385164792748411E-01 a       744     1     7     2     4
 -1.4115255144491443E-01 a       745     1     7     2     5
 -8.8141340671158230E-01 a       746     1     7     2     6
  9.0848083121188283E-01 a       747     1     7     2     7
 -7.2156103731049792E-01 a       748     1     7     2     8
 -1.1361226335576322E+00 a       749     1     7     2     9
 -7.1902777729492595E-01 a       750     1     7     2    10
  2.7188411066414375E-01 a       751     1     7     2    11
 -1.1228964072538923E+00 a       752     1     7     2    12
  1.5668696151277459E-01 a       753     1     7     2    13
 -1.1145549584879112E-01 a       754     1     7     2    14
 -1.1127415289493547E+00 a       755     1     7     2    15
 -4.3831079917833221E-01 a       756     1     7     2    16
  8.1237049612797363E-01 a       757     1     7     2    17
 -5.8202894729795196E-01 a       758     1     7     2    18
  1.3084325939857238E+00 a       759     1     7     2    19
  1.8844942422145405E-01 a       760     1     7     2    20
 -1.0901659911326798E-02 a       761     1     8     2     1
 -3.9867958364084405E-01 a       762     1     8     2     2
  5.6084770780525919E-03 a       763     1     8     2     3
  2.9414197990153816E-02 a       764     1     8     2     4
  1.8068509766770882E-01 a       765     1     8     2     5
  9.9604085178769575E-01 a       766     1     8     2     6
  9.1075715886625608E-01 a       767     1     8     2     7
 -3.3720027681695042E-01 a       768     1     8     2     8
  6.1142233174915306E-01 a       769     1     8     2     9
 -1.7966480472082774E-01 a       770     1     8     2    10
 -6.4952413369640394E-01 a       771     1     8     2    11
 -2.2283000057274990E-01 a       772     1     8     2    12
 -8.9682026962263817E-01 a       773     1     8     2    13
  6.4185814139685315E-01 a       774     1     8     2    14
  6.0040391312845076E-01 a       775     1     8     2    15
  1.6945245760243295E+00 a       776     1     8     2    16
  5.3328711128738060E-01 a       777     1     8     2    17
  2.8779232794606141E-01 a       778     1     8     2    18
  5.4576990114396373E-02 a       779     1     8     2    19
 -1.9790760718090467E-01 a       780     1     8     2    20
 -4.6061781093206788E-01 a       781     1     9     2     1
 -8.6452155978814860E-01 a       782     1     9     2     2
 -6.3839993093955349E-01 a       783     1     9     2     3
  9.3432714577847062E-03 a       784     1     9     2     4
  2.2616345475318811E-01 a       785     1     9     2     5
  1.0782410011466417E-01 a       786     1     9     2     6
 -3.8748721436838990E-01 a       787     1     9     2     7
  9.2322312473207990E-01 a       788     1     9     2     8
  6.9655232676448270E-02 a       789     1     9     2     9
 -2.0891475635908852E-01 a       790     1     9     2    10
 -4.8409179225296405E-03 a       791     1     9     2    11
  5.9380029136015355E-01 a       792     1     9     2    12
 -2.0484302814539768E-01 a       793     1     9     2    13
 -5.1487364220975729E-01 a       794     1     9     2    14
  3.1707213691496268E+00 a       795     1     9     2    15
 -2.8429543088446596E-01 a       796     1     9     2    16
 -6.0228500169307631E-01 a       797     1     9     2    17
 -7.1905395195601837E-02 a       798     1     9     2    18
  2.6551669465885042E-01 a       799     1     9     2    19
  6.8129174720196328E-01 a       800     1     9     2    20
  3.8873492718784386E-01 a       801     1    10     2     1
  6.8502452261261848E-01 a       802     1    10     2     2
 -1.7047637349050579E+00 a       803     1    10     2     3
  3.1080960165945209E-01 a       804     1    10     2     4
  1.1719368789189961E-01 a       805     1    10     2     5
  5.9939796516423105E-01 a       806     1    10     2     6
 -4.6388796747827149E-01 a       807     1    10     2     7
 -6.1494745742898460E-01 a       808     1    10     2     8
 -1.3459732692095048E+00 a       809     1    10     2     9
  2.1822248886005866E+00 a       810     1    10     2    10
 -4.0478890045420152E-01 a       811     1    10     2    11
  2.1494636454683702E-01 a       812     1    10     2    12
  3.7364782512822076E-01 a       813     1    10     2    13
  1.0168413571704196E+00 a       814     1    10     2    14
  2.5756858221296874E+00 a       815     1    10     2    15
 -1.2591728298503544E+00 a       816     1    10     2    16
 -8.0904500593975401E-02 a       817     1    10     2    17
  2.6967264704477611E-01 a       818     1    10     2    18
 -6.6724956964477256E-01 a       819     1    10     2    19
  1.7254678587057952E+00 a       820     1    10     2    20
 -2.0236271259258684E-01 a       821     1    11     2     1
  4.4085191346215891E-01 a       822     1    11     2     2
 -9.7406024121083845E-01 a       823     1    11     2     3
  6.7639185968623960E-01 a       824     1    11     2     4
 -5.8910940455325367E-01 a       825     1    11     2     5
  6.1093851141800926E-01 a       826     1    11     2     6
 -1.2830063397695587E-01 a       827     1    11     2     7
 -1.8540619424862004E-01 a       828     1    11     2     8
  4.3160170676356618E-01 a       829     1    11     2     9
  4.4006497847245002E-01 a       830     1    11     2    10
  6.7832572025188081E-02 a       831     1    11     2    11
  9.8751167602895540E-01 a       832     1    11     2    12
  2.8528499807093483E-01 a       833     1    11     2    13
  1.3521953519506572E-01 a       834     1    11     2    14
 -1.0120313620037706E+00 a       835     1    11     2    15
  5.3795204313095446E-01 a       836     1    11     2    16
  4.0706755768537384E-01 a       837     1    11     2    17
 -4.4436253050340380E-01 a       838     1    11     2    18
 -7.1909180918764984E-02 a       839     1    11     2    19
  1.2218906813884006E-01 a       840     1    11     2    20
 -5.8211420955938002E-02 a       841     1    12     2     1
  1.6122352710526294E-01 a       842     1    12     2     2
 -6.2807621019957394E-01 a       843     1    12     2     3
  8.4238122726733880E-02 a       844     1    12     2     4
 -1.0142341024974859E+00 a       845     1    12     2     5
 -2.5925219423104218E-01 a       846     1    12     2     6
  1.1840896076835759E+00 a       847     1    12     2     7
 -3.0078545898665793E-01 a       848     1    12     2     8
  3.8136742799519570E-02 a       849     1    12     2     9
  5.4070610995494515E-03 a       850     1    12     2    10
  1.8503064255714324E-01 a       851     1    12     2    11
 -5.0334920543161310E-01 a       852     1    12     2    12
  5.8816877223032027E-01 a       853     1    12     2    13
 -2.5371627479556119E-01 a       854     1    12     2    14
 -9.3576960685178356E-01 a       855     1    12     2    15
 -2.5728125929482325E-02 a       856     1    12     2    16
  4.8873848642040502E-01 a       857     1    12     2    17
 -3.8301665029289361E-01 a       858     1    12     2    18
 -1.3347292066648883E-01 a       859     1    12     2    19
 -1.3010519767481645E+00 a       860     1    12     2    20
 -1.2267648569129437E-02 a       861     1    13     2     1
 -4.6448363944997545E-01 a       862     1    13     2     2
 -3.2136811892938633E-01 a       863     1    13     2     3
 -1.1461382749824772E-01 a       864     1    13     2     4
 -2.9031810388287244E-01 a       865     1    13     2     5
  2.5471574149467902E-01 a       866     1    13     2     6
  6.8968253062111118E-01 a       867     1    13     2     7
 -6.6466171241314070E-02 a       868     1    13     2     8
 -3.6115463951504051E-01 a       869     1    13     2     9
  4.9500472369713433E-01 a       870     1    13     2    10
 -3.7447281346755540E-01 a       871     1    13     2    11
  8.2125100799211204E-01 a       872     1    13     2    12
 -6.6497768189574064E-02 a       873     1    13     2    13
  8.1722527165834391E-02 a       874     1    13     2    14
  7.7046144770712255E-01 a       875     1    13     2    15
  7.6992036239594508E-01 a       876     1    13     2    16
  3.9040984585706123E-01 a       877     1    13     2    17
  6.3650239769749073E-01 a       878     1    13     2    18
  5.7848633765514723E-01 a       879     1    13     2    19
 -1.6999948518863797E-01 a       880     1    13     2    20
  3.3434870974644298E-01 a       881     1    14     2     1
 -1.6010570010023595E-01 a       882     1    14     2     2
  1.2752861775516231E+00 a       883     1    14     2     3
  2.1713370518229708E-01 a       884     1    14     2     4
  2.6204484601638911E-01 a       885     1    14     2     5
  5.9460179277641623E-01 a       886     1    14     2     6
  1.3532730090025658E+00 a       887     1    14     2     7
  1.4526289294779766E+00 a       888     1    14     2     8
 -8.1783147600945377E-02 a       889     1    14     2     9
  8.7463386502718132E-01 a       890     1    14     2    10
 -7.0250947948390985E-02 a       891     1    14     2    11
  4.2148796585065573E-01 a       892     1    14     2    12
 -2.1833974713099891E-01 a       893     1    14     2    13
 -3.7314653024992711E-01 a       894     1    14     2    14
 -3.0105239705780568E-01 a       895     1    14     2    15
 -7.5717852785835782E-01 a       896     1    14     2    16
  1.1636473921591128E+00 a       897     1    14     2    17
 -7.2633128049028806E-01 a       898     1    14     2    18
  6.5466743317550236E-01 a       899     1    14     2    19
  3.2947189062271587E-01 a       900     1    14     2    20
  9.7131420492925447E-02 a       901     1    15     2     1
 -1.3477047838490547E-02 a       902     1    15     2     2
  8.1390326221773635E-01 a       903     1    15     2     3
  1.8479031520663869E-01 a       904     1    15     2     4
 -6.3232291831136622E-01 a       905     1    15     2     5
  8.5449324901900814E-01 a       906     1    15     2     6
 -4.2514882105995366E-01 a       907     1    15     2     7
  1.8292520074162252E-01 a       908     1    15     2     8
  1.3531234489153932E-01 a       909     1    15     2     9
  2.0945727008806203E-02 a       910     1    15     2    10
 -7.2391626294348935E-02 a       911     1    15     2    11
  1.0159450535017645E+00 a       912     1    15     2    12
  1.0587781463231079E-01 a       913     1    15     2    13
  1.0577972539464680E+00 a       914     1    15     2    14
 -1.7932314490329743E-01 a       915     1    15     2    15
 -2.1152422260547052E-01 a       916     1    15     2    16
  6.9659951796289199E-01 a       917     1    15     2    17
  3.2761392920816762E-01 a       918     1    15     2    18
  4.2438026408672697E-01 a       919     1    15     2    19
  7.5730785381668009E-01 a       920     1    15     2    20
 -2.9430100553053473E-01 a       921     1    16     2     1
  9.7688903953038655E-02 a       922     1    16     2     2
 -8.4971693808096138E-01 a       923     1    16     2     3
 -3.0692113220837153E-01 a       924     1    16     2     4
  8.1927774893782213E-01 a       925     1    16     2     5
 -1.3276423908144971E-01 a       926     1    16     2     6
 -6.5260514690403992E-01 a       927     1    16     2     7
 -4.6839451308323427E-01 a       928     1    16     2     8
 -2.8769844207523243E-01 a       929     1    16     2     9
 -6.4330194621401893E-01 a       930     1    16     2    10
  1.9172440018196329E-01 a       931     1    16     2    11
  5.2165501331549327E-03 a       932     1    16     2    12
  8.4210195086507927E-02 a       933     1    16     2    13
  4.8316950151245608E-01 a       934     1    16     2    14
 -1.7351270086507575E-01 a       935     1    16     2    15
  1.0049579551623014E+00 a       936     1    16     2    16
 -2.2854970114826473E-01 a       937     1    16     2    17
  6.5058654699077945E-01 a       938     1    16     2    18
 -2.2944239199542327E-01 a       939     1    16     2    19
 -1.0064309667367153E+00 a       940     1    16     2    20
  6.1687830709399416E-01 a       941     1    17     2     1
  8.6656388268983375E-01 a       942     1    17     2     2
  9.5804759956140151E-01 a       943     1    17     2     3
  2.4270061792077388E-01 a       944     1    17     2     4
  9.0941631275614287E-01 a       945     1    17     2     5
  5.3094426331436108E-02 a       946     1    17     2     6
 -1.3007955700769336E+00 a       947     1    17     2     7
 -2.0444105554580698E+00 a       948     1    17     2     8
  2.5855655262364474E-01 a       949     1    17     2     9
  5.7479997992716057E-03 a       950     1    17     2    10
  5.3468723852449807E-01 a       951     1    17     2    11
 -6.7903323863357867E-01 a       952     1    17     2    12
 -3.7864927554359357E-01 a       953     1    17     2    13
 -5.8476046769363932E-01 a       954     1    17     2    14
  8.3098423298279522E-01 a       955     1    17     2    15
 -6.1130693762636933E-02 a       956     1    17     2    16
  6.0624974753314009E-01 a       957     1    17     2    17
 -6.2012330492563751E-02 a       958     1    17     2    18
  1.7528529756446723E-01 a       959     1    17     2    19
 -9.4861628052225144E-01 a       960     1    17     2    20
  1.5298058149688156E-02 a       961     1    18     2     1
 -2.4583080249666900E-01 a       962     1    18     2     2
  5.9314649146248044E-01 a       963     1    18     2     3
 -1.9875021791735964E-01 a       964     1    18     2     4
  2.0398226214545850E-01 a       965     1    18     2     5
 -7.4710101069119988E-02 a       966     1    18     2     6
 -7.6815359276379822E-02 a       967     1    18     2     7
  2.9754992030811089E-01 a       968     1    18     2     8
 -1.2648364062130480E-02 a       969     1    18     2     9
  3.2663239954373546E-01 a       970     1    18     2    10
 -6.1221022928221631E-02 a       971     1    18     2    11
  2.9532997704569092E-01 a       972     1    18     2    12
  5.0704489250818115E-02 a       973     1    18     2    13
  1.5003643813524847E-01 a       974     1    18     2    14
 -1.4715892467400962E-01 a       975     1    18     2    15
 -6.9119290548817425E-01 a       976     1    18     2    16
 -4.2506071292772070E-02 a       977     1    18     2    17
  1.1801353278857056E-01 a       978     1    18     2    18
  4.0659114682045444E-01 a       979     1    18     2    19
  7.3752816296610613E-01 a       980     1    18     2    20
  6.7550086033438450E-01 a       981     1    19     2     1
  5.1474739252626289E-01 a       982     1    19     2     2
  5.8388798028868627E-01 a       983     1    19     2     3
  6.7309521792829452E-01 a       984     1    19     2     4
 -1.2262168899130463E+00 a       985     1    19     2     5
 -2.3500256584224721E-01 a       986     1    19     2     6
  9.6592906774956300E-01 a       987     1    19     2     7
  6.1853045431505882E-01 a       988     1    19     2     8
  1.8202066269104888E-01 a       989     1    19     2     9
 -9.6580507565938778E-01 a       990     1    19     2    10
  2.9068751573650176E-01 a       991     1    19     2    11
 -4.5182065100073290E-02 a       992     1    19     2    12
  2.8665925308660380E-02 a       993     1    19     2    13
 -5.6496553634828972E-01 a       994     1    19     2    14
 -3.2742878272178655E+00 a       995     1    19     2    15
  1.3366932297298986E+00 a       996     1    19     2    16
  3.3191611171937851E-01 a       997     1    19     2    17
  5.9204252072148952E-02 a       998     1    19     2    18
  2.3838635073788891E-01 a       999     1    19     2    19
 -1.1309395840049983E+00 a      1000     1    19     2    20
  6.5711124403660323E-02 a      1001     1    20     2     1
  8.5079602953644373E-01 a      1002     1    20     2     2
 -1.7906782185568435E+00 a      1003     1    20     2     3
 -6.4409069741654701E-01 a      1004     1    20     2     4
  4.5114335245435166E-01 a      1005     1    20     2     5
  6.2760390431820179E-01 a      1006     1    20     2     6
 -1.0192421844184514E+00 a      1007     1    20     2     7
 -1.0555516909233285E+00 a      1008     1    20     2     8
  4.6081575531664987E-01 a      1009     1    20     2     9
  2.6857012854766776E-01 a      1010     1    20     2    10
  6.6555223180066847E-01 a      1011     1    20     2    11
 -4.3690917782107497E-01 a      1012     1    20     2    12
  1.4737059736594562E+00 a      1013     1    20     2    13
 -1.2191167897895143E+00 a      1014     1    20     2    14
  6.8130485263950505E-02 a      1015     1    20     2    15
 -1.9545687815975481E+00 a      1016     1    20     2    16
 -3.1853371744668418E-01 a      1017     1    20     2    17
 -3.0607667713125120E-01 a      1018     1    20     2    18
 -1.0512238964074243E+00 a      1019     1    20     2    19
  6.2560058523072137E-01 a      1020     1    20     2    20
 -3.2416443324373234E-01 b      1021     2     1
  5.8300503526088066E-01 b      1022     2     2
  1.7772931185843512E+00 b      1023     2     3
  9.5481922481617254E-01 b      1024     2     4
  1.4814673926449937E+00 b      1025     2     5
  1.0105106268554145E+00 b      1026     2     6
  8.3912289721319824E-02 b      1027     2     7
 -8.4612338299009826E-01 b      1028     2     8
 -4.4342745965402713E-01 b      1029     2     9
 -1.0969269966638611E+00 b      1030     2    10
 -1.5746123866851698E+00 b      1031     2    11
  8.0807412730662553E-01 b      1032     2    12
 -6.6842298427900615E-01 b      1033     2    13
 -6.2118163900318302E-01 b      1034     2    14
 -1.0148824345219400E+00 b      1035     2    15
  8.0977780042220004E-01 b      1036     2    16
  9.5847741045774637E-01 b      1037     2    17
  1.8500069827572385E-01 b      1038     2    18
  6.1986116681577608E-01 b      1039     2    19
  1.0342586053679104E+00 b      1040     2    20
 -5.7840007545174088E-01 a      1041     2     1     3     1
  1.0673658739891676E+00 a      1042     2     2     3     1
  1.7495638674153835E-01 a      1043     2     3     3     1
  5.1808978241877113E-01 a      1044     2     4     3     1
  1.0049463786073083E-01 a      1045     2     5     3     1
  1.3608034004265777E+00 a      1046     2     6     3     1
 -5.6374724109941510E-01 a      1047     2     7     3     1
  1.1149829745438188E-01 a      1048     2     8     3     1
 -5.1015337895435342E-01 a      1049     2     9     3     1
 -3.2625390795477238E-01 a      1050     2    10     3     1
 -6.9486242058604308E-01 a      1051     2    11     3     1
  2.0516253591875491E+00 a      1052     2    12     3     1
  1.1015671130134823E+00 a      1053     2    13     3     1
 -9.1270306831241899E-01 a      1054     2    14     3     1
  1.7471692867517002E-01 a      1055     2    15     3     1
 -1.7709754826869756E-01 a      1056     2    16     3     1
  2.4329689227448764E-01 a      1057     2    17     3     1
  5.4713591884859369E-01 a      1058     2    18     3     1
 -9.7412341290842530E-01 a      1059     2    19     3     1
  1.7985285919493719E+00 a      1060     2    20     3     1
  1.6794665856393594E+00 b      1061     3     1
