################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5690703359804107E-01 a       532     0    27     1    12
  5.1649454930425565E-01 a       533     0    27     1    13
 -2.1725349975810976E-01 a       534     0    27     1    14
 -5.5967942786689229E-01 a       535     0    27     1    15
 -1.6112803163123549E-01 a       536     0    27     1    16
 -7.8022601952144693E-02 a       537     0    27     1    17
  9.2910433200155865E-02 a       538     0    27     1    18
  4.2944314315892976E-02 a       539     0    27     1    19
 -1.3822456289576408E+00 a       540     0    27     1    20
 -9.2321964370410237E-01 b       541     1     1
  7.6560021620927710E-01 b       542     1     2
  5.7819540043546636E-01 b       543     1     3
  2.7090400548526267E-01 b       544     1     4
 -9.3937743752234582E-01 b       545     1     5
  1.6676421267064256E+00 b       546     1     6
 -4.6635040594534555E-01 b       547     1     7
 -1.8541650821656372E-01 b       548     1     8
 -3.9513522051928082E-02 b       549     1     9
 -1.7215949314576362E+00 b       550     1    10
  1.4136464455223070E+00 b       551     1    11
  1.2696195548869568E-01 b       552     1    12
  1.3989472903305089E+00 b       553     1    13
 -1.1330032773764687E+00 b       554     1    14
  1.3621758974449476E+00 b       555     1    15
 -8.9034612803631141E-01 b       556     1    16
  1.4415471590042204E+00 b       557     1    17
  9.8616932592399509E-01 b       558     1    18
 -4.9572001726754517E-01 b       559     1    19
 -2.3137345927167901E+00 b       560     1    20
  2.2997243128919104E-01 a       561     1     1     2     1
  1.3497585710729054E-01 a       562     1     1     2     2
  2.3068841308426447E-01 a       563     1     1     2     3
 -1.4988959697138834E-02 a       564     1     1     2     4
 -1.7950356878874801E-01 a       565     1     1     2     5
  5.2320361527463521E-01 a       566     1     1     2     6
  2.0774286385696306E-01 a       567     1     1     2     7
  5.4843565253246940E-01 a       568     1     1     2     8
 -6.5908670766776853E-02 a       569     1     1     2     9
 -5.4741104110288330E-01 a       570     1     1     2    10
 -6.4848353195987932E-03 a       571     1     1     2    11
  1.8648431215823233E-01 a       572     1     1     2    12
  7.5367501501476131E-01 a       573     1     1     2    13
 -5.1503444097839512E-01 a       574     1     1     2    14
 -3.8369330610358326E-01 a       575     1     1     2    15
 -7.6452781753235236E-02 a       576     1     1     2    16
  2.1286504049313856E-01 a       577     1     1     2    17
  4.0196530375754264E-01 a       578     1     1     2    18
  6.9240443179251643E-01 a       579     1     1     2    19
 -4.2843529311480877E-01 a       580     1     1     2    20
  1.7329772200645874E-01 a       581     1     2     2     1
 -5.8305482218452087E-01 a       582     1     2     2     2
 -2.8688082427252520E-01 a       583     1     2     2     3
  1.4894725275932568E-02 a       584     1     2     2     4
 -4.0676275277881813E-01 a       585     1     2     2     5
  5.3204739599539275E-01 a       586     1     2     2     6
  6.7884489438838991E-01 a       587     1     2     2     7
 -1.3761352029512594E-01 a       588     1     2     2     8
 -1.6067720710751623E-01 a       589     1     2     2     9
 -4.3292468392235123E-01 a       590     1     2     2    10
  6.5694954110480597E-01 a       591     1     2     2    11
  3.1300837084290278E-01 a       592     1     2     2    12
  2.0987630237272806E-01 a       593     1     2     2    13
  3.2584168705199074E-01 a       594     1     2     2    14
 -1.9877161939076260E-01 a       595     1     2     2    15
 -2.9696793498348328E-01 a       596     1     2     2    16
 -7.4489950289058943E-02 a       597     1     2     2    17
  1.3271743815617928E-01 a       598     1     2     2    18
  1.4449031765801579E-01 a       599     1     2     2    19
 -4.2258550028874625E-01 a       600     1     2     2    20
  1.2919689984967569E-01 a       601     1     3     2     1
 -7.4776144970564251E-01 a       602     1     3     2     2
  2.0077616242255439E-01 a       603     1     3     2     3
  5.7260442176778548E-01 a       604     1     3     2     4
  2.1128464680278016E+00 a       605     1     3     2     5
 -1.9239067576272620E-01 a       606     1     3     2     6
 -4.9823940631715791E-01 a       607     1     3     2     7
 -1.5030560052160927E-01 a       608     1     3     2     8
  3.8641348924275370E-01 a       609     1     3     2     9
 -5.7864531907954098E-01 a       610     1     3     2    10
  6.5982132750751210E-01 a       611     1     3     2    11
  6.4010451108474942E-01 a       612     1     3     2    12
  1.8799558309515432E+00 a       613     1     3     2    13
  2.7790344734844236E-01 a       614     1     3     2    14
 -3.3139079477409589E-01 a       615     1     3     2    15
  6.0460415150781743E-01 a       616     1     3     2    16
  1.5566445529952866E-01 a       617     1     3     2    17
 -8.2886431657357795E-01 a       618     1     3     2    18
  7.9521274540708808E-01 a       619     1     3     2    19
  1.3306202103629774E+00 a       620     1     3     2    20
 -1.9813172080389937E-01 a       621     1     4     2     1
  3.4705380886007877E-03 a       622     1     4     2     2
 -4.3458643879865361E-01 a       623     1     4     2     3
 -5.2445309113738225E-01 a       624     1     4     2     4
 -6.3515018072716278E-01 a       625     1     4     2     5
 -6.1694673895580654E-01 a       626     1     4     2     6
  3.2605616144218852E-01 a       627     1     4     2     7
  6.5672828116059623E-01 a       628     1     4     2     8
  5.0191721054327267E-02 a       629     1     4     2     9
 -3.3960996290845719E-01 a       630     1     4     2    10
  1.4137325034446363E-01 a       631     1     4     2    11
  4.5343361547841082E-01 a       632     1     4     2    12
 -4.0848163089204798E-01 a       633     1     4     2    13
 -3.8435845300315380E-01 a       634     1     4     2    14
  3.7273058764475071E-02 a       635     1     4     2    15
  6.8910739588043490E-01 a       636     1     4     2    16
 -3.1698639883051033E-01 a       637     1     4     2    17
  7.3802272821314652E-01 a       638     1     4     2    18
 -4.5052469744602736E-01 a       639     1     4     2    19
  4.7001420704568120E-01 a       640     1     4     2    20
 -8.9747873242962639E-01 a       641     1     5     2     1
  7.8790720649733137E-01 a       642     1     5     2     2
  4.8030624401794797E-01 a       643     1     5     2     3
  5.9339756416000122E-01 a       644     1     5     2     4
 -3.8441415622657473E+00 a       645     1     5     2     5
 -6.8132151715974698E-01 a       646     1     5     2     6
  8.5910187910477873E-02 a       647     1     5     2     7
  4.7717512190959382E-01 a       648     1     5     2     8
 -5.1535081984142772E-01 a       649     1     5     2     9
  2.0273425201396325E-01 a       650     1     5     2    10
 -9.0353908842367681E-01 a       651     1     5     2    11
 -9.6093966600755115E-02 a       652     1     5     2    12
  1.6935365927227650E+00 a       653     1     5     2    13
 -4.5686982657565101E-01 a       654     1     5     2    14
 -4.0662738438594892E-01 a       655     1     5     2    15
 -1.1004962867735324E-01 a       656     1     5     2    16
  7.7638249773290313E-02 a       657     1     5     2    17
 -1.8957610510565723E-01 a       658     1     5     2    18
 -2.7816647524023569E-01 a       659     1     5     2    19
  2.9092601739542173E-01 a       660     1     5     2    20
  1.9218704688955032E-01 a       661     1     6     2     1
  6.6451918111603905E-02 a       662     1     6     2     2
 -5.1580525081114804E-02 a       663     1     6     2     3
 -1.9779071720199906E-01 a       664     1     6     2     4
  1.1951729920009115E+00 a       665     1     6     2     5
 -2.1787106669995224E-01 a       666     1     6     2     6
 -1.1344440729826075E-01 a       667     1     6     2     7
  4.2450448598975116E-01 a       668     1     6     2     8
  7.1297265034213256E-02 a       669     1     6     2     9
  1.2009225046170760E-01 a       670     1     6     2    10
 -1.5078899017630893E+00 a       671     1     6     2    11
 -3.2150652864255669E-01 a       672     1     6     2    12
 -9.9892909744406622E-01 a       673     1     6     2    13
  1.7311200775681852E+00 a       674     1     6     2    14
  1.6881999849487567E-01 a       675     1     6     2    15
  1.7039242279307490E-01 a       676     1     6     2    16
  6.4299898832816435E-02 a       677     1     6     2    17
  1.1006699510611799E-02 a       678     1     6     2    18
 -2.0282974574738630E-01 a       679     1     6     2    19
  9.9298936600187973E-02 a       680     1     6     2    20
  6.4942842122960898E-01 a       681     1     7     2     1
  3.5479862122876654E-01 a       682     1     7     2     2
 -1.3352884183708683E-01 a       683     1     7     2     3
  2.4169661032977824E-01 a       684     1     7     2     4
 -9.3084467467821652E-01 a       685     1     7     2     5
  5.7086786495263153E-01 a       686     1     7     2     6
 -1.0399532753411626E-02 a       687     1     7     2     7
 -5.6612159455502986E-01 a       688     1     7     2     8
  3.9427681454344221E-01 a       689     1     7     2     9
 -3.4972128322510565E-01 a       690     1     7     2    10
 -3.4489583376766553E-01 a       691     1     7     2    11
  1.6217773829268106E-01 a       692     1     7     2    12
 -1.3718906440690712E-01 a       693     1     7     2    13
  8.5860307711579864E-01 a       694     1     7     2    14
  9.5938057642996857E-02 a       695     1     7     2    15
  2.9458959217841185E-01 a       696     1     7     2    16
 -1.0224107737605403E-02 a       697     1     7     2    17
  2.3726153012694468E-01 a       698     1     7     2    18
  2.4816708162139406E-01 a       699     1     7     2    19
 -2.7011024071578804E-01 a       700     1     7     2    20
 -3.8128093250441912E-02 a       701     1     8     2     1
  1.6976284768625352E-01 a       702     1     8     2     2
 -2.8534427338706039E-03 a       703     1     8     2     3
  1.2999735032545104E-01 a       704     1     8     2     4
 -1.8610852835702313E-01 a       705     1     8     2     5
 -2.3831719245235380E-01 a       706     1     8     2     6
 -7.0822234931450470E-02 a       707     1     8     2     7
 -6.9796712179020737E-01 a       708     1     8     2     8
 -8.8796396945039699E-02 a       709     1     8     2     9
  3.3227869061161136E-01 a       710     1     8     2    10
  9.5924618604375245E-01 a       711     1     8     2    11
  1.1668478651327600E-01 a       712     1     8     2    12
  3.6464037954884221E-01 a       713     1     8     2    13
 -1.3226762815176274E+00 a       714     1     8     2    14
 -1.0581103889707719E-01 a       715     1     8     2    15
 -2.5415964675843022E-01 a       716     1     8     2    16
 -1.7553109731951824E-01 a       717     1     8     2    17
  2.2102830338873156E-01 a       718     1     8     2    18
 -7.7461534420156408E-01 a       719     1     8     2    19
 -3.7283300285889354E-01 a       720     1     8     2    20
 -9.2982921341508729E-01 a       721     1     9     2     1
  4.6137695110640758E-01 a       722     1     9     2     2
  6.0410393206898649E-01 a       723     1     9     2     3
  5.1288689591636927E-01 a       724     1     9     2     4
 -9.8538612996969988E-01 a       725     1     9     2     5
 -9.3561248379992146E-01 a       726     1     9     2     6
 -1.9170893827619465E-01 a       727     1     9     2     7
  9.4472975122662439E-01 a       728     1     9     2     8
  2.8453379483605318E-01 a       729     1     9     2     9
  3.6758883003242809E-01 a       730     1     9     2    10
  3.1025093492156503E-02 a       731     1     9     2    11
  2.0730125902872151E-01 a       732     1     9     2    12
  5.6336922733304551E-01 a       733     1     9     2    13
 -4.0831933964764944E-01 a       734     1     9     2    14
 -3.4928420030290952E-01 a       735     1     9     2    15
  1.0528924933457358E-01 a       736     1     9     2    16
  2.8093689190240995E-01 a       737     1     9     2    17
 -3.7525598481444628E-01 a       738     1     9     2    18
  9.2679213885240330E-01 a       739     1     9     2    19
 -1.0074677472101291E-01 a       740     1     9     2    20
 -9.2954833221985544E-01 a       741     1    10     2     1
 -2.6051125459582508E-01 a       742     1    10     2     2
  7.7331847890672267E-01 a       743     1    10     2     3
  1.0086353222451514E+00 a       744     1    10     2     4
  2.2006172549713483E+00 a       745     1    10     2     5
 -2.5334358232900280E+00 a       746     1    10     2     6
 -4.4353850345330431E-01 a       747     1    10     2     7
  3.5181039456789259E-01 a       748     1    10     2     8
 -2.7039822055091811E-01 a       749     1    10     2     9
  2.4255769045788153E-01 a       750     1    10     2    10
  4.0939622027332923E-02 a       751     1    10     2    11
  6.1120983544445295E-01 a       752     1    10     2    12
  2.1100492928931339E-01 a       753     1    10     2    13
 -3.0416090724780926E+00 a       754     1    10     2    14
 -3.3884316471286174E-01 a       755     1    10     2    15
  1.2756097496398244E-01 a       756     1    10     2    16
  3.3316989540248483E-02 a       757     1    10     2    17
 -1.1994482688484762E+00 a       758     1    10     2    18
 -4.4575634965712041E-01 a       759     1    10     2    19
  5.6096217687204031E-01 a       760     1    10     2    20
 -1.1607369785685127E+00 a       761     1    11     2     1
  6.5762521933417739E-01 a       762     1    11     2     2
  1.0149091961429912E+00 a       763     1    11     2     3
 -4.9349701325070128E-01 a       764     1    11     2     4
  1.1351528952023467E-01 a       765     1    11     2     5
 -2.1743088364769772E-01 a       766     1    11     2     6
  1.1911499287439314E-01 a       767     1    11     2     7
  8.2945370595716161E-01 a       768     1    11     2     8
  2.9959529203427905E-02 a       769     1    11     2     9
  1.4372936070623981E+00 a       770     1    11     2    10
  6.1021559679549053E-01 a       771     1    11     2    11
 -1.2867251131892163E+00 a       772     1    11     2    12
 -9.6479812813763144E-01 a       773     1    11     2    13
 -1.5374653209883415E+00 a       774     1    11     2    14
 -2.8865889912354503E-01 a       775     1    11     2    15
  1.2028101607162074E-01 a       776     1    11     2    16
 -7.6420091795682057E-02 a       777     1    11     2    17
 -1.7251349054017104E-01 a       778     1    11     2    18
 -3.5435325114177468E-01 a       779     1    11     2    19
  3.5053818455564567E-01 a       780     1    11     2    20
  2.2931943180852596E-01 a       781     1    12     2     1
  4.4434497218036018E-01 a       782     1    12     2     2
 -1.8303466578240821E-01 a       783     1    12     2     3
  9.5198936810572274E-02 a       784     1    12     2     4
  1.3592226070436164E+00 a       785     1    12     2     5
  1.2340396979866208E-01 a       786     1    12     2     6
  3.1642942084336989E-01 a       787     1    12     2     7
 -2.0560405351736019E-01 a       788     1    12     2     8
 -1.5817633457973336E-03 a       789     1    12     2     9
 -5.5668534093766675E-01 a       790     1    12     2    10
 -1.1878914367555002E-01 a       791     1    12     2    11
 -4.2516580430132161E-01 a       792     1    12     2    12
  1.4156399542438729E+00 a       793     1    12     2    13
  7.6614673806318179E-01 a       794     1    12     2    14
 -1.4073412158883532E-02 a       795     1    12     2    15
  6.3170676867004216E-01 a       796     1    12     2    16
 -4.8408593910749018E-02 a       797     1    12     2    17
  8.0877527722183318E-01 a       798     1    12     2    18
 -2.9255366655828491E-01 a       799     1    12     2    19
 -1.1233819303455315E-02 a       800     1    12     2    20
  8.5449305836059175E-01 a       801     1    13     2     1
  3.4623552191298645E-01 a       802     1    13     2     2
  5.9858133684999981E-02 a       803     1    13     2     3
  1.3048665113193186E-01 a       804     1    13     2     4
 -9.9528821241280663E-01 a       805     1    13     2     5
 -4.8277891290966529E-01 a       806     1    13     2     6
 -1.3183163877924100E+00 a       807     1    13     2     7
  3.6652736130980079E-01 a       808     1    13     2     8
  2.4686893177492597E-01 a       809     1    13     2     9
 -6.5171139237287321E-03 a       810     1    13     2    10
 -5.0134351129242261E-01 a       811     1    13     2    11
  1.6209656941618858E-01 a       812     1    13     2    12
 -3.5957924701127519E-01 a       813     1    13     2    13
 -3.8549568737795359E-01 a       814     1    13     2    14
 -1.9208567964869944E-01 a       815     1    13     2    15
  2.6775132642322341E-01 a       816     1    13     2    16
 -8.2566631558301323E-02 a       817     1    13     2    17
 -3.8119488507555815E-01 a       818     1    13     2    18
 -4.7139883478253586E-01 a       819     1    13     2    19
  7.3767506843532915E-01 a       820     1    13     2    20
 -3.8469894257618063E-02 a       821     1    14     2     1
  9.3721219687407564E-01 a       822     1    14     2     2
 -6.3251069154955986E-02 a       823     1    14     2     3
 -3.7530956015433478E-02 a       824     1    14     2     4
 -2.9640021505828262E-01 a       825     1    14     2     5
 -4.3667074894904739E-01 a       826     1    14     2     6
 -3.2839724890335942E-01 a       827     1    14     2     7
  4.0933369408434156E-01 a       828     1    14     2     8
  1.2652383846396528E-01 a       829     1    14     2     9
  1.4477462385567594E-01 a       830     1    14     2    10
 -4.3304369598019959E-01 a       831     1    14     2    11
 -5.5010268858381739E-01 a       832     1    14     2    12
  1.5833189113394716E-01 a       833     1    14     2    13
  2.0497486653257879E+00 a       834     1    14     2    14
  2.6528205004664890E-01 a       835     1    14     2    15
  1.3541600598980073E+00 a       836     1    14     2    16
  1.3355270826568727E-01 a       837     1    14     2    17
  5.5465209830780693E-01 a       838     1    14     2    18
  2.9009031664360779E-01 a       839     1    14     2    19
  3.7796790320376313E-02 a       840     1    14     2    20
 -1.8330103772172704E-01 a       841     1    15     2     1
 -2.7172267560612362E-01 a       842     1    15     2     2
 -1.8574650569539721E+00 a       843     1    15     2     3
  9.0211772231036458E-01 a       844     1    15     2     4
  2.2457947510621499E+00 a       845     1    15     2     5
  6.4756732550269824E-01 a       846     1    15     2     6
 -7.8918980280710227E-01 a       847     1    15     2     7
 -2.0548815913040621E+00 a       848     1    15     2     8
 -1.6720277786759068E+00 a       849     1    15     2     9
 -2.7160143779629999E+00 a       850     1    15     2    10
  4.3605965129410168E-01 a       851     1    15     2    11
  1.3915687838560853E+00 a       852     1    15     2    12
  1.1261300292238556E+00 a       853     1    15     2    13
  1.2121752336043434E+00 a       854     1    15     2    14
  2.3597934835607737E-01 a       855     1    15     2    15
  6.7855023371630097E-01 a       856     1    15     2    16
 -1.0952536909504962E+00 a       857     1    15     2    17
  6.3091447479312224E-01 a       858     1    15     2    18
  3.5809346699078484E+00 a       859     1    15     2    19
 -7.8434492279206069E-02 a       860     1    15     2    20
  2.7279398242192654E-01 a       861     1    16     2     1
 -8.1962740932106637E-01 a       862     1    16     2     2
 -1.3884133411536206E-01 a       863     1    16     2     3
 -8.4063222117629821E-01 a       864     1    16     2     4
  9.6152232112284408E-01 a       865     1    16     2     5
  8.2820588533929373E-01 a       866     1    16     2     6
 -1.3011417960682300E-01 a       867     1    16     2     7
  9.9585593286396767E-01 a       868     1    16     2     8
 -3.4576170364755721E-01 a       869     1    16     2     9
  2.2526907716912176E-01 a       870     1    16     2    10
  4.2476391164939176E-01 a       871     1    16     2    11
 -3.5199511869834516E-01 a       872     1    16     2    12
 -1.2244899813578787E+00 a       873     1    16     2    13
  4.8360794790872419E-01 a       874     1    16     2    14
  4.1339062592760140E-01 a       875     1    16     2    15
 -6.3309275754228025E-02 a       876     1    16     2    16
  2.5336290729666289E-01 a       877     1    16     2    17
 -4.3295885340011342E-01 a       878     1    16     2    18
  3.0149756911672371E-01 a       879     1    16     2    19
  7.2759118911022755E-02 a       880     1    16     2    20
 -1.8669126729307577E+00 a       881     1    17     2     1
 -7.9718771791422205E-01 a       882     1    17     2     2
  2.1556437721286423E-01 a       883     1    17     2     3
 -5.3389245793750173E-01 a       884     1    17     2     4
 -8.9621195578195967E-01 a       885     1    17     2     5
 -1.4159239793137239E+00 a       886     1    17     2     6
  1.1346490933744533E+00 a       887     1    17     2     7
 -2.5624205187419291E-01 a       888     1    17     2     8
 -1.7186586115489957E+00 a       889     1    17     2     9
  2.9789784764046351E-01 a       890     1    17     2    10
  1.4775230061956550E+00 a       891     1    17     2    11
 -1.0022580154983931E+00 a       892     1    17     2    12
 -7.0808615913363160E-01 a       893     1    17     2    13
 -2.6289651321274703E+00 a       894     1    17     2    14
  3.4122443098298255E-01 a       895     1    17     2    15
 -9.6172814679549368E-01 a       896     1    17     2    16
  7.4274501792904679E-01 a       897     1    17     2    17
 -8.4612986770620702E-01 a       898     1    17     2    18
 -7.7991634693091572E-01 a       899     1    17     2    19
 -5.6117380549400486E-01 a       900     1    17     2    20
 -5.3545288519597341E-02 a       901     1    18     2     1
  6.4000027158813499E-01 a       902     1    18     2     2
  1.2965587031685619E-01 a       903     1    18     2     3
  3.4052778709320741E-01 a       904     1    18     2     4
  4.5733744945727678E-01 a       905     1    18     2     5
 -2.8719909729067106E-01 a       906     1    18     2     6
  1.2009009648024853E-01 a       907     1    18     2     7
  1.5476270231620615E-01 a       908     1    18     2     8
  2.7840762780911288E-01 a       909     1    18     2     9
  3.3771849329682468E-01 a       910     1    18     2    10
 -3.4854086605001666E-02 a       911     1    18     2    11
  6.4775347798479055E-01 a       912     1    18     2    12
  2.1616305240453633E+00 a       913     1    18     2    13
  1.6555196721414440E+00 a       914     1    18     2    14
 -8.2210138904944080E-02 a       915     1    18     2    15
  1.5947672692200177E-01 a       916     1    18     2    16
  1.1354271281163716E-01 a       917     1    18     2    17
 -6.0960013350157383E-01 a       918     1    18     2    18
  5.2891881779217076E-01 a       919     1    18     2    19
  1.9806385449339069E-02 a       920     1    18     2    20
  7.9512199791831173E-01 a       921     1    19     2     1
  1.6989626960745513E-01 a       922     1    19     2     2
 -3.1053372394328105E-01 a       923     1    19     2     3
  3.8713315118468278E-01 a       924     1    19     2     4
  5.9703979760438086E-01 a       925     1    19     2     5
  6.5533883852418234E-02 a       926     1    19     2     6
  1.7721387047856976E-01 a       927     1    19     2     7
 -5.0537297621531474E-01 a       928     1    19     2     8
  2.7131474719100990E-01 a       929     1    19     2     9
 -3.1304226309197825E-01 a       930     1    19     2    10
 -7.5890491135565918E-01 a       931     1    19     2    11
 -9.9775234411798044E-02 a       932     1    19     2    12
 -6.0775650403744774E-01 a       933     1    19     2    13
  3.5361114787873893E-01 a       934     1    19     2    14
 -2.3090889631083025E-01 a       935     1    19     2    15
  5.3068128636164258E-01 a       936     1    19     2    16
 -7.5078431537194221E-02 a       937     1    19     2    17
 -2.3896555200025107E-02 a       938     1    19     2    18
 -2.5642341460990453E-01 a       939     1    19     2    19
 -5.0366458638490552E-01 a       940     1    19     2    20
  4.5853802269669952E-01 a       941     1    20     2     1
  4.9190989429552280E-02 a       942     1    20     2     2
 -2.2762818248244718E-01 a       943     1    20     2     3
  1.0781867568219801E+00 a       944     1    20     2     4
  1.1836964151078981E+00 a       945     1    20     2     5
  4.0377211792141421E-01 a       946     1    20     2     6
 -6.6672181513983175E-01 a       947     1    20     2     7
 -1.9362390038777172E-01 a       948     1    20     2     8
 -1.3513701257817162E-01 a       949     1    20     2     9
 -1.7312645895887973E+00 a       950     1    20     2    10
 -6.8646921426000029E-01 a       951     1    20     2    11
 -5.7262313155735756E-01 a       952     1    20     2    12
 -5.0190531745569733E-01 a       953     1    20     2    13
 -1.7263529892128648E-01 a       954     1    20     2    14
 -4.1852500233096063E-01 a       955     1    20     2    15
 -7.0420600608964534E-01 a       956     1    20     2    16
 -3.0410281160248276E-01 a       957     1    20     2    17
  1.1603869018845381E-02 a       958     1    20     2    18
  9.8141243037971881E-01 a       959     1    20     2    19
  7.9503522744130320E-02 a       960     1    20     2    20
 -6.3778855652698507E-01 b       961     2     1
 -1.1819336943146908E-03 b       962     2     2
 -6.1262565225174459E-01 b       963     2     3
  3.1092985367012052E+00 b       964     2     4
 -5.2117628708056367E+00 b       965     2     5
 -1.1007498102114530E+00 b       966     2     6
 -1.6173877706435926E+00 b       967     2     7
  3.9900322162956745E+00 b       968     2     8
  4.0961590358921190E-01 b       969     2     9
 -2.6516868902258461E+00 b       970     2    10
  1.5244219384346460E+00 b       971     2    11
  1.5294046563830521E+00 b       972     2    12
  2.3652724278954471E+00 b       973     2    13
 -1.0701695762513055E+00 b       974     2    14
 -2.6779548972949818E-01 b       975     2    15
  1.5904803882820908E+00 b       976     2    16
  9.4514270692669489E-01 b       977     2    17
  1.3275831670970042E-01 b       978     2    18
 -3.2481638895621954E+00 b       979     2    19
  1.1788102993391960E+00 b       980     2    20
 -1.4220686432653067E+00 a       981     2     1     3     1
 -8.9440018405370109E-02 a       982     2     2     3     1
 -1.0670072229281602E+00 a       983     2     3     3     1
  1.8731857854034715E+00 a       984     2     4     3     1
 -1.3139575374294381E+00 a       985     2     5     3     1
 -1.6480733321359578E-01 a       986     2     6     3     1
 -6.4918530591959145E-01 a       987     2     7     3     1
  1.4539824588825021E+00 a       988     2     8     3     1
 -9.6198669924180769E-01 a       989     2     9     3     1
 -1.9319599718939549E+00 a       990     2    10     3     1
  2.2496047197819542E+00 a       991     2    11     3     1
  1.2867353956971885E+00 a       992     2    12     3     1
  1.6649761305465585E+00 a       993     2    13     3     1
 -1.2678140664340379E-01 a       994     2    14     3     1
  2.2875531984054806E-01 a       995     2    15     3     1
  1.3695832948221069E+00 a       996     2    16     3     1
  1.2735963576472398E+00 a       997     2    17     3     1
  6.1696870489623767E-01 a       998     2    18     3     1
 -1.0843566964412872E+00 a       999     2    19     3     1
  1.5209587235068012E+00 a      1000     2    20     3     1
  3.3589331414083161E+00 b      1001     3     1
