################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.2856559619195330E-02 a      1052     1     1     2    12
  5.4463949749784124E-01 a      1053     1     1     2    13
  1.8018685623857327E+00 a      1054     1     1     2    14
  9.0809048191775987E-01 a      1055     1     1     2    15
 -7.9785185528642599E-01 a      1056     1     1     2    16
 -6.6315128720618133E-01 a      1057     1     2     2     1
  2.1388774236544253E-01 a      1058     1     2     2     2
  6.9009494757923118E-01 a      1059     1     2     2     3
 -2.3405054386099375E-01 a      1060     1     2     2     4
  5.2265760529562877E-01 a      1061     1     2     2     5
  1.4398066806500157E-01 a      1062     1     2     2     6
 -2.2021291477472602E-01 a      1063     1     2     2     7
 -2.8159715501688354E-01 a      1064     1     2     2     8
  1.5323824804758568E-01 a      1065     1     2     2     9
 -3.8154862367522885E-01 a      1066     1     2     2    10
  3.3825006230433263E-01 a      1067     1     2     2    11
 -3.3496353627298608E-01 a      1068     1     2     2    12
  1.0029043159527533E-01 a      1069     1     2     2    13
  3.0804499611136815E-01 a      1070     1     2     2    14
 -5.9861905097030099E-01 a      1071     1     2     2    15
  1.6611810907058799E+00 a      1072     1     2     2    16
 -6.9248642342436539E-01 a      1073     1     3     2     1
  5.4081584445237557E-02 a      1074     1     3     2     2
  1.6655565118711990E-01 a      1075     1     3     2     3
 -1.6603901357999687E-01 a      1076     1     3     2     4
 -4.8051131067653935E-01 a      1077     1     3     2     5
 -1.0528858185930421E+00 a      1078     1     3     2     6
 -8.5387328330607623E-02 a      1079     1     3     2     7
 -4.2674268778125835E-01 a      1080     1     3     2     8
  3.6975019247589436E-01 a      1081     1     3     2     9
  7.2195589311737307E-02 a      1082     1     3     2    10
  1.5165522031518606E+00 a      1083     1     3     2    11
 -4.4434924294149020E-01 a      1084     1     3     2    12
 -8.8852035558970277E-01 a      1085     1     3     2    13
 -1.5301614729091761E+00 a      1086     1     3     2    14
 -1.8087632713862242E-01 a      1087     1     3     2    15
 -4.0574784409371634E-01 a      1088     1     3     2    16
  3.6767427577071893E-01 a      1089     1     4     2     1
 -6.8417470626329235E-01 a      1090     1     4     2     2
  1.1211969957451798E-01 a      1091     1     4     2     3
 -7.3232096979600314E-01 a      1092     1     4     2     4
 -1.2695529742765250E+00 a      1093     1     4     2     5
 -1.1487309852663019E+00 a      1094     1     4     2     6
 -1.2856490123053643E+00 a      1095     1     4     2     7
  3.4017771481156134E-01 a      1096     1     4     2     8
  1.7248678238578989E+00 a      1097     1     4     2     9
 -4.8571801105639251E-01 a      1098     1     4     2    10
 -3.5258804427179165E-02 a      1099     1     4     2    11
 -2.7904601001460994E-01 a      1100     1     4     2    12
  1.1967898073591851E-01 a      1101     1     4     2    13
  1.5721732574429284E+00 a      1102     1     4     2    14
 -5.6174672194308284E-01 a      1103     1     4     2    15
 -6.1372078207740743E-01 a      1104     1     4     2    16
 -2.8821486212906100E-01 a      1105     1     5     2     1
  4.1360206684998646E-01 a      1106     1     5     2     2
 -7.8172975175892744E-03 a      1107     1     5     2     3
  9.4371518659247353E-02 a      1108     1     5     2     4
  8.1082404143627185E-01 a      1109     1     5     2     5
  1.0695245006193430E+00 a      1110     1     5     2     6
  7.9888217643313753E-01 a      1111     1     5     2     7
 -5.9197286617404965E-01 a      1112     1     5     2     8
 -2.4111613244479053E+00 a      1113     1     5     2     9
 -5.5921581565641609E-01 a      1114     1     5     2    10
 -6.6254089899005564E-01 a      1115     1     5     2    11
  2.4026555646672416E-04 a      1116     1     5     2    12
 -6.1384286521121234E-01 a      1117     1     5     2    13
  1.3131820798709311E+00 a      1118     1     5     2    14
  5.5023462764758113E-01 a      1119     1     5     2    15
 -4.0117739914583761E-01 a      1120     1     5     2    16
  4.9706333212047643E-01 a      1121     1     6     2     1
  5.8216654227277176E-01 a      1122     1     6     2     2
  1.0968558138576916E+00 a      1123     1     6     2     3
 -6.7819228651852648E-01 a      1124     1     6     2     4
 -1.1209994776800454E+00 a      1125     1     6     2     5
 -1.0134237746614672E+00 a      1126     1     6     2     6
 -9.1391448861471691E-01 a      1127     1     6     2     7
 -2.0962158103543388E-01 a      1128     1     6     2     8
  2.1561672054180669E+00 a      1129     1     6     2     9
 -2.1478573195035270E-02 a      1130     1     6     2    10
  5.8906938607298276E-01 a      1131     1     6     2    11
 -3.9119382889233750E-01 a      1132     1     6     2    12
 -3.3988187363249389E-01 a      1133     1     6     2    13
 -1.2704027748470448E+00 a      1134     1     6     2    14
 -9.3449011981035501E-01 a      1135     1     6     2    15
 -6.5443803471051012E-02 a      1136     1     6     2    16
  1.4158525245612059E+00 a      1137     1     7     2     1
  2.9524973762942625E-01 a      1138     1     7     2     2
  1.7180657809805462E+00 a      1139     1     7     2     3
 -2.4399057327243120E-01 a      1140     1     7     2     4
  1.8291466283714072E-01 a      1141     1     7     2     5
 -4.6276942688915235E-01 a      1142     1     7     2     6
  7.6710802033870554E-02 a      1143     1     7     2     7
 -5.5064668194823263E-01 a      1144     1     7     2     8
  1.1941991955399205E+00 a      1145     1     7     2     9
  9.8667354894742584E-02 a      1146     1     7     2    10
  1.1692746041973880E+00 a      1147     1     7     2    11
  5.6976374981270755E-02 a      1148     1     7     2    12
  1.0291450794664812E-01 a      1149     1     7     2    13
 -3.1058636017882759E+00 a      1150     1     7     2    14
 -2.2825867698290497E-01 a      1151     1     7     2    15
  6.2890828608669136E-01 a      1152     1     7     2    16
 -6.0401943252766477E-01 a      1153     1     8     2     1
 -6.1126064657101387E-01 a      1154     1     8     2     2
 -5.9727105926869917E-01 a      1155     1     8     2     3
 -1.3607760172734968E+00 a      1156     1     8     2     4
  2.0032467195036094E-01 a      1157     1     8     2     5
 -4.2536298799138139E-01 a      1158     1     8     2     6
 -5.8075142831162718E-01 a      1159     1     8     2     7
 -1.1126915478429891E+00 a      1160     1     8     2     8
  4.8106325504203878E-01 a      1161     1     8     2     9
 -7.0997783419719807E-01 a      1162     1     8     2    10
 -1.8738369632327831E-01 a      1163     1     8     2    11
 -5.3807952523437497E-01 a      1164     1     8     2    12
  5.0831486338756421E-02 a      1165     1     8     2    13
 -1.2620520310095354E-02 a      1166     1     8     2    14
 -1.2140174045896153E+00 a      1167     1     8     2    15
  7.5887805179436296E-01 a      1168     1     8     2    16
 -1.2935023617607994E-01 a      1169     1     9     2     1
 -8.0644759816944978E-01 a      1170     1     9     2     2
 -1.5874415015339678E+00 a      1171     1     9     2     3
  6.1636258225753038E-01 a      1172     1     9     2     4
  2.5407208581264129E-01 a      1173     1     9     2     5
  1.7667267127520048E+00 a      1174     1     9     2     6
 -3.6848362628667995E-02 a      1175     1     9     2     7
  9.2629219030044796E-01 a      1176     1     9     2     8
  1.3336496059225569E+00 a      1177     1     9     2     9
  1.5064572610382990E-01 a      1178     1     9     2    10
  1.7074518597626037E-01 a      1179     1     9     2    11
 -1.7213829055350349E-01 a      1180     1     9     2    12
 -6.8767618434370203E-01 a      1181     1     9     2    13
 -2.5727210029773140E+00 a      1182     1     9     2    14
 -3.0980831610882931E-01 a      1183     1     9     2    15
 -6.7678575292496024E-01 a      1184     1     9     2    16
  5.7046789702818257E-01 a      1185     1    10     2     1
 -7.7590902816989757E-02 a      1186     1    10     2     2
  1.3924270532922689E-01 a      1187     1    10     2     3
  1.0305223508312129E-02 a      1188     1    10     2     4
  8.8259164197039464E-01 a      1189     1    10     2     5
  2.8608776579821402E+00 a      1190     1    10     2     6
  8.9790714445115538E-01 a      1191     1    10     2     7
 -8.4788144865183135E-01 a      1192     1    10     2     8
 -1.9252226188796355E+00 a      1193     1    10     2     9
 -4.6598850539886977E-01 a      1194     1    10     2    10
 -2.1219083563529515E+00 a      1195     1    10     2    11
  5.0217628878852461E-01 a      1196     1    10     2    12
  1.1763033209740772E-01 a      1197     1    10     2    13
 -1.2726432197475190E+00 a      1198     1    10     2    14
  8.6988091325309058E-01 a      1199     1    10     2    15
  4.8956915870629608E-01 a      1200     1    10     2    16
 -1.4071070409396302E-01 a      1201     1    11     2     1
  1.0668453475257176E+00 a      1202     1    11     2     2
  7.1382649291478806E-01 a      1203     1    11     2     3
 -9.7049419573306250E-01 a      1204     1    11     2     4
 -1.3276813432698936E-01 a      1205     1    11     2     5
  1.2871099663964408E-01 a      1206     1    11     2     6
 -2.0714311586055027E-03 a      1207     1    11     2     7
 -1.2510944883388515E+00 a      1208     1    11     2     8
 -6.6746275067934890E-01 a      1209     1    11     2     9
 -6.8434206465600633E-01 a      1210     1    11     2    10
 -7.0863131687603798E-01 a      1211     1    11     2    11
 -1.8480436518667889E-01 a      1212     1    11     2    12
 -3.0331000415918330E-01 a      1213     1    11     2    13
 -1.4588692078308814E+00 a      1214     1    11     2    14
 -1.2047145145137643E-01 a      1215     1    11     2    15
  7.7197898842251178E-01 a      1216     1    11     2    16
  6.9364463277817279E-01 a      1217     1    12     2     1
 -6.3535054247775691E-01 a      1218     1    12     2     2
  1.7707608890921325E-01 a      1219     1    12     2     3
 -9.4106852589012621E-02 a      1220     1    12     2     4
 -1.9677720432108328E-01 a      1221     1    12     2     5
 -2.3332740382274948E+00 a      1222     1    12     2     6
 -4.6412589095072676E-02 a      1223     1    12     2     7
 -8.2344146042971700E-01 a      1224     1    12     2     8
 -2.1395215915270260E-01 a      1225     1    12     2     9
  4.5628897624574077E-01 a      1226     1    12     2    10
 -5.8483235644620601E-01 a      1227     1    12     2    11
 -2.6256605870491811E-01 a      1228     1    12     2    12
 -5.3332917256812762E-01 a      1229     1    12     2    13
  3.7085520881002959E-01 a      1230     1    12     2    14
  2.9736548637069410E-01 a      1231     1    12     2    15
  2.5296527228578380E-01 a      1232     1    12     2    16
  5.9003263449325305E-01 a      1233     1    13     2     1
 -2.2659815944085608E-02 a      1234     1    13     2     2
 -2.2554371266808929E-01 a      1235     1    13     2     3
  6.3103024949831164E-04 a      1236     1    13     2     4
  1.2815506012897535E-01 a      1237     1    13     2     5
 -4.3463055725541749E-01 a      1238     1    13     2     6
  1.9967115370750545E-02 a      1239     1    13     2     7
  6.3049228857746165E-01 a      1240     1    13     2     8
 -2.0514559954635940E+00 a      1241     1    13     2     9
 -3.2247748849732041E-02 a      1242     1    13     2    10
  8.6296104153804221E-01 a      1243     1    13     2    11
  7.2161366507132940E-01 a      1244     1    13     2    12
  6.5920805837287244E-01 a      1245     1    13     2    13
  6.2956643606626717E-01 a      1246     1    13     2    14
 -9.6898135931055429E-01 a      1247     1    13     2    15
 -7.3414061343509496E-01 a      1248     1    13     2    16
  4.5662411667366787E-01 a      1249     1    14     2     1
 -7.5903024634954996E-01 a      1250     1    14     2     2
 -8.4939940226033328E-01 a      1251     1    14     2     3
  4.7168402781034424E-01 a      1252     1    14     2     4
 -9.4475147155765193E-01 a      1253     1    14     2     5
  1.6855790525747588E-01 a      1254     1    14     2     6
 -6.2675363089658909E-01 a      1255     1    14     2     7
  7.1483883952953653E-01 a      1256     1    14     2     8
  3.0762371167609848E+00 a      1257     1    14     2     9
  1.0327998544272416E+00 a      1258     1    14     2    10
  2.0672911192220006E-01 a      1259     1    14     2    11
  1.1349894232232985E-01 a      1260     1    14     2    12
 -5.2721048625918282E-02 a      1261     1    14     2    13
 -8.3149969411929991E-01 a      1262     1    14     2    14
 -1.5926349723251335E-01 a      1263     1    14     2    15
 -1.1854875260552604E+00 a      1264     1    14     2    16
  1.1870867591744348E-01 a      1265     1    15     2     1
 -6.1475898487378478E-01 a      1266     1    15     2     2
 -7.1242534213773090E-01 a      1267     1    15     2     3
  2.1063137134167520E-01 a      1268     1    15     2     4
  1.1854210422111298E+00 a      1269     1    15     2     5
 -1.1935445013610673E+00 a      1270     1    15     2     6
  1.3839198109353743E+00 a      1271     1    15     2     7
 -6.7376922310990195E-01 a      1272     1    15     2     8
 -2.2323355034283652E+00 a      1273     1    15     2     9
  7.1400232666007635E-01 a      1274     1    15     2    10
 -9.0883907429040761E-02 a      1275     1    15     2    11
  4.5975444849277297E-01 a      1276     1    15     2    12
 -1.0693812315544507E-01 a      1277     1    15     2    13
  2.4649499388165976E+00 a      1278     1    15     2    14
 -6.7274575578185758E-01 a      1279     1    15     2    15
  7.2119845471766797E-01 a      1280     1    15     2    16
 -6.2294287003682947E-01 a      1281     1    16     2     1
  1.5553645846237368E-01 a      1282     1    16     2     2
 -3.4375336352744379E-01 a      1283     1    16     2     3
 -4.2680607966199541E-01 a      1284     1    16     2     4
  2.7692543313017809E-01 a      1285     1    16     2     5
  1.3273789066130335E+00 a      1286     1    16     2     6
  4.8706976047892275E-01 a      1287     1    16     2     7
 -6.7041908319408194E-01 a      1288     1    16     2     8
 -1.8450440194181237E+00 a      1289     1    16     2     9
 -4.5266989632527616E-01 a      1290     1    16     2    10
 -7.3929985082161365E-02 a      1291     1    16     2    11
  1.2707468057865670E-01 a      1292     1    16     2    12
 -1.9976940607498139E-01 a      1293     1    16     2    13
  5.0283500393733527E-01 a      1294     1    16     2    14
  4.0932468583332590E-02 a      1295     1    16     2    15
 -4.8970152966840992E-02 a      1296     1    16     2    16
  3.0518736089929988E+00 b      1297     2     1
 -5.7216568944915547E-01 b      1298     2     2
  1.7423759660516118E+00 b      1299     2     3
  1.8764621445016292E+00 b      1300     2     4
  3.3778334694435730E-01 b      1301     2     5
  7.2364533296803479E-01 b      1302     2     6
  8.3360376939853792E-02 b      1303     2     7
  1.9324185815197199E+00 b      1304     2     8
 -1.9906825508684765E+00 b      1305     2     9
  1.6456729063954886E-01 b      1306     2    10
  1.0061965776370916E+00 b      1307     2    11
  6.7348864798231134E-01 b      1308     2    12
  1.0827833300912000E+00 b      1309     2    13
  1.6182361551260230E-01 b      1310     2    14
  7.8953552355638279E-01 b      1311     2    15
 -2.1403231929087752E+00 b      1312     2    16
 -1.5139385673799738E-01 a      1313     2     1     3     1
 -1.0590908956212274E-01 a      1314     2     2     3     1
  1.4530629533544301E-01 a      1315     2     3     3     1
 -4.5168309616529800E-01 a      1316     2     4     3     1
  2.3888942982627132E-01 a      1317     2     5     3     1
 -7.8775758735315036E-03 a      1318     2     6     3     1
 -2.6864404757901128E-01 a      1319     2     7     3     1
  1.0635255468061409E+00 a      1320     2     8     3     1
  1.6181576375387419E-01 a      1321     2     9     3     1
  6.8495980016719282E-01 a      1322     2    10     3     1
 -5.1211649038961790E-02 a      1323     2    11     3     1
  3.3036459699384330E-01 a      1324     2    12     3     1
 -3.8056138310366366E-01 a      1325     2    13     3     1
  9.4707320002789513E-03 a      1326     2    14     3     1
  2.7995919541336312E-01 a      1327     2    15     3     1
 -1.5923147152092262E-01 a      1328     2    16     3     1
  6.4440078965640772E-03 b      1329     3     1
